Time [s],Tx,Rx1,Rx2
2.731688630,0,0,1
2.731693520,0,1,1
2.731703790,0,1,0
2.731708770,0,0,0
2.744323320,1,0,0
2.751329730,0,0,0
2.751610950,0,0,1
2.751611980,0,1,1
2.751626150,0,1,0
2.751627230,0,0,0
2.764311680,1,0,0
2.771319840,0,0,0
2.771598390,0,0,1
2.771600550,0,1,1
2.771613360,0,1,0
2.771615780,0,0,0
2.783769480,1,0,0
2.790778130,0,0,0
2.791058690,0,1,0
2.791059250,0,1,1
2.791073870,0,0,1
2.791074410,0,0,0
2.804621280,1,0,0
2.811627270,0,0,0
2.811906170,0,1,0
2.811906420,0,1,1
2.811921440,0,0,1
2.811921620,0,0,0
2.824353270,1,0,0
2.831359400,0,0,0
2.831640030,0,0,1
2.831640390,0,1,1
2.831655230,0,1,0
2.831655610,0,0,0
2.844331260,1,0,0
2.851337390,0,0,0
2.851619000,0,1,0
2.851619410,0,1,1
2.851634100,0,0,1
2.851634630,0,0,0
2.864393470,1,0,0
2.871399000,0,0,0
2.871681790,0,0,1
2.871682340,0,1,1
2.871697050,0,1,0
2.871697460,0,0,0
2.884139140,1,0,0
2.891147090,0,0,0
2.891426080,0,0,1
2.891441270,0,0,0
2.891483840,0,1,0
2.891499150,0,0,0
2.903964920,1,0,0
2.910970060,0,0,0
2.911243520,0,0,1
2.911253830,0,1,1
2.911258630,0,1,0
2.911269140,0,0,0
2.923357700,1,0,0
2.930349330,0,0,0
2.930643070,0,0,1
2.930646280,0,1,1
2.930658260,0,1,0
2.930661480,0,0,0
2.944874480,1,0,0
2.951880760,0,0,0
2.952160820,0,1,0
2.952161470,0,1,1
2.952175940,0,0,1
2.952176720,0,0,0
2.964182360,1,0,0
2.971188580,0,0,0
2.971468040,0,1,0
2.971468740,0,1,1
2.971483370,0,0,1
2.971483890,0,0,0
2.984280980,1,0,0
2.991287010,0,0,0
2.991567330,0,1,0
2.991569540,0,1,1
2.991582500,0,0,1
2.991584750,0,0,0
3.003958250,1,0,0
3.010963030,0,0,0
3.011245880,0,1,0
3.011246480,0,1,1
3.011261050,0,0,1
3.011261730,0,0,0
3.024394240,1,0,0
3.031398670,0,0,0
3.031679200,0,0,1
3.031684180,0,1,1
3.031694440,0,1,0
3.031699470,0,0,0
3.044363690,1,0,0
3.051369590,0,0,0
3.051648490,0,0,1
3.051652640,0,1,1
3.051663680,0,1,0
3.051667830,0,0,0
3.064306090,1,0,0
3.071310720,0,0,0
3.071589940,0,1,0
3.071605110,0,0,0
3.071643540,0,0,1
3.071658620,0,0,0
3.084448700,1,0,0
3.091453670,0,0,0
3.091733350,0,1,0
3.091735270,0,1,1
3.091748490,0,0,1
3.091750440,0,0,0
3.104231880,1,0,0
3.111237780,0,0,0
3.111517620,0,1,0
3.111518420,0,1,1
3.111532750,0,0,1
3.111533520,0,0,0
3.124670050,1,0,0
3.131675920,0,0,0
3.131957010,0,0,1
3.131972210,0,0,0
3.132019520,0,1,0
3.132034650,0,0,0
3.144250310,1,0,0
3.151254780,0,0,0
3.151534660,0,0,1
3.151549800,0,0,0
3.163931420,1,0,0
3.170941760,0,0,0
3.171217520,0,1,0
3.171218750,0,1,1
3.171232770,0,0,1
3.171233910,0,0,0
3.183734860,1,0,0
3.190741020,0,0,0
3.191019900,0,1,0
3.191022190,0,1,1
3.191035040,0,0,1
3.191037480,0,0,0
3.204207540,1,0,0
3.211213420,0,0,0
3.211491760,0,1,0
3.211495550,0,1,1
3.211506990,0,0,1
3.211510770,0,0,0
3.224270190,1,0,0
3.231275890,0,0,0
3.231556430,0,0,1
3.231557520,0,1,1
3.231571740,0,1,0
3.231572720,0,0,0
3.244331350,1,0,0
3.251337810,0,0,0
3.251617600,0,0,1
3.251619980,0,1,1
3.251632820,0,1,0
3.251635120,0,0,0
3.264069310,1,0,0
3.271075650,0,0,0
3.271355810,0,0,1
3.271359300,0,1,1
3.271370870,0,1,0
3.271374470,0,0,0
3.284732260,1,0,0
3.291737770,0,0,0
3.292015180,0,1,0
3.292019290,0,1,1
3.292030370,0,0,1
3.292034480,0,0,0
3.304153740,1,0,0
3.311160020,0,0,0
3.311439830,0,1,0
3.311442650,0,1,1
3.311455000,0,0,1
3.311457820,0,0,0
3.324351630,1,0,0
3.331357550,0,0,0
3.331636160,0,0,1
3.331636570,0,1,1
3.331651300,0,1,0
3.331651820,0,0,0
3.343748420,1,0,0
3.350754580,0,0,0
3.351034620,0,0,1
3.351037870,0,1,1
3.351049680,0,1,0
3.351053010,0,0,0
3.363608280,1,0,0
3.370614360,0,0,0
3.370896230,0,1,0
3.370911440,0,0,0
3.370961190,0,0,1
3.370976470,0,0,0
3.384598630,1,0,0
3.391604490,0,0,0
3.391884360,0,1,0
3.391886330,0,1,1
3.391899500,0,0,1
3.391901500,0,0,0
3.404186130,1,0,0
3.411234620,0,0,0
3.411472930,0,1,0
3.411474570,0,1,1
3.411488130,0,0,1
3.411489750,0,0,0
3.424503020,1,0,0
3.431508550,0,0,0
3.431788130,0,0,1
3.431791080,0,1,1
3.431803300,0,1,0
3.431806240,0,0,0
3.444275400,1,0,0
3.451281390,0,0,0
3.451561410,0,0,1
3.451564400,0,1,1
3.451576680,0,1,0
3.451579560,0,0,0
3.464280680,1,0,0
3.471286920,0,0,0
3.471566990,0,1,0
3.471568850,0,1,1
3.471582130,0,0,1
3.471584120,0,0,0
3.484331390,1,0,0
3.491397110,0,0,0
3.491613750,0,1,0
3.491618290,0,1,1
3.491629030,0,0,1
3.491633420,0,0,0
3.504255650,1,0,0
3.511261640,0,0,0
3.511540650,0,0,1
3.511555840,0,0,0
3.511609080,0,1,0
3.511624210,0,0,0
3.523932070,1,0,0
3.530937940,0,0,0
3.531216570,0,1,0
3.531217510,0,1,1
3.531231840,0,0,1
3.531232740,0,0,0
3.544382540,1,0,0
3.551388630,0,0,0
3.551666100,0,0,1
3.551671510,0,1,1
3.551681260,0,1,0
3.551686640,0,0,0
3.563644820,1,0,0
3.570651050,0,0,0
3.570929750,0,1,0
3.570931540,0,1,1
3.570944870,0,0,1
3.570946640,0,0,0
3.583801740,1,0,0
3.590810210,0,0,0
3.591086840,0,1,0
3.591089170,0,1,1
3.591102050,0,0,1
3.591104370,0,0,0
3.604499770,1,0,0
3.611504320,0,0,0
3.611785240,0,1,0
3.611786380,0,1,1
3.611800410,0,0,1
3.611801570,0,0,0
3.624274490,1,0,0
3.631280490,0,0,0
3.631558770,0,1,0
3.631561970,0,1,1
3.631573870,0,0,1
3.631577130,0,0,0
3.644279120,1,0,0
3.651285380,0,0,0
3.651565430,0,0,1
3.651568170,0,1,1
3.651580620,0,1,0
3.651583310,0,0,0
3.664334290,1,0,0
3.671340110,0,0,0
3.671618660,0,0,1
3.671621680,0,1,1
3.671633910,0,1,0
3.671637010,0,0,0
3.684307760,1,0,0
3.691312160,0,0,0
3.691593770,0,1,0
3.691608970,0,0,0
3.691651500,0,0,1
3.691666690,0,0,0
3.704180510,1,0,0
3.711186570,0,0,0
3.711465610,0,0,1
3.711468190,0,1,1
3.711480750,0,1,0
3.711483460,0,0,0
3.723757420,1,0,0
3.730763510,0,0,0
3.731043900,0,0,1
3.731044300,0,1,1
3.731059090,0,1,0
3.731059530,0,0,0
3.744482760,1,0,0
3.751487250,0,0,0
3.751769990,0,1,0
3.751771430,0,1,1
3.751785180,0,0,1
3.751786570,0,0,0
3.764483540,1,0,0
3.771488230,0,0,0
3.771768120,0,1,0
3.771783330,0,0,0
3.771833100,0,0,1
3.771848080,0,0,0
3.784290020,1,0,0
3.791295140,0,0,0
3.791576460,0,1,0
3.791578400,0,1,1
3.791591630,0,0,1
3.791593540,0,0,0
3.804282720,1,0,0
3.811288710,0,0,0
3.811567670,0,0,1
3.811569090,0,1,1
3.811582980,0,1,0
3.811584240,0,0,0
3.824641850,1,0,0
3.831648110,0,0,0
3.831924630,0,0,1
3.831928560,0,1,1
3.831939780,0,1,0
3.831943660,0,0,0
3.844382300,1,0,0
3.851386680,0,0,0
3.851666520,0,1,0
3.851668590,0,1,1
3.851681750,0,0,1
3.851683740,0,0,0
3.864242700,1,0,0
3.871248770,0,0,0
3.871527640,0,0,1
3.871530010,0,1,1
3.871542830,0,1,0
3.871545190,0,0,0
3.884399850,1,0,0
3.891405860,0,0,0
3.891686140,0,0,1
3.891687450,0,1,1
3.891701270,0,1,0
3.891702550,0,0,0
3.903460980,1,0,0
3.910467010,0,0,0
3.910744250,0,1,0
3.910759500,0,0,0
3.910813900,0,0,1
3.910828920,0,0,0
3.924648830,1,0,0
3.931654980,0,0,0
3.931934980,0,1,0
3.931938110,0,1,1
3.931950170,0,0,1
3.931953360,0,0,0
3.944195960,1,0,0
3.951202110,0,0,0
3.951480530,0,0,1
3.951483510,0,1,1
3.951495670,0,1,0
3.951498680,0,0,0
3.964515900,1,0,0
3.971521740,0,0,0
3.971800580,0,1,0
3.971804680,0,1,1
3.971815850,0,0,1
3.971819950,0,0,0
3.984314390,1,0,0
3.991320500,0,0,0
3.991600090,0,1,0
3.991603160,0,1,1
3.991615270,0,0,1
3.991618390,0,0,0
4.004125390,1,0,0
4.011131380,0,0,0
4.011410230,0,0,1
4.011413760,0,1,1
4.011425420,0,1,0
4.011429010,0,0,0
4.024411230,1,0,0
4.031417350,0,0,0
4.031696890,0,1,0
4.031697340,0,1,1
4.031712050,0,0,1
4.031712480,0,0,0
4.044372930,1,0,0
4.051379040,0,0,0
4.051606170,0,1,0
4.051621370,0,0,0
4.051658550,0,0,1
4.051673650,0,0,0
4.064320580,1,0,0
4.071325190,0,0,0
4.071605910,0,0,1
4.071607820,0,1,1
4.071621110,0,1,0
4.071623150,0,0,0
4.084359820,1,0,0
4.091365870,0,0,0
4.091644390,0,0,1
4.091646990,0,1,1
4.091659600,0,1,0
4.091662170,0,0,0
4.104264890,1,0,0
4.111271150,0,0,0
4.111549600,0,1,0
4.111553620,0,1,1
4.111564850,0,0,1
4.111568870,0,0,0
4.124422140,1,0,0
4.131424860,0,0,0
4.131707070,0,0,1
4.131722210,0,0,0
4.131773340,0,1,0
4.131788690,0,0,0
4.144325590,1,0,0
4.151331640,0,0,0
4.151609570,0,0,1
4.151612220,0,1,1
4.151624800,0,1,0
4.151627470,0,0,0
4.164319740,1,0,0
4.171325850,0,0,0
4.171605510,0,1,0
4.171606470,0,1,1
4.171620660,0,0,1
4.171621670,0,0,0
4.183750230,1,0,0
4.190756050,0,0,0
4.191037080,0,0,1
4.191038810,0,1,1
4.191052370,0,1,0
4.191053960,0,0,0
4.204211420,1,0,0
4.211214490,0,0,0
4.211496030,0,1,0
4.211500710,0,1,1
4.211511150,0,0,1
4.211516000,0,0,0
4.224104180,1,0,0
4.231108500,0,0,0
4.231389060,0,0,1
4.231390660,0,1,1
4.231404290,0,1,0
4.231405740,0,0,0
4.244493250,1,0,0
4.251497720,0,0,0
4.251777620,0,1,0
4.251781070,0,1,1
4.251792830,0,0,1
4.251796310,0,0,0
4.264326340,1,0,0
4.271355010,0,0,0
4.271612400,0,1,0
4.271615030,0,1,1
4.271627480,0,0,1
4.271630090,0,0,0
4.284357620,1,0,0
4.291362440,0,0,0
4.291643240,0,0,1
4.291644860,0,1,1
4.291658410,0,1,0
4.291660130,0,0,0
4.304258770,1,0,0
4.311264670,0,0,0
4.311543830,0,1,0
4.311547680,0,1,1
4.311559030,0,0,1
4.311562850,0,0,0
4.324031090,1,0,0
4.331037620,0,0,0
4.331315100,0,0,1
4.331317540,0,1,1
4.331330310,0,1,0
4.331332730,0,0,0
4.343392680,1,0,0
4.350396870,0,0,0
4.350679380,0,0,1
4.350680920,0,1,1
4.350694540,0,1,0
4.350696210,0,0,0
4.364669420,1,0,0
4.371674840,0,0,0
4.371951740,0,1,0
4.371955420,0,1,1
4.371966960,0,0,1
4.371970570,0,0,0
4.384238550,1,0,0
4.391242850,0,0,0
4.391525240,0,0,1
4.391527290,0,1,1
4.391540420,0,1,0
4.391542530,0,0,0
4.404275550,1,0,0
4.411281860,0,0,0
4.411559660,0,0,1
4.411560900,0,1,1
4.411574840,0,1,0
4.411576100,0,0,0
4.424296420,1,0,0
4.431304740,0,0,0
4.431583140,0,0,1
4.431584260,0,1,1
4.431598390,0,1,0
4.431599420,0,0,0
4.444362570,1,0,0
4.451366620,0,0,0
4.451647430,0,1,0
4.451650330,0,1,1
4.451662740,0,0,1
4.451665580,0,0,0
4.463368220,1,0,0
4.470374600,0,0,0
4.470652460,0,0,1
4.470655810,0,1,1
4.470667770,0,1,0
4.470671080,0,0,0
4.483773810,1,0,0
4.490779860,0,0,0
4.491059340,0,1,0
4.491063190,0,1,1
4.491074500,0,0,1
4.491078380,0,0,0
4.504513740,1,0,0
4.511517930,0,0,0
4.511801800,0,0,1
4.511802650,0,1,1
4.511817010,0,1,0
4.511817900,0,0,0
4.524311530,1,0,0
4.531317790,0,0,0
4.531599070,0,0,1
4.531600120,0,1,1
4.531614260,0,1,0
4.531615300,0,0,0
4.544340710,1,0,0
4.551344680,0,0,0
4.551628270,0,0,1
4.551629230,0,1,1
4.551643450,0,1,0
4.551644410,0,0,0
4.564305110,1,0,0
4.571311020,0,0,0
4.571590850,0,0,1
4.571591650,0,1,1
4.571606000,0,1,0
4.571606770,0,0,0
4.584313870,1,0,0
4.591320360,0,0,0
4.591597810,0,0,1
4.591599680,0,1,1
4.591613000,0,1,0
4.591614820,0,0,0
4.604621750,1,0,0
4.611627800,0,0,0
4.611908480,0,0,1
4.611912010,0,1,1
4.611923650,0,1,0
4.611927050,0,0,0
4.624202190,1,0,0
4.631205510,0,0,0
4.631485800,0,0,1
4.631486880,0,1,1
4.631500990,0,1,0
4.631502120,0,0,0
4.644403410,1,0,0
4.651409210,0,0,0
4.651690370,0,0,1
4.651691210,0,1,1
4.651705550,0,1,0
4.651706340,0,0,0
4.664256170,1,0,0
4.671262220,0,0,0
4.671542950,0,0,1
4.671543620,0,1,1
4.671558220,0,1,0
4.671621840,0,0,0
4.683810190,1,0,0
4.690816140,0,0,0
4.691095960,0,0,1
4.691097870,0,1,1
4.691111120,0,1,0
4.691113120,0,0,0
4.704581910,1,0,0
4.711587840,0,0,0
4.711870630,0,0,1
4.711871210,0,1,1
4.711885850,0,1,0
4.711886370,0,0,0
4.724150190,1,0,0
4.731155800,0,0,0
4.731433130,0,0,1
4.731434470,0,1,1
4.731448190,0,1,0
4.731449760,0,0,0
4.743658270,1,0,0
4.750664260,0,0,0
4.750942870,0,1,0
4.750947430,0,1,1
4.750958050,0,0,1
4.750962670,0,0,0
4.763354280,1,0,0
4.770360290,0,0,0
4.770640910,0,0,1
4.770641270,0,1,1
4.770656110,0,1,0
4.770656370,0,0,0
4.783828020,1,0,0
4.790834170,0,0,0
4.791112000,0,1,0
4.791114180,0,1,1
4.791127210,0,0,1
4.791129430,0,0,0
4.804114860,1,0,0
4.811091120,0,0,0
4.811401370,0,0,1
4.811401720,0,1,1
4.811416520,0,1,0
4.811416940,0,0,0
4.824365160,1,0,0
4.831373670,0,0,0
4.831650830,0,0,1
4.831651350,0,1,1
4.831665960,0,1,0
4.831666570,0,0,0
4.844398040,1,0,0
4.851404170,0,0,0
4.851683710,0,1,0
4.851698910,0,0,0
4.851717860,0,0,1
4.851733110,0,0,0
4.863492080,1,0,0
4.870498070,0,0,0
4.870777670,0,0,1
4.870778030,0,1,1
4.870792900,0,1,0
4.870793150,0,0,0
4.884498680,1,0,0
4.891504810,0,0,0
4.891785320,0,0,1
4.891786510,0,1,1
4.891800530,0,1,0
4.891801610,0,0,0
4.904291750,1,0,0
4.911297800,0,0,0
4.911579580,0,0,1
4.911579890,0,1,1
4.911594740,0,1,0
4.911595070,0,0,0
4.924428190,1,0,0
4.931436470,0,0,0
4.931712100,0,0,1
4.931713210,0,1,1
4.931727260,0,1,0
4.931728370,0,0,0
4.944343320,1,0,0
4.951347980,0,0,0
4.951629130,0,1,0
4.951630440,0,1,1
4.951644360,0,0,1
4.951645580,0,0,0
4.964244040,1,0,0
4.971250000,0,0,0
4.971528900,0,0,1
4.971529870,0,1,1
4.971544040,0,1,0
4.971545110,0,0,0
4.984145400,1,0,0
4.991151260,0,0,0
4.991432180,0,1,0
4.991433150,0,1,1
4.991447390,0,0,1
4.991448320,0,0,0
5.004303320,1,0,0
5.011309250,0,0,0
5.011589230,0,1,0
5.011590740,0,1,1
5.011604390,0,0,1
5.011606010,0,0,0
5.024017120,1,0,0
5.031023560,0,0,0
5.031304870,0,0,1
5.031305030,0,1,1
5.031320050,0,1,0
5.031320210,0,0,0
5.044495860,1,0,0
5.051513860,0,0,0
5.051783220,0,0,1
5.051798530,0,0,0
5.063368110,1,0,0
5.070373890,0,0,0
5.070653210,0,1,0
5.070656000,0,1,1
5.070668310,0,0,1
5.070671250,0,0,0
5.084483350,1,0,0
5.091489520,0,0,0
5.091769060,0,1,0
5.091770020,0,1,1
5.091784270,0,0,1
5.091785210,0,0,0
5.104030350,1,0,0
5.111036090,0,0,0
5.111318550,0,0,1
5.111320110,0,1,1
5.111333690,0,1,0
5.111335360,0,0,0
5.124384150,1,0,0
5.131390370,0,0,0
5.131671880,0,0,1
5.131673220,0,1,1
5.131687050,0,1,0
5.131688470,0,0,0
5.144312780,1,0,0
5.151318790,0,0,0
5.151599320,0,0,1
5.151600700,0,1,1
5.151614570,0,1,0
5.151615970,0,0,0
5.164312810,1,0,0
5.171318490,0,0,0
5.171597870,0,0,1
5.171599270,0,1,1
5.171612970,0,1,0
5.171614540,0,0,0
5.184249860,1,0,0
5.191256180,0,0,0
5.191535810,0,0,1
5.191538240,0,1,1
5.191551010,0,1,0
5.191553420,0,0,0
5.204312430,1,0,0
5.211318580,0,0,0
5.211600690,0,0,1
5.211615910,0,0,0
5.211620740,0,1,0
5.211635970,0,0,0
5.224271350,1,0,0
5.231279460,0,0,0
5.231558940,0,0,1
5.231560000,0,1,1
5.231574120,0,1,0
5.231575220,0,0,0
5.244420230,1,0,0
5.251426100,0,0,0
5.251706480,0,0,1
5.251707170,0,1,1
5.251721590,0,1,0
5.251722400,0,0,0
5.264292990,1,0,0
5.271296160,0,0,0
5.271578420,0,0,1
5.271582010,0,1,1
5.271593590,0,1,0
5.271597210,0,0,0
5.284237120,1,0,0
5.291243270,0,0,0
5.291524070,0,0,1
5.291525220,0,1,1
5.291539260,0,1,0
5.291540510,0,0,0
5.304385730,1,0,0
5.311391610,0,0,0
5.311670850,0,1,0
5.311672430,0,1,1
5.311686080,0,0,1
5.311687720,0,0,0
5.324121650,1,0,0
5.331124680,0,0,0
5.331405940,0,1,0
5.331410020,0,1,1
5.331421100,0,0,1
5.331425200,0,0,0
5.344346200,1,0,0
5.351352480,0,0,0
5.351633000,0,0,1
5.351634050,0,1,1
5.351648250,0,1,0
5.351649250,0,0,0
5.363331830,1,0,0
5.370337710,0,0,0
5.370616940,0,0,1
5.370618780,0,1,1
5.370632120,0,1,0
5.370633990,0,0,0
5.384690510,1,0,0
5.391694930,0,0,0
5.391976110,0,0,1
5.391977080,0,1,1
5.391991420,0,1,0
5.391992410,0,0,0
5.404260680,1,0,0
5.411265730,0,0,0
5.411545400,0,1,0
5.411548590,0,1,1
5.411560620,0,0,1
5.411563750,0,0,0
5.424012330,1,0,0
5.431018420,0,0,0
5.431296990,0,0,1
5.431298650,0,1,1
5.431312240,0,1,0
5.431313900,0,0,0
5.444487380,1,0,0
5.451493470,0,0,0
5.451772050,0,1,0
5.451776410,0,1,1
5.451787320,0,0,1
5.451791570,0,0,0
5.464354220,1,0,0
5.471360350,0,0,0
5.471639790,0,0,1
5.471640790,0,1,1
5.471654800,0,1,0
5.471655850,0,0,0
5.484370870,1,0,0
5.491376960,0,0,0
5.491657230,0,0,1
5.491657580,0,1,1
5.491672330,0,1,0
5.491672710,0,0,0
5.503988420,1,0,0
5.510994470,0,0,0
5.511276110,0,1,0
5.511276630,0,1,1
5.511291340,0,0,1
5.511291640,0,0,0
5.524403840,1,0,0
5.531407140,0,0,0
5.531689210,0,0,1
5.531690530,0,1,1
5.531704460,0,1,0
5.531705720,0,0,0
5.543694870,1,0,0
5.550699350,0,0,0
5.550983060,0,1,0
5.550983210,0,1,1
5.550998310,0,0,1
5.550998500,0,0,0
5.564544270,1,0,0
5.571550260,0,0,0
5.571830820,0,0,1
5.571832060,0,1,1
5.571846030,0,1,0
5.571847310,0,0,0
5.583752840,1,0,0
5.590759160,0,0,0
5.591038110,0,1,0
5.591039030,0,1,1
5.591054320,0,1,0
5.591116780,0,0,0
5.604478410,1,0,0
5.611484400,0,0,0
5.611762630,0,1,0
5.611763410,0,1,1
5.611777800,0,0,1
5.611778450,0,0,0
5.624290750,1,0,0
5.631299050,0,0,0
5.631576870,0,0,1
5.631577370,0,1,1
5.631591990,0,1,0
5.631592600,0,0,0
5.644434400,1,0,0
5.651437050,0,0,0
5.651720370,0,0,1
5.651720750,0,1,1
5.651735580,0,1,0
5.651735980,0,0,0
5.664314300,1,0,0
5.671320560,0,0,0
5.671602440,0,0,1
5.671602780,0,1,1
5.671617620,0,1,0
5.671618000,0,0,0
5.684468100,1,0,0
5.691473670,0,0,0
