event,T0_tx_rise_s,T1_rx1_rise_s,T2_rx2_rise_s,T1-T0_us,T2-T0_us,T2-T1_us,RX1_gap_before_ms,RX2_gap_before_ms,status
5258,106.943886030,106.951170960,106.951175440,7284.930,7289.410,4.480,,,ok
5259,106.963632580,106.970920730,106.970918840,7288.150,7286.260,1.890,,,ok
5260,106.983868680,106.991153930,106.991154560,7285.250,7285.880,0.630,,,ok
5261,107.003795800,107.011079540,107.011080800,7283.740,7285.000,1.260,,,ok
5262,107.023914690,107.031190250,107.031202560,7275.560,7287.870,12.310,,,ok
5263,107.043775390,107.051063820,107.051062340,7288.430,7286.950,1.480,,,ok
5264,107.063930460,107.071216520,107.071213200,7286.060,7282.740,3.320,,,ok
5265,107.083835920,107.091120540,107.091123150,7284.620,7287.230,2.610,,,ok
5266,107.103849260,107.111137950,107.111137470,7288.690,7288.210,0.480,,,ok
5267,107.123809360,107.131096400,107.131096020,7287.040,7286.660,0.380,,,ok
5268,107.143769080,107.151055620,107.151053260,7286.540,7284.180,2.360,,,ok
5269,107.163854720,107.171143930,107.171142730,7289.210,7288.010,1.200,,,ok
5270,107.183880780,107.191166440,107.191171240,7285.660,7290.460,4.800,,,ok
5271,107.203838910,107.211124410,107.211123470,7285.500,7284.560,0.940,,,ok
5272,107.223508030,107.230794070,107.230792880,7286.040,7284.850,1.190,,,ok
5273,107.243980800,107.251267360,107.251266100,7286.560,7285.300,1.260,,,ok
5274,107.263846290,107.271135660,107.271134730,7289.370,7288.440,0.930,,,ok
5275,107.284125820,107.291414140,107.291413110,7288.320,7287.290,1.030,,,ok
5276,107.303738500,107.311027380,107.311026290,7288.880,7287.790,1.090,,,ok
5277,107.323877980,107.331164890,107.331168200,7286.910,7290.220,3.310,,,ok
5278,107.343653660,107.350936720,107.350943040,7283.060,7289.380,6.320,,,ok
5279,107.363541670,107.370826760,107.370831510,7285.090,7289.840,4.750,,,ok
5280,107.383211850,107.390498480,107.390498990,7286.630,7287.140,0.510,,,ok
5281,107.404008090,107.411294280,107.411253590,7286.190,7245.500,40.690,,,ok
5282,107.423745610,107.431029980,107.431031720,7284.370,7286.110,1.740,,,ok
5283,107.443828750,107.451114870,107.451115170,7286.120,7286.420,0.300,,,ok
5284,107.463848930,107.471134390,107.471136050,7285.460,7287.120,1.660,,,ok
5285,107.483714290,107.491002820,107.491000930,7288.530,7286.640,1.890,,,ok
5286,107.503824430,107.511111140,107.511110380,7286.710,7285.950,0.760,,,ok
5287,107.523910110,107.531199240,107.531196080,7289.130,7285.970,3.160,,,ok
5288,107.542951330,107.550236880,107.550259480,7285.550,7308.150,22.600,,,ok
5289,107.564078250,107.571365940,107.571364510,7287.690,7286.260,1.430,,,ok
5290,107.583827240,107.591113180,107.591113670,7285.940,7286.430,0.490,,,ok
5291,107.603863270,107.611152750,107.611151010,7289.480,7287.740,1.740,,,ok
5292,107.623905370,107.631190870,107.631195540,7285.500,7290.170,4.670,,,ok
5293,107.643869570,107.651223850,107.651158090,7354.280,7288.520,65.760,,,ok
5294,107.663442150,107.670726820,107.670729640,7284.670,7287.490,2.820,,,ok
5295,107.683000330,107.690283610,107.690284880,7283.280,7284.550,1.270,,,ok
5296,107.704254780,107.711544410,107.711543120,7289.630,7288.340,1.290,,,ok
5297,107.723815000,107.731102740,107.731102400,7287.740,7287.400,0.340,,,ok
5298,107.743860020,107.751145960,107.751145740,7285.940,7285.720,0.220,,,ok
5299,107.763750800,107.771039550,107.771038520,7288.750,7287.720,1.030,,,ok
5300,107.783513600,107.790800240,107.790867700,7286.640,7354.100,67.460,,,ok
5301,107.803936200,107.811226100,107.811226000,7289.900,7289.800,0.100,,,ok
5302,107.823330380,107.830618640,107.830618360,7288.260,7287.980,0.280,,,ok
5303,107.844006270,107.851292860,107.851291580,7286.590,7285.310,1.280,,,ok
5304,107.863742580,107.871031230,107.871096040,7288.650,7353.460,64.810,,,ok
5305,107.883790780,107.891079580,107.891078680,7288.800,7287.900,0.900,,,ok
5306,107.903846650,107.911132820,107.911135710,7286.170,7289.060,2.890,,,ok
5307,107.923811600,107.931096040,107.931098630,7284.440,7287.030,2.590,,,ok
5308,107.943803630,107.951087030,107.951088770,7283.400,7285.140,1.740,,,ok
5309,107.963851270,107.971137900,107.971137070,7286.630,7285.800,0.830,,,ok
5310,107.983812970,107.991101040,107.991101370,7288.070,7288.400,0.330,,,ok
5311,108.003841320,108.011128830,108.011129020,7287.510,7287.700,0.190,,,ok
5312,108.023865480,108.031152050,108.031155700,7286.570,7290.220,3.650,,,ok
5313,108.043914200,108.051201290,108.051201790,7287.090,7287.590,0.500,,,ok
5314,108.063844380,108.071128800,108.071129880,7284.420,7285.500,1.080,,,ok
5315,108.083126960,108.090412070,108.090360920,7285.110,7233.960,51.150,,,ok
5316,108.104072910,108.111361290,108.111361800,7288.380,7288.890,0.510,,,ok
5317,108.123592240,108.130879910,108.130880290,7287.670,7288.050,0.380,,,ok
5318,108.143946790,108.151233130,108.151232650,7286.340,7285.860,0.480,,,ok
5319,108.163741510,108.171031420,108.171027030,7289.910,7285.520,4.390,,,ok
5320,108.183420800,108.190708660,108.190710290,7287.860,7289.490,1.630,,,ok
5321,108.203889380,108.211178130,108.211178800,7288.750,7289.420,0.670,,,ok
5322,108.223444550,108.230730170,108.230732190,7285.620,7287.640,2.020,,,ok
5323,108.243980050,108.251268560,108.251269490,7288.510,7289.440,0.930,,,ok
5324,108.263750290,108.271037970,108.271038000,7287.680,7287.710,0.030,,,ok
5325,108.283550530,108.290836460,108.290837130,7285.930,7286.600,0.670,,,ok
5326,108.303926860,108.311212410,108.311213220,7285.550,7286.360,0.810,,,ok
5327,108.323842310,108.331125440,108.331129130,7283.130,7286.820,3.690,,,ok
5328,108.343077120,108.350365650,108.350361450,7288.530,7284.330,4.200,,,ok
5329,108.364061720,108.371348620,108.371349980,7286.900,7288.260,1.360,,,ok
5330,108.383799350,108.391088280,108.391089130,7288.930,7289.780,0.850,,,ok
5331,108.403881640,108.411171520,108.411138770,7289.880,7257.130,32.750,,,ok
5332,108.423850490,108.431139930,108.431133500,7289.440,7283.010,6.430,,,ok
5333,108.443522310,108.450808160,108.450808510,7285.850,7286.200,0.350,,,ok
5334,108.463961910,108.471251670,108.471246730,7289.760,7284.820,4.940,,,ok
5335,108.483894070,108.491179970,108.491245340,7285.900,7351.270,65.370,,,ok
5336,108.503799210,108.511085740,108.511088170,7286.530,7288.960,2.430,,,ok
5337,108.523529680,108.530816730,108.530816970,7287.050,7287.290,0.240,,,ok
5338,108.543850010,108.551132600,108.551135020,7282.590,7285.010,2.420,,,ok
5339,108.563653060,108.570935820,108.570938320,7282.760,7285.260,2.500,,,ok
5340,108.583193070,108.590480730,108.590478160,7287.660,7285.090,2.570,,,ok
5341,108.604057220,108.611344160,108.611346150,7286.940,7288.930,1.990,,,ok
5342,108.623788270,108.631075820,108.631074930,7287.550,7286.660,0.890,,,ok
5343,108.643970370,108.651256670,108.651258250,7286.300,7287.880,1.580,,,ok
5344,108.663811170,108.671099060,108.671096550,7287.890,7285.380,2.510,,,ok
5345,108.683834100,108.691121010,108.691118680,7286.910,7284.580,2.330,,,ok
5346,108.703827760,108.711115860,108.711113260,7288.100,7285.500,2.600,,,ok
5347,108.723822010,108.731175180,108.731106830,7353.170,7284.820,68.350,,,ok
5348,108.743591770,108.750878510,108.750879920,7286.740,7288.150,1.410,,,ok
5349,108.763131570,108.770415840,108.770418640,7284.270,7287.070,2.800,,,ok
5350,108.784054610,108.791340140,108.791340810,7285.530,7286.200,0.670,,,ok
5351,108.803800100,108.811088590,108.811085280,7288.490,7285.180,3.310,,,ok
5352,108.823870550,108.831156040,108.831158560,7285.490,7288.010,2.520,,,ok
5353,108.843771250,108.851060060,108.851055990,7288.810,7284.740,4.070,,,ok
5354,108.863777520,108.871062740,108.871065580,7285.220,7288.060,2.840,,,ok
5355,108.883818890,108.891105500,108.891107860,7286.610,7288.970,2.360,,,ok
5356,108.903851280,108.911140260,108.911137030,7288.980,7285.750,3.230,,,ok
5357,108.923803310,108.931088740,108.931090520,7285.430,7287.210,1.780,,,ok
5358,108.943802300,108.951086790,108.951089340,7284.490,7287.040,2.550,,,ok
5359,108.963873020,108.971159990,108.971161390,7286.970,7288.370,1.400,,,ok
5360,108.983832100,108.991118740,108.991120920,7286.640,7288.820,2.180,,,ok
5361,109.003830610,109.011117020,109.011118410,7286.410,7287.800,1.390,,,ok
5362,109.023524270,109.030810220,109.030809980,7285.950,7285.710,0.240,,,ok
5363,109.043942200,109.051228550,109.051231090,7286.350,7288.890,2.540,,,ok
5364,109.063838970,109.071124540,109.071123000,7285.570,7284.030,1.540,,,ok
5365,109.083926090,109.091215390,109.091211450,7289.300,7285.360,3.940,,,ok
5366,109.103863410,109.111148690,109.111150390,7285.280,7286.980,1.700,,,ok
5367,109.123839950,109.131127150,109.131128610,7287.200,7288.660,1.460,,,ok
5368,109.143832150,109.151119520,109.151117970,7287.370,7285.820,1.550,,,ok
5369,109.163803760,109.171087780,109.171090440,7284.020,7286.680,2.660,,,ok
5370,109.183948610,109.191237150,109.191234820,7288.540,7286.210,2.330,,,ok
5371,109.203839480,109.211124390,109.211126730,7284.910,7287.250,2.340,,,ok
5372,109.223869660,109.231157970,109.231156510,7288.310,7286.850,1.460,,,ok
5373,109.243893760,109.251181330,109.251177290,7287.570,7283.530,4.040,,,ok
5374,109.263850420,109.271156200,109.271138110,7305.780,7287.690,18.090,,,ok
5375,109.283581950,109.290866220,109.290871540,7284.270,7289.590,5.320,,,ok
5376,109.303892690,109.311181100,109.311180150,7288.410,7287.460,0.950,,,ok
5377,109.325262960,109.332550430,109.332545820,7287.470,7282.860,4.610,,,ok
5378,109.343602410,109.350888950,109.350890750,7286.540,7288.340,1.800,,,ok
5379,109.364072300,109.371362370,109.371360110,7290.070,7287.810,2.260,,,ok
5380,109.383797460,109.391084160,109.391083500,7286.700,7286.040,0.660,,,ok
5381,109.403786310,109.411073920,109.411071940,7287.610,7285.630,1.980,,,ok
5382,109.423562300,109.430852310,109.430849330,7290.010,7287.030,2.980,,,ok
5383,109.443215830,109.450500680,109.450503800,7284.850,7287.970,3.120,,,ok
5384,109.464205370,109.471493010,109.471491010,7287.640,7285.640,2.000,,,ok
5385,109.483053940,109.490373500,109.490340480,7319.560,7286.540,33.020,,,ok
5386,109.504181100,109.511470760,109.511467780,7289.660,7286.680,2.980,,,ok
5387,109.523794370,109.531078070,109.531082040,7283.700,7287.670,3.970,,,ok
5388,109.543880360,109.551164670,109.551163110,7284.310,7282.750,1.560,,,ok
5389,109.563042410,109.570330700,109.570328000,7288.290,7285.590,2.700,,,ok
5390,109.584255470,109.591543940,109.591542480,7288.470,7287.010,1.460,,,ok
5391,109.603839340,109.611127420,109.611125570,7288.080,7286.230,1.850,,,ok
5392,109.623881870,109.631169700,109.631168940,7287.830,7287.070,0.760,,,ok
5393,109.643775410,109.651064130,109.651061130,7288.720,7285.720,3.000,,,ok
5394,109.663550570,109.670834980,109.670835980,7284.410,7285.410,1.000,,,ok
5395,109.683116750,109.690404790,109.690403340,7288.040,7286.590,1.450,,,ok
5396,109.704064530,109.711354010,109.711352700,7289.480,7288.170,1.310,,,ok
5397,109.723771070,109.731050480,109.731061270,7279.410,7290.200,10.790,,,ok
5398,109.743825660,109.751109580,109.751113090,7283.920,7287.430,3.510,,,ok
5399,109.763084780,109.770374110,109.770370130,7289.330,7285.350,3.980,,,ok
5400,109.783781320,109.791067560,109.791065400,7286.240,7284.080,2.160,,,ok
5401,109.803825640,109.811165910,109.811114450,7340.270,7288.810,51.460,,,ok
5402,109.823542160,109.830827880,109.830830300,7285.720,7288.140,2.420,,,ok
5403,109.843977800,109.851267460,109.851266470,7289.660,7288.670,0.990,,,ok
5404,109.863802770,109.871090930,109.871088730,7288.160,7285.960,2.200,,,ok
5405,109.883875410,109.891164170,109.891163160,7288.760,7287.750,1.010,,,ok
5406,109.903928900,109.911217520,109.911215170,7288.620,7286.270,2.350,,,ok
5407,109.923788040,109.931075120,109.931075110,7287.080,7287.070,0.010,,,ok
5408,109.943813570,109.951099460,109.951097230,7285.890,7283.660,2.230,,,ok
5409,109.963724440,109.971012380,109.971010710,7287.940,7286.270,1.670,,,ok
5410,109.983390000,109.990675950,109.990679990,7285.950,7289.990,4.040,,,ok
5411,110.003958200,110.011241800,110.011241040,7283.600,7282.840,0.760,,,ok
5412,110.024143190,110.031430120,110.031429260,7286.930,7286.070,0.860,,,ok
5413,110.043811450,110.051094640,110.051100190,7283.190,7288.740,5.550,,,ok
5414,110.063808950,110.071094200,110.071098630,7285.250,7289.680,4.430,,,ok
5415,110.083900150,110.091186480,110.091189390,7286.330,7289.240,2.910,,,ok
5416,110.103450950,110.110736060,110.110740360,7285.110,7289.410,4.300,,,ok
5417,110.123286840,110.130573590,110.130573620,7286.750,7286.780,0.030,,,ok
5418,110.144070090,110.151356770,110.151355810,7286.680,7285.720,0.960,,,ok
5419,110.163749600,110.171033580,110.171035410,7283.980,7285.810,1.830,,,ok
5420,110.183879660,110.191169300,110.191168870,7289.640,7289.210,0.430,,,ok
5421,110.203860360,110.211148080,110.211146240,7287.720,7285.880,1.840,,,ok
5422,110.223501120,110.230791040,110.230790620,7289.920,7289.500,0.420,,,ok
5423,110.243969180,110.251254420,110.251259050,7285.240,7289.870,4.630,,,ok
5424,110.263777690,110.271067880,110.271066570,7290.190,7288.880,1.310,,,ok
5425,110.283856330,110.291146390,110.291145710,7290.060,7289.380,0.680,,,ok
5426,110.303838110,110.311124530,110.311124110,7286.420,7286.000,0.420,,,ok
5427,110.323820580,110.331106940,110.331107370,7286.360,7286.790,0.430,,,ok
5428,110.343816870,110.351095450,110.351106030,7278.580,7289.160,10.580,,,ok
5429,110.363069920,110.370359550,110.370359520,7289.630,7289.600,0.030,,,ok
5430,110.384187020,110.391471710,110.391472650,7284.690,7285.630,0.940,,,ok
5431,110.403764010,110.411051240,110.411050280,7287.230,7286.270,0.960,,,ok
5432,110.424076400,110.431324340,110.431364770,7247.940,7288.370,40.430,,,ok
5433,110.443940250,110.451227960,110.451227880,7287.710,7287.630,0.080,,,ok
5434,110.463839580,110.471125370,110.471126120,7285.790,7286.540,0.750,,,ok
5435,110.483512280,110.490799630,110.490864690,7287.350,7352.410,65.060,,,ok
5436,110.503345920,110.510633090,110.510633040,7287.170,7287.120,0.050,,,ok
5437,110.522949550,110.530235100,110.530235550,7285.550,7286.000,0.450,,,ok
5438,110.544060340,110.551349880,110.551349780,7289.540,7289.440,0.100,,,ok
5439,110.563702690,110.570988040,110.571053210,7285.350,7350.520,65.170,,,ok
5440,110.583829120,110.591116490,110.591116530,7287.370,7287.410,0.040,,,ok
5441,110.603599710,110.610882170,110.610882500,7282.460,7282.790,0.330,,,ok
5442,110.623556210,110.630842190,110.630843320,7285.980,7287.110,1.130,,,ok
5443,110.643200720,110.650509220,110.650484220,7308.500,7283.500,25.000,,,ok
5444,110.663931720,110.671219820,110.671220310,7288.100,7288.590,0.490,,,ok
5445,110.683935940,110.691222230,110.691223530,7286.290,7287.590,1.300,,,ok
5446,110.703727600,110.711014120,110.711015940,7286.520,7288.340,1.820,,,ok
5447,110.723796440,110.731085010,110.731085260,7288.570,7288.820,0.250,,,ok
5448,110.743849290,110.751137330,110.751136060,7288.040,7286.770,1.270,,,ok
5449,110.763371600,110.770661720,110.770656190,7290.120,7284.590,5.530,,,ok
5450,110.784045050,110.791334940,110.791329640,7289.890,7284.590,5.300,,,ok
5451,110.803719120,110.810995870,110.811008690,7276.750,7289.570,12.820,,,ok
5452,110.823876240,110.831161580,110.831161220,7285.340,7284.980,0.360,,,ok
5453,110.843873150,110.851158980,110.851160500,7285.830,7287.350,1.520,,,ok
5454,110.863771580,110.871057370,110.871058940,7285.790,7287.360,1.570,,,ok
5455,110.883507280,110.890795870,110.890796390,7288.590,7289.110,0.520,,,ok
5456,110.903766490,110.911054130,110.911054750,7287.640,7288.260,0.620,,,ok
5457,110.923861270,110.931148210,110.931148030,7286.940,7286.760,0.180,,,ok
5458,110.943777450,110.951066870,110.951062370,7289.420,7284.920,4.500,,,ok
5459,110.963919630,110.971269920,110.971205880,7350.290,7286.250,64.040,,,ok
5460,110.983874940,110.991162690,110.991163390,7287.750,7288.450,0.700,,,ok
5461,111.003857810,111.011145800,111.011147400,7287.990,7289.590,1.600,,,ok
5462,111.023790130,111.031079230,111.031075060,7289.100,7284.930,4.170,,,ok
5463,111.042861410,111.050148500,111.050149320,7287.090,7287.910,0.820,,,ok
5464,111.064092330,111.071379300,111.071377610,7286.970,7285.280,1.690,,,ok
5465,111.083777880,111.091065010,111.091063540,7287.130,7285.660,1.470,,,ok
5466,111.103802480,111.111088520,111.111073670,7286.040,7271.190,14.850,,,ok
5467,111.123219970,111.130505680,111.130507160,7285.710,7287.190,1.480,,,ok
5468,111.144101920,111.151390090,111.151391400,7288.170,7289.480,1.310,,,ok
5469,111.163720400,111.171008460,111.171009600,7288.060,7289.200,1.140,,,ok
5470,111.182878880,,111.190166840,,7287.960,,,,missing_rx1
5471,111.204081570,111.211367360,111.211370740,7285.790,7289.170,3.380,40.359,,ok
5472,111.223724100,111.231013270,111.231012460,7289.170,7288.360,0.810,,,ok
5473,111.243756410,111.251039300,111.251043300,7282.890,7286.890,4.000,,,ok
5474,111.263845880,111.271132360,111.271131640,7286.480,7285.760,0.720,,,ok
5475,111.283967100,111.291252460,111.291255000,7285.360,7287.900,2.540,,,ok
5476,111.303799070,111.311086840,111.311087530,7287.770,7288.460,0.690,,,ok
5477,111.323088880,111.330374240,111.330390480,7285.360,7301.600,16.240,,,ok
5478,111.344041790,111.351327480,111.351330340,7285.690,7288.550,2.860,,,ok
5479,111.363715720,111.371000490,111.371002700,7284.770,7286.980,2.210,,,ok
5480,111.383454460,111.390737570,111.390742130,7283.110,7287.670,4.560,,,ok
5481,111.403648710,111.410932730,111.410933080,7284.020,7284.370,0.350,,,ok
5482,111.423279970,111.430566140,111.430569070,7286.170,7289.100,2.930,,,ok
5483,111.443107880,111.450394300,111.450396280,7286.420,7288.400,1.980,,,ok
5484,111.464127730,111.471413430,111.471414390,7285.700,7286.660,0.960,,,ok
5485,111.483798240,111.491085550,111.491082970,7287.310,7284.730,2.580,,,ok
5486,111.503829900,111.511177880,111.511117200,7347.980,7287.300,60.680,,,ok
5487,111.523791890,111.531078770,111.531080730,7286.880,7288.840,1.960,,,ok
5488,111.543842780,111.551131010,111.551127970,7288.230,7285.190,3.040,,,ok
5489,111.563817710,111.571105130,111.571107440,7287.420,7289.730,2.310,,,ok
5490,111.582943220,111.590227640,111.590230990,7284.420,7287.770,3.350,,,ok
5491,111.603586990,111.610870740,111.610873350,7283.750,7286.360,2.610,,,ok
5492,111.623854480,111.631140270,111.631142690,7285.790,7288.210,2.420,,,ok
5493,111.643649660,111.650937540,111.651000700,7287.880,7351.040,63.160,,,ok
5494,111.663740490,111.671026220,111.671029480,7285.730,7288.990,3.260,,,ok
5495,111.683258330,111.690545150,111.690547550,7286.820,7289.220,2.400,,,ok
5496,111.704046850,111.711333680,111.711336290,7286.830,7289.440,2.610,,,ok
5497,111.723792010,111.731076150,111.731143800,7284.140,7351.790,67.650,,,ok
5498,111.743847840,111.751132840,111.751138060,7285.000,7290.220,5.220,,,ok
5499,111.763783730,111.771072430,111.771070510,7288.700,7286.780,1.920,,,ok
5500,111.783933610,111.791221990,111.791219810,7288.380,7286.200,2.180,,,ok
5501,111.803773290,111.811060520,111.811063250,7287.230,7289.960,2.730,,,ok
5502,111.823839140,111.831122700,111.831126490,7283.560,7287.350,3.790,,,ok
5503,111.843852360,111.851142090,111.851139000,7289.730,7286.640,3.090,,,ok
5504,111.863810130,111.871094150,111.871095720,7284.020,7285.590,1.570,,,ok
5505,111.883811000,111.891098950,111.891096520,7287.950,7285.520,2.430,,,ok
5506,111.903828550,111.911117260,111.911114940,7288.710,7286.390,2.320,,,ok
5507,111.923820460,111.931110500,111.931108370,7290.040,7287.910,2.130,,,ok
5508,111.943828700,111.951113020,111.951115940,7284.320,7287.240,2.920,,,ok
5509,111.963741700,111.970974280,111.971030260,7232.580,7288.560,55.980,,,ok
5510,111.983678210,111.990965840,111.990963620,7287.630,7285.410,2.220,,,ok
5511,112.003923890,112.011208950,112.011211920,7285.060,7288.030,2.970,,,ok
5512,112.023816470,112.031102340,112.031102790,7285.870,7286.320,0.450,,,ok
5513,112.043871790,112.051166460,112.051157920,7294.670,7286.130,8.540,,,ok
5514,112.063826390,112.071111490,112.071112120,7285.100,7285.730,0.630,,,ok
5515,112.083926780,112.091211010,112.091214600,7284.230,7287.820,3.590,,,ok
5516,112.103789670,112.111073330,112.111079070,7283.660,7289.400,5.740,,,ok
5517,112.123859000,112.131144080,112.131147140,7285.080,7288.140,3.060,,,ok
5518,112.143391010,112.150676430,112.150679800,7285.420,7288.790,3.370,,,ok
5519,112.163191400,112.170474860,112.170478160,7283.460,7286.760,3.300,,,ok
5520,112.183987910,112.191274330,112.191277290,7286.420,7289.380,2.960,,,ok
5521,112.203752300,112.211036420,112.211040820,7284.120,7288.520,4.400,,,ok
5522,112.222895560,112.230179920,112.230184270,7284.360,7288.710,4.350,,,ok
5523,112.244171540,112.251458550,112.251456010,7287.010,7284.470,2.540,,,ok
5524,112.263846280,112.271132530,112.271117060,7286.250,7270.780,15.470,,,ok
5525,112.283345830,112.290628190,112.290631650,7282.360,7285.820,3.460,,,ok
5526,112.303931580,112.311217930,112.311216870,7286.350,7285.290,1.060,,,ok
5527,112.323852070,112.331147610,112.331145960,7295.540,7293.890,1.650,,,ok
5528,112.343814290,112.351100980,112.351162470,7286.690,7348.180,61.490,,,ok
5529,112.363769970,112.371056810,112.371056850,7286.840,7286.880,0.040,,,ok
5530,112.383734570,112.391022510,112.391021300,7287.940,7286.730,1.210,,,ok
5531,112.403443080,112.410731000,112.410729600,7287.920,7286.520,1.400,,,ok
5532,112.423283330,112.430568290,112.430573040,7284.960,7289.710,4.750,,,ok
5533,112.443049480,112.450336780,112.450336470,7287.300,7286.990,0.310,,,ok
5534,112.464051110,112.471335140,112.471339790,7284.030,7288.680,4.650,,,ok
5535,112.483761790,112.491048330,112.491048150,7286.540,7286.360,0.180,,,ok
5536,112.503822280,112.511107760,112.511110700,7285.480,7288.420,2.940,,,ok
5537,112.523800420,112.531085870,112.531089960,7285.450,7289.540,4.090,,,ok
5538,112.543808450,112.551094370,112.551097410,7285.920,7288.960,3.040,,,ok
5539,112.563867090,112.571150230,112.571156440,7283.140,7289.350,6.210,,,ok
5540,112.583186100,112.590471100,112.590474030,7285.000,7287.930,2.930,,,ok
5541,112.603947220,112.611234490,112.611232480,7287.270,7285.260,2.010,,,ok
5542,112.623790240,112.631077650,112.631075900,7287.410,7285.660,1.750,,,ok
5543,112.643837000,112.651124870,112.651125260,7287.870,7288.260,0.390,,,ok
5544,112.663832390,112.671119370,112.671115810,7286.980,7283.420,3.560,,,ok
5545,112.683827740,112.691112710,112.691116090,7284.970,7288.350,3.380,,,ok
5546,112.703929080,112.711214790,112.711215370,7285.710,7286.290,0.580,,,ok
5547,112.723454030,112.730739530,112.730689220,7285.500,7235.190,50.310,,,ok
5548,112.743902550,112.751186840,112.751189790,7284.290,7287.240,2.950,,,ok
5549,112.763687350,112.770975310,112.770975630,7287.960,7288.280,0.320,,,ok
5550,112.784100020,112.791389570,112.791388180,7289.550,7288.160,1.390,,,ok
5551,112.803780170,112.811066880,112.811067330,7286.710,7287.160,0.450,,,ok
5552,112.823845000,112.831131390,112.831130780,7286.390,7285.780,0.610,,,ok
5553,112.843454930,112.850739530,112.850743500,7284.600,7288.570,3.970,,,ok
5554,112.863976470,112.871262020,112.871262670,7285.550,7286.200,0.650,,,ok
5555,112.883789460,112.891076330,112.891040330,7286.870,7250.870,36.000,,,ok
5556,112.903949040,112.911234590,112.911238020,7285.550,7288.980,3.430,,,ok
5557,112.923807470,112.931092110,112.931092610,7284.640,7285.140,0.500,,,ok
5558,112.943865900,112.951151370,112.951155210,7285.470,7289.310,3.840,,,ok
5559,112.963927770,112.971217300,112.971212880,7289.530,7285.110,4.420,,,ok
5560,112.982858090,112.990148150,112.990148020,7290.060,7289.930,0.130,,,ok
5561,113.004074730,113.011361560,113.011361480,7286.830,7286.750,0.080,,,ok
5562,113.023841850,113.031128570,113.031128550,7286.720,7286.700,0.020,,,ok
5563,113.043872950,113.051162190,113.051163150,7289.240,7290.200,0.960,,,ok
5564,113.063801150,113.071091290,113.071086490,7290.140,7285.340,4.800,,,ok
5565,113.083379620,113.090664910,113.090664040,7285.290,7284.420,0.870,,,ok
5566,113.103981030,113.111268130,113.111268320,7287.100,7287.290,0.190,,,ok
5567,113.123785690,113.131049520,113.131070930,7263.830,7285.240,21.410,,,ok
5568,113.143741910,113.151028990,113.151029020,7287.080,7287.110,0.030,,,ok
5569,113.163799340,113.171088270,113.171085760,7288.930,7286.420,2.510,,,ok
5570,113.183826290,113.191111720,113.191116890,7285.430,7290.600,5.170,,,ok
5571,113.203765760,113.211054090,113.211055170,7288.330,7289.410,1.080,,,ok
5572,113.222860340,113.230147420,113.230148580,7287.080,7288.240,1.160,,,ok
5573,113.243281810,113.250565770,113.250565590,7283.960,7283.780,0.180,,,ok
5574,113.262945820,113.270234280,113.270234620,7288.460,7288.800,0.340,,,ok
5575,113.284068380,113.291418330,113.291353920,7349.950,7285.540,64.410,,,ok
5576,113.303800770,113.311086790,113.311086320,7286.020,7285.550,0.470,,,ok
5577,113.323833240,113.331120300,113.331120500,7287.060,7287.260,0.200,,,ok
5578,113.343733220,113.351017350,113.351018820,7284.130,7285.600,1.470,,,ok
5579,113.363825980,113.371111830,113.371112370,7285.850,7286.390,0.540,,,ok
5580,113.383180800,113.390470200,113.390465540,7289.400,7284.740,4.660,,,ok
5581,113.404070170,113.411357520,113.411356510,7287.350,7286.340,1.010,,,ok
5582,113.423716870,113.431006890,113.430982390,7290.020,7265.520,24.500,,,ok
5583,113.443867450,113.451154210,113.451155920,7286.760,7288.470,1.710,,,ok
5584,113.463729690,113.471018460,113.471018430,7288.770,7288.740,0.030,,,ok
5585,113.483839210,113.491126760,113.491127710,7287.550,7288.500,0.950,,,ok
5586,113.503849370,113.511134280,113.511082470,7284.910,7233.100,51.810,,,ok
5587,113.523396150,113.530683440,113.530683520,7287.290,7287.370,0.080,,,ok
5588,113.543939900,113.551224300,113.551226630,7284.400,7286.730,2.330,,,ok
5589,113.563798620,113.571082900,113.571086240,7284.280,7287.620,3.340,,,ok
5590,113.583834150,113.591123600,113.591183860,7289.450,7349.710,60.260,,,ok
5591,113.603791750,113.611076870,113.611077970,7285.120,7286.220,1.100,,,ok
5592,113.623758470,113.631045260,113.631046310,7286.790,7287.840,1.050,,,ok
5593,113.643083750,113.650373690,113.650368820,7289.940,7285.070,4.870,,,ok
5594,113.664038100,113.671325990,113.671387890,7287.890,7349.790,61.900,,,ok
5595,113.683742240,113.691025800,113.691028920,7283.560,7286.680,3.120,,,ok
5596,113.703830420,113.711117730,113.711118430,7287.310,7288.010,0.700,,,ok
5597,113.723901520,113.731184200,113.731188150,7282.680,7286.630,3.950,,,ok
5598,113.743819910,113.751170320,113.751106550,7350.410,7286.640,63.770,,,ok
5599,113.763811230,113.771098580,113.771099020,7287.350,7287.790,0.440,,,ok
5600,113.783835520,113.791122030,113.791123320,7286.510,7287.800,1.290,,,ok
5601,113.803893930,113.811179550,113.811184060,7285.620,7290.130,4.510,,,ok
5602,113.823193310,113.830477400,113.830480250,7284.090,7286.940,2.850,,,ok
5603,113.844068930,113.851356030,113.851357570,7287.100,7288.640,1.540,,,ok
5604,113.863762860,113.871050400,113.871051060,7287.540,7288.200,0.660,,,ok
