Time [s],Tx,Rx1,Rx2
16.134822520,0,1,1
16.134835240,0,0,1
16.134837620,0,0,0
16.153060490,1,0,0
16.160066720,0,0,0
16.160345710,0,0,1
16.160347570,0,1,1
16.160360960,0,1,0
16.160362630,0,0,0
16.178785140,1,0,0
16.185791190,0,0,0
16.186070360,0,1,0
16.186073290,0,1,1
16.186085610,0,0,1
16.186088600,0,0,0
16.204110610,1,0,0
16.211116440,0,0,0
16.211397760,0,0,1
16.211400170,0,1,1
16.211413040,0,1,0
16.211415380,0,0,0
16.229859780,1,0,0
16.236865740,0,0,0
16.237144700,0,0,1
16.237148480,0,1,1
16.237159760,0,1,0
16.237163730,0,0,0
16.255745910,1,0,0
16.262751800,0,0,0
16.263030930,0,1,0
16.263033590,0,1,1
16.263046140,0,0,1
16.263048820,0,0,0
16.281433280,1,0,0
16.288437780,0,0,0
16.288718030,0,0,1
16.288720520,0,1,1
16.288733220,0,1,0
16.288735680,0,0,0
16.306998700,1,0,0
16.314001420,0,0,0
16.314282800,0,1,0
16.314283910,0,1,1
16.314298030,0,0,1
16.314299180,0,0,0
16.332836890,1,0,0
16.339842880,0,0,0
16.340120970,0,1,0
16.340124930,0,1,1
16.340136170,0,0,1
16.340140200,0,0,0
16.358072840,1,0,0
16.365079010,0,0,0
16.365358160,0,0,1
16.365360470,0,1,1
16.365373390,0,1,0
16.365375760,0,0,0
16.383750890,1,0,0
16.390744070,0,0,0
16.391036710,0,0,1
16.391037840,0,1,1
16.391051960,0,1,0
16.391052900,0,0,0
16.409394390,1,0,0
16.416400510,0,0,0
16.416677590,0,0,1
16.416682290,0,1,1
16.416692750,0,1,0
16.416697540,0,0,0
16.435369800,1,0,0
16.442375860,0,0,0
16.442654210,0,1,0
16.442656020,0,1,1
16.442669370,0,0,1
16.442671210,0,0,0
16.460876490,1,0,0
16.467880900,0,0,0
16.468162030,0,0,1
16.468163850,0,1,1
16.468177230,0,1,0
16.468179120,0,0,0
16.486551410,1,0,0
16.493557340,0,0,0
16.493836330,0,1,0
16.493837900,0,1,1
16.493851470,0,0,1
16.493853010,0,0,0
16.511899510,1,0,0
16.518956630,0,0,0
16.519185760,0,1,0
16.519187990,0,1,1
16.519200950,0,0,1
16.519203170,0,0,0
16.537610410,1,0,0
16.544616380,0,0,0
16.544897160,0,0,1
16.544898990,0,1,1
16.544912360,0,1,0
16.544914150,0,0,0
16.563742030,1,0,0
16.570748340,0,0,0
16.571027480,0,1,0
16.571030700,0,1,1
16.571042520,0,0,1
16.571045950,0,0,0
16.589057260,1,0,0
16.596062010,0,0,0
16.596344020,0,0,1
16.596345170,0,1,1
16.596359260,0,1,0
16.596360440,0,0,0
16.614877470,1,0,0
16.621883510,0,0,0
16.622162520,0,0,1
16.622163520,0,1,1
16.622177750,0,1,0
16.622178830,0,0,0
16.640729800,1,0,0
16.647735860,0,0,0
16.648013520,0,0,1
16.648016810,0,1,1
16.648031990,0,0,1
16.648092730,0,0,0
16.666241010,1,0,0
16.673247400,0,0,0
16.673526100,0,1,0
16.673529440,0,1,1
16.673541240,0,0,1
16.673544710,0,0,0
16.691148550,1,0,0
16.698154710,0,0,0
16.698434700,0,1,0
16.698436710,0,1,1
16.698449890,0,0,1
16.698451860,0,0,0
16.716143710,1,0,0
16.723148350,0,0,0
16.723429710,0,0,1
16.723432220,0,1,1
16.723444840,0,1,0
16.723447550,0,0,0
16.741000810,1,0,0
16.748006890,0,0,0
16.748286220,0,1,0
16.748289420,0,1,1
16.748301360,0,0,1
16.748304630,0,0,0
16.766191250,1,0,0
16.773197330,0,0,0
16.773477240,0,0,1
16.773479670,0,1,1
16.773492570,0,1,0
16.773494880,0,0,0
16.791825100,1,0,0
16.798833140,0,0,0
16.799111430,0,0,1
16.799112960,0,1,1
16.799126630,0,1,0
16.799128190,0,0,0
16.817514500,1,0,0
16.824520510,0,0,0
16.824799760,0,0,1
16.824801400,0,1,1
16.824814970,0,1,0
16.824816600,0,0,0
16.843207710,1,0,0
16.850273600,0,0,0
16.850493200,0,0,1
16.850494580,0,1,1
16.850508410,0,1,0
16.850509850,0,0,0
16.867647870,1,0,0
16.874656220,0,0,0
16.874932980,0,1,0
16.874934060,0,1,1
16.874948310,0,0,1
16.874949180,0,0,0
16.893209820,1,0,0
16.900212570,0,0,0
16.900495000,0,0,1
16.900496740,0,1,1
16.900510120,0,1,0
16.900511910,0,0,0
16.917345480,1,0,0
16.924351310,0,0,0
16.924633500,0,0,1
16.924634910,0,1,1
16.924648730,0,1,0
16.924650200,0,0,0
16.943162550,1,0,0
16.950168440,0,0,0
16.950446950,0,1,0
16.950451880,0,1,1
16.950462280,0,0,1
16.950467080,0,0,0
16.968953880,1,0,0
16.975958290,0,0,0
16.976239500,0,0,1
16.976241590,0,1,1
16.976254650,0,1,0
16.976256800,0,0,0
16.994489730,1,0,0
17.001495770,0,0,0
17.001772460,0,1,0
17.001777670,0,1,1
17.001787630,0,0,1
17.001792840,0,0,0
17.020231320,1,0,0
17.027236040,0,0,0
17.027518500,0,1,0
17.027520400,0,1,1
17.027533650,0,0,1
17.027535550,0,0,0
17.046136030,1,0,0
17.053201840,0,0,0
17.053420890,0,1,0
17.053425590,0,1,1
17.053436080,0,0,1
17.053440590,0,0,0
17.071733550,1,0,0
17.078739750,0,0,0
17.079018970,0,0,1
17.079020160,0,1,1
17.079034280,0,1,0
17.079035390,0,0,0
17.097972090,1,0,0
17.104978010,0,0,0
17.105257450,0,0,1
17.105258430,0,1,1
17.105272720,0,1,0
17.105273630,0,0,0
17.123301840,1,0,0
17.130307710,0,0,0
17.130587050,0,1,0
17.130589660,0,1,1
17.130602300,0,0,1
17.130604910,0,0,0
17.149205220,1,0,0
17.156211110,0,0,0
17.156487630,0,1,0
17.156494450,0,1,1
17.156502800,0,0,1
17.156509680,0,0,0
17.174895570,1,0,0
17.181901670,0,0,0
17.182183540,0,1,0
17.182198730,0,0,0
17.182246520,0,0,1
17.182261810,0,0,0
17.200655800,1,0,0
17.207661360,0,0,0
17.207935580,0,1,0
17.207939710,0,1,1
17.207950720,0,0,1
17.207954930,0,0,0
17.225518030,1,0,0
17.232524060,0,0,0
17.232804460,0,0,1
17.232804500,0,1,1
17.232819670,0,1,0
17.232819770,0,0,0
17.249588790,1,0,0
17.256591950,0,0,0
17.256873770,0,1,0
17.256875400,0,1,1
17.256888950,0,0,1
17.256890600,0,0,0
17.275487830,1,0,0
17.282493680,0,0,0
17.282775030,0,0,1
17.282777060,0,1,1
17.282790270,0,1,0
17.282792300,0,0,0
17.301109430,1,0,0
17.308115350,0,0,0
17.308394670,0,0,1
17.308395390,0,1,1
17.308409780,0,1,0
17.308410610,0,0,0
17.326922140,1,0,0
17.333928160,0,0,0
17.334208110,0,0,1
17.334208900,0,1,1
17.334223340,0,1,0
17.334224170,0,0,0
17.352798980,1,0,0
17.359805020,0,0,0
17.360086320,0,1,0
17.360086740,0,1,1
17.360101580,0,0,1
17.360102070,0,0,0
17.378313100,1,0,0
17.385319010,0,0,0
17.385599380,0,1,0
17.385600050,0,1,1
17.385614640,0,0,1
17.385615240,0,0,0
17.404104690,1,0,0
17.411170000,0,0,0
17.411388930,0,1,0
17.411392720,0,1,1
17.411404140,0,0,1
17.411407910,0,0,0
17.429727960,1,0,0
17.436733850,0,0,0
17.437015830,0,0,1
17.437016430,0,1,1
17.437031120,0,1,0
17.437031680,0,0,0
17.455469540,1,0,0
17.462475490,0,0,0
17.462754580,0,0,1
17.462755780,0,1,1
17.462769760,0,1,0
17.462770920,0,0,0
17.479965100,1,0,0
17.486971550,0,0,0
17.487252750,0,0,1
17.487253900,0,1,1
17.487267950,0,1,0
17.487269070,0,0,0
17.505791490,1,0,0
17.512797780,0,0,0
17.513076570,0,1,0
17.513077120,0,1,1
17.513091820,0,0,1
17.513092310,0,0,0
17.531420160,1,0,0
17.538426360,0,0,0
17.538705090,0,1,0
17.538705630,0,1,1
17.538720310,0,0,1
17.538720870,0,0,0
17.556914450,1,0,0
17.563920300,0,0,0
17.564199310,0,1,0
17.564201340,0,1,1
17.564214560,0,0,1
17.564216580,0,0,0
17.582911930,1,0,0
17.589916530,0,0,0
17.590197460,0,0,1
17.590212610,0,0,0
17.590261890,0,1,0
17.590276950,0,0,0
17.607948090,1,0,0
17.614954300,0,0,0
17.615233400,0,0,1
17.615234640,0,1,1
17.615248730,0,1,0
17.615249800,0,0,0
17.633609070,1,0,0
17.640615070,0,0,0
17.640894260,0,1,0
17.640899150,0,1,1
17.640909530,0,0,1
17.640914420,0,0,0
17.657926340,1,0,0
17.664932660,0,0,0
17.665211320,0,0,1
17.665212700,0,1,1
17.665226530,0,1,0
17.665227920,0,0,0
17.683901360,1,0,0
17.690905460,0,0,0
17.691184840,0,1,0
17.691189990,0,1,1
17.691200070,0,0,1
17.691205200,0,0,0
17.709783210,1,0,0
17.716789170,0,0,0
17.717069390,0,0,1
17.717069420,0,1,1
17.717084590,0,1,0
17.717084650,0,0,0
17.733763830,1,0,0
17.740768220,0,0,0
17.741050380,0,1,0
17.741052930,0,1,1
17.741065480,0,0,1
17.741068110,0,0,0
17.759297350,1,0,0
17.766301990,0,0,0
17.766547310,0,1,0
17.766562500,0,0,0
17.766585560,0,0,1
17.766600800,0,0,0
17.785351020,1,0,0
17.792354370,0,0,0
17.792639640,0,1,1
17.792654740,0,1,0
17.792654910,0,0,0
17.809461820,1,0,0
17.816466650,0,0,0
17.816746740,0,1,0
17.816748160,0,1,1
17.816761930,0,0,1
17.816763370,0,0,0
17.835193940,1,0,0
17.842202580,0,0,0
17.842481450,0,1,0
17.842481620,0,1,1
17.842496610,0,0,1
17.842496830,0,0,0
17.859920000,1,0,0
17.866924580,0,0,0
17.867204650,0,1,0
17.867204850,0,1,1
17.867219800,0,0,1
17.867220060,0,0,0
17.883769630,1,0,0
17.890775300,0,0,0
17.891057200,0,1,0
17.891058230,0,1,1
17.891072320,0,0,1
17.891073480,0,0,0
17.909927300,1,0,0
17.916933380,0,0,0
17.917216570,0,1,0
17.917216920,0,1,1
17.917231650,0,0,1
17.917232040,0,0,0
17.935192090,1,0,0
17.942196440,0,0,0
17.942477270,0,1,0
17.942479270,0,1,1
17.942492390,0,0,1
17.942494650,0,0,0
17.961092110,1,0,0
17.968098170,0,0,0
17.968377250,0,1,0
17.968378760,0,1,1
17.968392560,0,0,1
17.968394000,0,0,0
17.986854740,1,0,0
17.993860630,0,0,0
17.994141450,0,1,0
17.994156590,0,0,0
17.994206440,0,0,1
17.994221710,0,0,0
18.010883310,1,0,0
18.017889080,0,0,0
18.018167530,0,1,0
18.018170340,0,1,1
18.018182640,0,0,1
18.018185550,0,0,0
18.036502980,1,0,0
18.043509180,0,0,0
18.043787280,0,1,0
18.043787970,0,1,1
18.043802490,0,0,1
18.043803090,0,0,0
18.062206870,1,0,0
18.069211270,0,0,0
18.069491570,0,1,0
18.069492320,0,1,1
18.069506730,0,0,1
18.069507430,0,0,0
18.088124480,1,0,0
18.095128830,0,0,0
18.095409910,0,0,1
18.095410040,0,1,1
18.095425140,0,1,0
18.095425310,0,0,0
18.113458170,1,0,0
18.120464140,0,0,0
18.120742460,0,1,0
18.120743410,0,1,1
18.120757660,0,0,1
18.120758680,0,0,0
18.139286210,1,0,0
18.146294500,0,0,0
18.146569260,0,1,0
18.146571560,0,1,1
18.146584450,0,0,1
18.146586760,0,0,0
18.165110170,1,0,0
18.172113390,0,0,0
18.172395950,0,0,1
18.172411220,0,0,0
18.172459510,0,1,0
18.172474700,0,0,0
18.188753880,1,0,0
18.195759880,0,0,0
18.196037530,0,1,0
18.196038520,0,1,1
18.196052760,0,0,1
18.196053660,0,0,0
18.212391040,1,0,0
18.219397430,0,0,0
18.219676890,0,1,0
18.219677750,0,1,1
18.219692030,0,0,1
18.219692910,0,0,0
18.237513390,1,0,0
18.244570720,0,0,0
18.244797740,0,1,0
18.244798560,0,1,1
18.244812900,0,0,1
18.244813660,0,0,0
18.262863740,1,0,0
18.269868450,0,0,0
18.270148740,0,1,0
18.270149400,0,1,1
18.270164050,0,0,1
18.270164600,0,0,0
18.287581150,1,0,0
18.294587210,0,0,0
18.294866000,0,1,0
18.294868130,0,1,1
18.294881190,0,0,1
18.294883400,0,0,0
18.312223710,1,0,0
18.319289080,0,0,0
18.319509500,0,1,0
18.319511460,0,1,1
18.319524770,0,0,1
18.319526750,0,0,0
18.337372930,1,0,0
18.344378760,0,0,0
18.344657460,0,1,0
18.344658840,0,1,1
18.344672750,0,0,1
18.344674130,0,0,0
18.362308700,1,0,0
18.369314820,0,0,0
18.369596180,0,1,0
18.369598170,0,1,1
18.369611330,0,0,1
18.369613340,0,0,0
18.387959550,1,0,0
18.394965260,0,0,0
18.395245470,0,1,0
18.395246780,0,1,1
18.395260590,0,0,1
18.395261960,0,0,0
18.413588970,1,0,0
18.420595030,0,0,0
18.420871300,0,1,0
18.420872760,0,1,1
18.420886510,0,0,1
18.420887940,0,0,0
18.437745520,1,0,0
18.444750100,0,0,0
18.445032130,0,1,0
18.445032530,0,1,1
18.445047380,0,0,1
18.445047780,0,0,0
18.463611110,1,0,0
18.470619670,0,0,0
18.470896120,0,0,1
18.470899650,0,1,1
18.470911360,0,1,0
18.470914840,0,0,0
18.489263230,1,0,0
18.496268980,0,0,0
18.496549000,0,1,0
18.496549300,0,1,1
18.496564120,0,0,1
18.496564490,0,0,0
18.514250980,1,0,0
18.521255660,0,0,0
18.521536490,0,0,1
18.521537480,0,1,1
18.521551660,0,1,0
18.521552680,0,0,0
18.540288020,1,0,0
18.547294160,0,0,0
18.547574830,0,1,0
18.547576490,0,1,1
18.547590100,0,0,1
18.547591680,0,0,0
18.565887100,1,0,0
18.572893080,0,0,0
18.573163700,0,1,0
18.573174620,0,1,1
18.573178860,0,0,1
18.573189680,0,0,0
18.591459640,1,0,0
18.598465530,0,0,0
18.598746550,0,1,0
18.598746660,0,1,1
18.598761780,0,0,1
18.598762020,0,0,0
18.616280780,1,0,0
18.623286800,0,0,0
18.623565920,0,1,0
18.623567310,0,1,1
18.623581190,0,0,1
18.623582500,0,0,0
18.641109760,1,0,0
18.648115750,0,0,0
18.648393090,0,1,0
18.648395870,0,1,1
18.648408290,0,0,1
18.648411230,0,0,0
18.666072730,1,0,0
18.673078620,0,0,0
18.673356600,0,1,0
18.673359310,0,1,1
18.673371790,0,0,1
18.673374560,0,0,0
18.691854710,1,0,0
18.698859390,0,0,0
18.699139950,0,1,0
18.699142790,0,1,1
18.699155140,0,0,1
18.699158080,0,0,0
18.717552830,1,0,0
18.724558580,0,0,0
18.724839410,0,1,0
18.724841150,0,1,1
18.724854530,0,0,1
18.724856420,0,0,0
18.743403060,1,0,0
18.750409330,0,0,0
18.750689690,0,0,1
18.750692630,0,1,1
18.750704860,0,1,0
18.750707780,0,0,0
18.769254580,1,0,0
18.776258930,0,0,0
18.776540490,0,0,1
18.776541250,0,1,1
18.776555730,0,1,0
18.776556480,0,0,0
18.794976830,1,0,0
18.801982950,0,0,0
18.802263670,0,1,0
18.802266220,0,1,1
18.802278910,0,0,1
18.802281420,0,0,0
18.820153990,1,0,0
18.827159910,0,0,0
18.827441960,0,1,0
18.827454930,0,1,1
18.827457240,0,0,1
18.827470110,0,0,0
18.845951080,1,0,0
18.852956910,0,0,0
18.853236310,0,1,0
18.853238280,0,1,1
18.853251530,0,0,1
18.853253440,0,0,0
18.871616910,1,0,0
18.878625260,0,0,0
18.878904530,0,1,0
18.878906610,0,1,1
18.878919820,0,0,1
18.878921860,0,0,0
18.897336030,1,0,0
18.904341970,0,0,0
18.904621920,0,1,0
18.904624030,0,1,1
18.904637130,0,0,1
18.904639240,0,0,0
18.921614360,1,0,0
18.928620400,0,0,0
18.928901320,0,1,0
18.928916540,0,0,0
18.928943280,0,0,1
18.928958550,0,0,0
18.947243880,1,0,0
18.954250190,0,0,0
18.954529670,0,1,0
18.954531990,0,1,1
18.954544830,0,0,1
18.954547240,0,0,0
18.973070840,1,0,0
18.980077230,0,0,0
18.980355580,0,1,0
18.980360410,0,1,1
18.980370850,0,0,1
18.980375530,0,0,0
18.997956080,1,0,0
19.004962200,0,0,0
19.005239950,0,1,0
19.005243700,0,1,1
19.005255200,0,0,1
19.005258890,0,0,0
19.023436720,1,0,0
19.030442620,0,0,0
19.030722310,0,0,1
19.030724640,0,1,1
19.030737470,0,1,0
19.030739780,0,0,0
19.048522490,1,0,0
19.055528630,0,0,0
19.055807280,0,1,0
19.055810600,0,1,1
19.055822510,0,0,1
19.055825830,0,0,0
19.073479820,1,0,0
19.080485750,0,0,0
19.080766400,0,1,0
19.080769170,0,1,1
19.080781690,0,0,1
19.080784290,0,0,0
19.099104740,1,0,0
19.106110730,0,0,0
19.106388900,0,1,0
19.106391330,0,1,1
19.106404190,0,0,1
19.106406500,0,0,0
19.123592060,1,0,0
19.130598020,0,0,0
19.130876940,0,1,0
19.130879960,0,1,1
19.130892140,0,0,1
19.130895210,0,0,0
19.149502690,1,0,0
19.156508560,0,0,0
19.156789210,0,0,1
19.156790700,0,1,1
19.156804460,0,1,0
19.156805890,0,0,0
19.174722680,1,0,0
19.181727240,0,0,0
19.181990260,0,1,0
19.182005450,0,0,0
19.182006650,0,0,1
19.182021960,0,0,0
19.200256330,1,0,0
19.207262570,0,0,0
19.207541090,0,0,1
19.207543400,0,1,1
19.207556310,0,1,0
19.207558610,0,0,0
19.225660200,1,0,0
19.232666380,0,0,0
19.232945860,0,1,0
19.232948610,0,1,1
19.232961090,0,0,1
19.232963940,0,0,0
19.251481780,1,0,0
19.258487910,0,0,0
19.258767030,0,0,1
19.258768900,0,1,1
19.258782210,0,1,0
19.258784190,0,0,0
19.277159030,1,0,0
19.284165010,0,0,0
19.284441840,0,0,1
19.284448500,0,1,1
19.284457170,0,1,0
19.284463600,0,0,0
19.302841800,1,0,0
19.309847630,0,0,0
19.310129700,0,0,1
19.310144900,0,0,0
19.310190760,0,1,0
19.310205970,0,0,0
19.328201880,1,0,0
19.335206340,0,0,0
19.335487260,0,0,1
19.335490280,0,1,1
19.335502400,0,1,0
19.335505470,0,0,0
19.353550650,1,0,0
19.360556540,0,0,0
19.360836550,0,0,1
19.360837780,0,1,1
19.360851680,0,1,0
19.360852960,0,0,0
19.377769980,1,0,0
19.384774810,0,0,0
19.385057660,0,0,1
19.385068130,0,1,1
19.385072950,0,1,0
19.385083330,0,0,0
19.403182600,1,0,0
19.410188890,0,0,0
19.410466910,0,0,1
19.410469080,0,1,1
19.410482110,0,1,0
19.410484250,0,0,0
19.427717550,1,0,0
19.434723400,0,0,0
19.435003810,0,1,0
19.435006910,0,1,1
19.435019060,0,0,1
19.435022180,0,0,0
19.453187510,1,0,0
19.460192170,0,0,0
19.460474330,0,0,1
19.460476140,0,1,1
19.460489490,0,1,0
19.460491330,0,0,0
19.477372980,1,0,0
19.484378910,0,0,0
19.484657790,0,0,1
19.484660640,0,1,1
19.484672930,0,1,0
19.484675950,0,0,0
19.503100620,1,0,0
19.510106660,0,0,0
19.510387120,0,0,1
19.510387630,0,1,1
19.510402260,0,1,0
19.510402760,0,0,0
19.528852640,1,0,0
19.535855760,0,0,0
19.536140660,0,0,1
19.536142320,0,1,1
19.536155890,0,1,0
19.536157630,0,0,0
19.554777830,1,0,0
19.561783640,0,0,0
19.562063850,0,0,1
19.562064630,0,1,1
19.562079100,0,1,0
19.562079830,0,0,0
19.580397120,1,0,0
19.587402990,0,0,0
19.587682250,0,0,1
19.587684210,0,1,1
19.587697450,0,1,0
19.587699310,0,0,0
19.605870990,1,0,0
19.612875570,0,0,0
19.613157330,0,1,0
19.613160790,0,1,1
19.613172530,0,0,1
19.613176040,0,0,0
19.631728780,1,0,0
19.638734530,0,0,0
19.639014290,0,0,1
19.639014430,0,1,1
19.639029480,0,1,0
19.639029720,0,0,0
19.657093840,1,0,0
19.664099990,0,0,0
19.664379260,0,1,0
19.664380080,0,1,1
19.664394440,0,0,1
19.664395330,0,0,0
19.682245880,1,0,0
19.689251980,0,0,0
19.689510730,0,1,0
19.689526020,0,0,0
19.689530860,0,0,1
19.689546060,0,0,0
19.707892650,1,0,0
19.714898560,0,0,0
19.715178480,0,1,0
19.715179520,0,1,1
19.715193620,0,0,1
19.715194710,0,0,0
19.731875200,1,0,0
19.738881110,0,0,0
19.739160360,0,0,1
19.739164180,0,1,1
19.739175560,0,1,0
19.739179450,0,0,0
19.757694010,1,0,0
19.764696970,0,0,0
19.764981250,0,0,1
19.764982660,0,1,1
19.764996460,0,1,0
19.764997820,0,0,0
19.783098930,1,0,0
19.790104920,0,0,0
19.790383900,0,0,1
19.790385950,0,1,1
19.790399110,0,1,0
19.790401190,0,0,0
19.807744460,1,0,0
19.814750670,0,0,0
19.815029280,0,1,0
19.815033070,0,1,1
19.815044520,0,0,1
19.815048320,0,0,0
19.832880730,1,0,0
19.839886120,0,0,0
19.840166530,0,0,1
19.840167840,0,1,1
19.840181730,0,1,0
19.840183000,0,0,0
19.857744080,1,0,0
19.864748380,0,0,0
19.865029880,0,0,1
19.865031400,0,1,1
19.865045150,0,1,0
19.865046660,0,0,0
19.882837150,1,0,0
19.889842840,0,0,0
19.890124390,0,1,0
19.890139580,0,0,0
19.890187930,0,0,1
19.890203090,0,0,0
19.907108960,1,0,0
19.914115390,0,0,0
19.914396860,0,0,1
19.914397890,0,1,1
19.914412030,0,1,0
19.914413060,0,0,0
19.932879580,1,0,0
19.939885580,0,0,0
19.940164280,0,0,1
19.940164970,0,1,1
19.940179470,0,1,0
19.940180200,0,0,0
19.958753020,1,0,0
19.965758970,0,0,0
19.966037010,0,1,0
19.966038530,0,1,1
19.966052250,0,0,1
19.966053860,0,0,0
19.984487600,1,0,0
19.991491990,0,0,0
19.991772750,0,1,0
19.991775050,0,1,1
19.991788020,0,0,1
19.991790300,0,0,0
20.010203000,1,0,0
20.017208830,0,0,0
20.017489470,0,0,1
20.017491390,0,1,1
20.017504660,0,1,0
20.017506620,0,0,0
20.035924250,1,0,0
20.042928680,0,0,0
20.043208740,0,1,0
20.043212680,0,1,1
20.043223950,0,0,1
20.043227840,0,0,0
20.061517600,1,0,0
20.068525760,0,0,0
20.068803180,0,1,0
20.068807350,0,1,1
20.068818260,0,0,1
20.068822570,0,0,0
20.087204950,1,0,0
20.094210860,0,0,0
20.094489870,0,0,1
20.094491400,0,1,1
20.094505050,0,1,0
20.094506570,0,0,0
20.112922800,1,0,0
20.119978700,0,0,0
20.120209120,0,0,1
20.120209920,0,1,1
20.120224450,0,1,0
20.120225120,0,0,0
20.136518270,1,0,0
20.143521330,0,0,0
20.143802700,0,0,1
20.143803210,0,1,1
20.143817810,0,1,0
20.143818370,0,0,0
20.160866140,1,0,0
20.167872110,0,0,0
20.168151600,0,1,0
20.168156020,0,1,1
20.168166870,0,0,1
20.168171200,0,0,0
20.186583510,1,0,0
20.193589510,0,0,0
20.193868970,0,1,0
20.193869480,0,1,1
20.193884200,0,0,1
20.193884680,0,0,0
20.211493340,1,0,0
20.218498310,0,0,0
20.218777530,0,1,0
20.218782870,0,1,1
20.218792700,0,0,1
20.218798120,0,0,0
20.235893350,1,0,0
20.242880140,0,0,0
20.243179180,0,1,0
20.243181370,0,1,1
20.243194360,0,0,1
20.243196640,0,0,0
20.261712540,1,0,0
20.268718510,0,0,0
20.268998560,0,0,1
20.268999070,0,1,1
20.269013810,0,1,0
20.269014230,0,0,0
20.287246930,1,0,0
20.294252990,0,0,0
20.294530620,0,0,1
20.294530960,0,1,1
20.294545750,0,1,0
20.294546120,0,0,0
20.313056370,1,0,0
20.320064910,0,0,0
20.320341480,0,0,1
20.320341640,0,1,1
20.320356620,0,1,0
20.320356870,0,0,0
20.338636370,1,0,0
20.345642450,0,0,0
20.345924040,0,0,1
20.345925080,0,1,1
20.345939230,0,1,0
20.345940300,0,0,0
20.364418430,1,0,0
20.371424530,0,0,0
20.371702330,0,0,1
20.371703670,0,1,1
20.371717540,0,1,0
20.371718880,0,0,0
20.390216360,1,0,0
20.397222360,0,0,0
20.397502040,0,1,0
20.397517290,0,0,0
20.397565810,0,0,1
20.397581060,0,0,0
20.415933110,1,0,0
20.422939210,0,0,0
20.423219960,0,0,1
20.423220270,0,1,1
20.423235150,0,1,0
20.423235520,0,0,0
20.441921160,1,0,0
20.448926940,0,0,0
20.449208580,0,1,0
20.449208590,0,1,1
20.449223650,0,1,0
20.449223740,0,0,0
20.466043940,1,0,0
20.473049890,0,0,0
20.473331070,0,0,1
20.473331140,0,1,1
20.473346310,0,1,0
20.473346390,0,0,0
20.491866920,1,0,0
20.498873200,0,0,0
20.499145530,0,0,1
20.499154550,0,1,1
20.499160710,0,1,0
20.499169690,0,0,0
20.515840450,1,0,0
20.522846320,0,0,0
20.523127860,0,0,1
20.523128710,0,1,1
20.523143110,0,1,0
20.523143980,0,0,0
20.541434650,1,0,0
20.548440320,0,0,0
20.548722190,0,0,1
20.548722210,0,1,1
20.548737380,0,1,0
20.548737480,0,0,0
20.566220960,1,0,0
20.573227080,0,0,0
20.573505690,0,0,1
20.573510540,0,1,1
20.573520840,0,1,0
20.573525770,0,0,0
20.591158500,1,0,0
20.598164450,0,0,0
20.598443870,0,1,0
20.598444130,0,1,1
20.598459120,0,0,1
20.598459420,0,0,0
20.617064330,1,0,0
20.624070470,0,0,0
20.624349800,0,1,0
20.624352380,0,1,1
20.624364990,0,0,1
20.624367570,0,0,0
20.642158030,1,0,0
20.649164130,0,0,0
20.649444550,0,0,1
20.649445740,0,1,1
20.649459780,0,1,0
20.649461000,0,0,0
20.667582320,1,0,0
20.674588340,0,0,0
20.674866880,0,0,1
20.674868960,0,1,1
20.674882050,0,1,0
20.674884190,0,0,0
20.692838340,1,0,0
20.699846690,0,0,0
20.700127410,0,1,0
20.700127760,0,1,1
20.700142600,0,0,1
