tx_time,rx_time,tx_time_ns,rx_time_ns,latency_us,latency_ms,tx_port,rx_port,rx_seq,data_hex
2026-09-15T21:40:14.589958+08:00,2026-09-15T21:40:14.620476+08:00,1789479614589958000,1789479614620476000,30518.000,30.518000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,171,16C126550BD83E35D4E68E58FA4BDD2E5E742DD2A4EF84E4E6A479241BD5
2026-09-15T21:40:15.132206+08:00,2026-09-15T21:40:15.161620+08:00,1789479615132206000,1789479615161620000,29414.000,29.414000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,172,16C27DD345D7EFCA5E8EDE5700A99BDAD7A30624C775968BDC1B25CDF5CD
2026-09-15T21:40:15.674376+08:00,2026-09-15T21:40:15.702781+08:00,1789479615674376000,1789479615702781000,28405.000,28.405000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,173,16C381AA30FAB33F14040D2481BFF54558A77481EAE37E0422FDFF65715F
2026-09-15T21:40:16.216653+08:00,2026-09-15T21:40:16.248340+08:00,1789479616216653000,1789479616248340000,31687.000,31.687000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,174,16C4AA7E7C8D800F88242212A196D8DC8EA25DF8749670C34C441BC706C6
2026-09-15T21:40:16.758812+08:00,2026-09-15T21:40:16.788587+08:00,1789479616758812000,1789479616788587000,29775.000,29.775000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,175,16C5C2D87AF1EBF0139ACFCB3A8BA4428443A8699A71ED67EC2FE81815FF
2026-09-15T21:40:17.300889+08:00,2026-09-15T21:40:17.329968+08:00,1789479617300889000,1789479617329968000,29079.000,29.079000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,176,16C6B7640C86355D100AC01B52ADC5575F6710CA54C5D543C0637D8B572A
2026-09-15T21:40:17.843334+08:00,2026-09-15T21:40:17.871240+08:00,1789479617843334000,1789479617871240000,27906.000,27.906000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,177,16C732F95C4A29D3CCF6B26B4BE201F6D07EBA2B0FEF3EA0AAD2B8E316B0
2026-09-15T21:40:18.385412+08:00,2026-09-15T21:40:18.416796+08:00,1789479618385412000,1789479618416796000,31384.000,31.384000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,178,16C8E65B4E3FA8DD3B5E4A0DDECE917B43B2877926C506BE625D06BC1D23
2026-09-15T21:40:18.927661+08:00,2026-09-15T21:40:18.957941+08:00,1789479618927661000,1789479618957941000,30280.000,30.280000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,179,16C9A8C1B58FFECF6926A03CC773F00AD9C728040FB0289DEB3A02886FE8
2026-09-15T21:40:19.469868+08:00,2026-09-15T21:40:19.499140+08:00,1789479619469868000,1789479619499140000,29272.000,29.272000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,180,16CA41164670FD54B43A9FE03F97748F1BC1F4C15697D07FC815BE59B895
2026-09-15T21:40:20.012050+08:00,2026-09-15T21:40:20.040308+08:00,1789479620012050000,1789479620040308000,28258.000,28.258000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,181,16CB04014FC7C6A7BD710F142DE7A086694A7C4E4D802F2AEDF7E2638619
2026-09-15T21:40:20.554290+08:00,2026-09-15T21:40:20.585905+08:00,1789479620554290000,1789479620585905000,31615.000,31.615000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,182,16CC20A6258D66A319346C671ADE367A36D0D9B87FF60EEF76E8783E369F
2026-09-15T21:40:21.096546+08:00,2026-09-15T21:40:21.126182+08:00,1789479621096546000,1789479621126182000,29636.000,29.636000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,183,16CDB52860F4267BCADC7FE3E6650E4DF46FCBFDE72B236E185584EDAD31
2026-09-15T21:40:21.638486+08:00,2026-09-15T21:40:21.667152+08:00,1789479621638486000,1789479621667152000,28666.000,28.666000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,184,16CEA7F4C847A1476FDEA9D03E39A73BCE938151E4DC24155A3254A1CD1E
2026-09-15T21:40:22.180869+08:00,2026-09-15T21:40:22.213030+08:00,1789479622180869000,1789479622213030000,32161.000,32.161000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,185,16CF34BE0C9395443BA7FF37CB0E809E1A5B3623E9F79E6C81DD9B3CA51B
2026-09-15T21:40:22.723195+08:00,2026-09-15T21:40:22.753344+08:00,1789479622723195000,1789479622753344000,30149.000,30.149000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,186,16D04648360878DAA9461827297625718BBE82DDF6FC85124EC73E95652A
2026-09-15T21:40:23.265460+08:00,2026-09-15T21:40:23.294558+08:00,1789479623265460000,1789479623294558000,29098.000,29.098000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,187,16D187E7E01FD05BEBCDA7B99C810A95286E6D6CC825898369D2EB80163C
2026-09-15T21:40:23.807815+08:00,2026-09-15T21:40:23.835745+08:00,1789479623807815000,1789479623835745000,27930.000,27.930000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,188,16D238C5267A40902576CAD483231AD4FF7E4285D1462EA19A7A6D8B0C97
2026-09-15T21:40:24.350086+08:00,2026-09-15T21:40:24.381323+08:00,1789479624350086000,1789479624381323000,31237.000,31.237000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,189,16D3BFE6598E64F35C871FAE8A580CA897C427A3E87498EFBBB5C08718F7
2026-09-15T21:40:24.892337+08:00,2026-09-15T21:40:24.922541+08:00,1789479624892337000,1789479624922541000,30204.000,30.204000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,190,16D404EA77015CBB2EF59A18A1087BBA28FD6FD1BE66289D6F9AE4CC8075
2026-09-15T21:40:25.434510+08:00,2026-09-15T21:40:25.463824+08:00,1789479625434510000,1789479625463824000,29314.000,29.314000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,191,16D57B975BD2289B41C91777AEA9B22B8BB4AB2B169DC94691C2743AAE29
2026-09-15T21:40:25.976813+08:00,2026-09-15T21:40:26.005032+08:00,1789479625976813000,1789479626005032000,28219.000,28.219000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,192,16D6FF13B53CB7487B45AF9303A84994F1E28524B345097A6D70F400A890
2026-09-15T21:40:26.519030+08:00,2026-09-15T21:40:26.550644+08:00,1789479626519030000,1789479626550644000,31614.000,31.614000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,193,16D763F3BB5ABFBDF5C4CD128F8673CC55544B870ED8E9FCB071ED1E45AE
2026-09-15T21:40:27.061221+08:00,2026-09-15T21:40:27.091907+08:00,1789479627061221000,1789479627091907000,30686.000,30.686000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,194,16D8C7F69B894D3FAE63FEC1D6C3146EB1CE4B3ECE8674CA1EC3B8AA1BF1
2026-09-15T21:40:27.603615+08:00,2026-09-15T21:40:27.633113+08:00,1789479627603615000,1789479627633113000,29498.000,29.498000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,195,16D9AD90B58F1A2101638A97A17D9317F1F3E4D3F75610E007F61CD439DA
2026-09-15T21:40:28.145703+08:00,2026-09-15T21:40:28.174332+08:00,1789479628145703000,1789479628174332000,28629.000,28.629000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,196,16DAC9278C7EA347D74AC67873D77372AAE156B8DE0A95BA795498AA985C
2026-09-15T21:40:28.688023+08:00,2026-09-15T21:40:28.719961+08:00,1789479628688023000,1789479628719961000,31938.000,31.938000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,197,16DB9B1E7657F56A9ACE25BBC119A1F4899D5F48E2C5209C34C17F9A5001
2026-09-15T21:40:29.230227+08:00,2026-09-15T21:40:29.260236+08:00,1789479629230227000,1789479629260236000,30009.000,30.009000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,198,16DCBD9519704920EF71126CDE9A8D658B33858CDA6CA6926062C7BA8CD0
2026-09-15T21:40:29.772474+08:00,2026-09-15T21:40:29.801540+08:00,1789479629772474000,1789479629801540000,29066.000,29.066000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,199,16DDFBEC9495569821EA7F50B95FFA24F09A32BC4ECF4938FFFEA0C83DF0
2026-09-15T21:40:30.314670+08:00,2026-09-15T21:40:30.342699+08:00,1789479630314670000,1789479630342699000,28029.000,28.029000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,200,16DE250A7EEF5F275D483BAB49819428EF5B848B68866D392227C5F1900A
2026-09-15T21:40:30.856792+08:00,2026-09-15T21:40:30.888238+08:00,1789479630856792000,1789479630888238000,31446.000,31.446000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,201,16DFA56191A71185A1D605C3C25244C828EFE020A79B8897DD1694531F71
2026-09-15T21:40:31.398976+08:00,2026-09-15T21:40:31.429447+08:00,1789479631398976000,1789479631429447000,30471.000,30.471000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,202,16E0D2AE24480ED574BF63228E3D4439DCEB4AE457EBBBAFFA58DE43E802
2026-09-15T21:40:31.941161+08:00,2026-09-15T21:40:31.970626+08:00,1789479631941161000,1789479631970626000,29465.000,29.465000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,203,16E101835CE64668546F329DFD6FF4D9DDDC7500C34B23F96E2C7D4D00CB
2026-09-15T21:40:32.483493+08:00,2026-09-15T21:40:32.511830+08:00,1789479632483493000,1789479632511830000,28337.000,28.337000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,204,16E25F8521020B40F2BFFB16B839693045F19AA4266BEE918EA9A9FE056C
2026-09-15T21:40:33.025730+08:00,2026-09-15T21:40:33.057385+08:00,1789479633025730000,1789479633057385000,31655.000,31.655000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,205,16E37F73D02AE1551FCE0A02F932C8B1E85C0B07647C2F7800A10963563F
2026-09-15T21:40:33.567933+08:00,2026-09-15T21:40:33.598570+08:00,1789479633567933000,1789479633598570000,30637.000,30.637000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,206,16E4B3ECB361189983AE3EAC7B1D5642887885307B92709971478A4F0438
2026-09-15T21:40:34.110210+08:00,2026-09-15T21:40:34.139978+08:00,1789479634110210000,1789479634139978000,29768.000,29.768000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,207,16E51DEF334419BB11C59F35318F4D81CDA94878B8C90A8B0A91F15E858C
2026-09-15T21:40:34.652409+08:00,2026-09-15T21:40:34.681178+08:00,1789479634652409000,1789479634681178000,28769.000,28.769000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,208,16E68320C9E782AC3CEFB461B74E6FC2F105E6CCAC29361BA15D30BB2C13
2026-09-15T21:40:35.194587+08:00,2026-09-15T21:40:35.222372+08:00,1789479635194587000,1789479635222372000,27785.000,27.785000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,209,16E7E4CFB881F2E4E86590138A7A5AD83CB5DDB5DC48E186B1547AA35B6C
2026-09-15T21:40:35.736851+08:00,2026-09-15T21:40:35.768069+08:00,1789479635736851000,1789479635768069000,31218.000,31.218000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,210,16E8CDB87BCEA3632160AF92F96C9F9B351BE51839B342880A9017A774E3
2026-09-15T21:40:36.279025+08:00,2026-09-15T21:40:36.309346+08:00,1789479636279025000,1789479636309346000,30321.000,30.321000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,211,16E96B89FD2EBB788C7B8593D95F932394B208BC550B2C1846FEF7B39215
2026-09-15T21:40:36.821355+08:00,2026-09-15T21:40:36.850536+08:00,1789479636821355000,1789479636850536000,29181.000,29.181000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,212,16EA5F268C8F6144A0DBD1F6FAD2E2D6F8B8758E50F122EF018307D0FB4F
2026-09-15T21:40:37.363591+08:00,2026-09-15T21:40:37.391426+08:00,1789479637363591000,1789479637391426000,27835.000,27.835000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,213,16EB53AD8D0F91FB920EB54C5BAAE8275B8B13A595A12DCCC6DF45AB52B9
2026-09-15T21:40:37.905788+08:00,2026-09-15T21:40:37.937310+08:00,1789479637905788000,1789479637937310000,31522.000,31.522000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,214,16EC4E39EF5EAEEE13B5851F1E19BD1A47D5D606485E6F77C95393D48E35
2026-09-15T21:40:38.448037+08:00,2026-09-15T21:40:38.478553+08:00,1789479638448037000,1789479638478553000,30516.000,30.516000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,215,16EDC9695FE6DA4BBBE360EF3B411389C869D3267C93758859034DC5AC06
2026-09-15T21:40:38.990247+08:00,2026-09-15T21:40:39.019670+08:00,1789479638990247000,1789479639019670000,29423.000,29.423000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,216,16EE809E3FAB06A0414281FCF696C1271FEA143227B44EE7121B9BA72532
2026-09-15T21:40:39.532578+08:00,2026-09-15T21:40:39.560853+08:00,1789479639532578000,1789479639560853000,28275.000,28.275000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,217,16EF070656F2CA2372F955C910051D47392F2A0FD4E75E11D4B386D520A7
2026-09-15T21:40:40.074668+08:00,2026-09-15T21:40:40.106642+08:00,1789479640074668000,1789479640106642000,31974.000,31.974000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,218,16F0225A45A3F5B2DE4F4B5ABFD70D5BE46785211C65F21E7572CB1E661E
2026-09-15T21:40:40.616849+08:00,2026-09-15T21:40:40.646731+08:00,1789479640616849000,1789479640646731000,29882.000,29.882000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,219,16F1D369BF6DE29A510E6D425D55DA3CBDFD86CED4A0928437F271CD18C1
2026-09-15T21:40:41.159133+08:00,2026-09-15T21:40:41.188048+08:00,1789479641159133000,1789479641188048000,28915.000,28.915000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,220,16F2325276AD8E1A07A7B15FE02AC82DEA3C4FC00523189BF9E81A68218D
2026-09-15T21:40:41.701295+08:00,2026-09-15T21:40:41.729278+08:00,1789479641701295000,1789479641729278000,27983.000,27.983000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,221,16F3FF93D60D6BA49C180E600F8B689F8CB15FEC9E3C82DF2F011B396B77
2026-09-15T21:40:42.243598+08:00,2026-09-15T21:40:42.274964+08:00,1789479642243598000,1789479642274964000,31366.000,31.366000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,222,16F4F7C473EDF4E8C78F4F0D7017ABB4F052E055EA5989F6918D4C90D24F
2026-09-15T21:40:42.785814+08:00,2026-09-15T21:40:42.816080+08:00,1789479642785814000,1789479642816080000,30266.000,30.266000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,223,16F5E72141840090C5CCA945027DB4858961BD8EC234F07695DC9EC4DB66
2026-09-15T21:40:43.328074+08:00,2026-09-15T21:40:43.357236+08:00,1789479643328074000,1789479643357236000,29162.000,29.162000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,224,16F684CB88C5D5CA94490DC5AEE07521A010740280B09C659C6A70FC23F0
2026-09-15T21:40:43.870352+08:00,2026-09-15T21:40:43.898411+08:00,1789479643870352000,1789479643898411000,28059.000,28.059000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,225,16F7F7CD93010189E61A3CAD7CFDF65AC7E3AFF5B880667EEDBBA0B1972A
2026-09-15T21:40:44.412571+08:00,2026-09-15T21:40:44.444051+08:00,1789479644412571000,1789479644444051000,31480.000,31.480000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,226,16F838DF2D4FEA89D2949EC18708744110D79348A88BB238640562F16739
2026-09-15T21:40:44.954815+08:00,2026-09-15T21:40:44.985339+08:00,1789479644954815000,1789479644985339000,30524.000,30.524000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,227,16F922EBCBAD21164AAFD171B059306C0146D5FF6A11BD86E892D363BAD7
2026-09-15T21:40:45.497111+08:00,2026-09-15T21:40:45.526525+08:00,1789479645497111000,1789479645526525000,29414.000,29.414000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,228,16FA415287E4798A4F2B029914C903FD44869081ED8BB85E9FE14A0D20AE
2026-09-15T21:40:46.039369+08:00,2026-09-15T21:40:46.067709+08:00,1789479646039369000,1789479646067709000,28340.000,28.340000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,229,16FB6BEDD32ED999E572FD073CDBB2612056D8A3A75597F9E39073D6CA80
2026-09-15T21:40:46.581370+08:00,2026-09-15T21:40:46.613358+08:00,1789479646581370000,1789479646613358000,31988.000,31.988000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,230,16FC14D4E898D34FC64204BF189D06D9AAF70B65090CA8DEF1FC1CCB7A0E
2026-09-15T21:40:47.123912+08:00,2026-09-15T21:40:47.154580+08:00,1789479647123912000,1789479647154580000,30668.000,30.668000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,231,16FD60E00127F3D3D7086200AC4A99BCBA1BEC79B1B6E59E65A4CB233AB4
2026-09-15T21:40:47.666151+08:00,2026-09-15T21:40:47.695841+08:00,1789479647666151000,1789479647695841000,29690.000,29.690000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,232,16FEF7F04BBBD6F35D0CBD0386B670789D80708660A5085E68501603CDD6
2026-09-15T21:40:48.208475+08:00,2026-09-15T21:40:48.237055+08:00,1789479648208475000,1789479648237055000,28580.000,28.580000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,233,16FF9AEC99B5005FED502D88F5684B5C8D5A5530B01B6118A5F3B100E8FC
2026-09-15T21:40:48.750728+08:00,2026-09-15T21:40:48.782608+08:00,1789479648750728000,1789479648782608000,31880.000,31.880000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,234,1700788CD95A6CB127380F10FA86BE16E37376D484AC699FFE5245671FBE
2026-09-15T21:40:49.292991+08:00,2026-09-15T21:40:49.322903+08:00,1789479649292991000,1789479649322903000,29912.000,29.912000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,235,17013FD848F4E13220E899E9FB73FDFC0813DF163C6515660264053E9F5F
2026-09-15T21:40:49.835238+08:00,2026-09-15T21:40:49.864179+08:00,1789479649835238000,1789479649864179000,28941.000,28.941000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,236,1702F36D67BC0A5DA26E2BED3B37790C2E9FA11AAFB0EAFF1B760007A03A
2026-09-15T21:40:50.377547+08:00,2026-09-15T21:40:50.394663+08:00,1789479650377547000,1789479650394663000,17116.000,17.116000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,237,17038084AB78422214A66A080CA42EB4C2016493D8F4D3638915364996DE
2026-09-15T21:40:50.919783+08:00,2026-09-15T21:40:50.949918+08:00,1789479650919783000,1789479650949918000,30135.000,30.135000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,238,17040FB1F5E532E939D70D7DC034B8509ECCC07F4CFDB3F611A96BCE2CFA
2026-09-15T21:40:51.462020+08:00,2026-09-15T21:40:51.491192+08:00,1789479651462020000,1789479651491192000,29172.000,29.172000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,239,17051B6DC6D51B5C9B1F73E662B22976011E4AAE7220BA4773E2BDABF0F8
2026-09-15T21:40:52.004311+08:00,2026-09-15T21:40:52.032376+08:00,1789479652004311000,1789479652032376000,28065.000,28.065000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,240,170641543117F1E2C393FAFF279F9BF33D426F066F1B7A999ED6F503CC6A
2026-09-15T21:40:52.546553+08:00,2026-09-15T21:40:52.577973+08:00,1789479652546553000,1789479652577973000,31420.000,31.420000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,241,1707DA2C8E182EEC2F231121A4508692341C0387E4C0B824A4E59F893A27
2026-09-15T21:40:53.088866+08:00,2026-09-15T21:40:53.119215+08:00,1789479653088866000,1789479653119215000,30349.000,30.349000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,242,170848ACF24C62F10241088EBFD8D1A18243960E5850011A6D62DBC93633
2026-09-15T21:40:53.631082+08:00,2026-09-15T21:40:53.660343+08:00,1789479653631082000,1789479653660343000,29261.000,29.261000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,243,170912F7604B8B397B3FAD7166AAA93379ED8BDB75A6026A2CF1EF25F061
2026-09-15T21:40:54.173389+08:00,2026-09-15T21:40:54.201501+08:00,1789479654173389000,1789479654201501000,28112.000,28.112000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,244,170AB0ECBDBD295B267A96A200FC1425D08DE8D2F519964695AFA39F48B8
2026-09-15T21:40:54.715628+08:00,2026-09-15T21:40:54.747159+08:00,1789479654715628000,1789479654747159000,31531.000,31.531000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,245,170B241F87F50F86D33A3E2CA5EC42E0183CED8358209E64CA164A5BF998
2026-09-15T21:40:55.257829+08:00,2026-09-15T21:40:55.288414+08:00,1789479655257829000,1789479655288414000,30585.000,30.585000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,246,170C4FA4435EF9814856D08E0E64A7E2F4D966EA5DB59206189DA1E0919A
2026-09-15T21:40:55.800150+08:00,2026-09-15T21:40:55.829618+08:00,1789479655800150000,1789479655829618000,29468.000,29.468000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,247,170D0091B997E072B799C4C24BBCCCFC06F1BFF62C79D9B964205A24263A
2026-09-15T21:40:56.342437+08:00,2026-09-15T21:40:56.370799+08:00,1789479656342437000,1789479656370799000,28362.000,28.362000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,248,170ECB3FE15F0E60EFE62D003922DF5AAA5FD9C9559ADBDF65047644C835
2026-09-15T21:40:56.884701+08:00,2026-09-15T21:40:56.916430+08:00,1789479656884701000,1789479656916430000,31729.000,31.729000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,249,170F9D559B30F378541BCE41B1BB0E4664B1A1C27B76D1EC91185415B6B2
2026-09-15T21:40:57.426953+08:00,2026-09-15T21:40:57.457608+08:00,1789479657426953000,1789479657457608000,30655.000,30.655000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,250,171012841FACB4128EB8F184808797AB184F5B3DCEFE6272D73B8B5E5321
2026-09-15T21:40:57.969248+08:00,2026-09-15T21:40:57.998861+08:00,1789479657969248000,1789479657998861000,29613.000,29.613000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,251,1711831139BA8670023DF5D218089D5AFD5CC1173BDAEDDC10C17AE0D5E5
2026-09-15T21:40:58.511473+08:00,2026-09-15T21:40:58.539984+08:00,1789479658511473000,1789479658539984000,28511.000,28.511000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,252,1712E016326EBE4B0456AB0109A0BA0D5159CFF26550A5FC34949B1CC1B2
2026-09-15T21:40:59.053739+08:00,2026-09-15T21:40:59.085499+08:00,1789479659053739000,1789479659085499000,31760.000,31.760000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,253,171341878EABA60DC7B75F3A2FBD582ECB8D5A3C50E360454E1C99D319B6
2026-09-15T21:40:59.596019+08:00,2026-09-15T21:40:59.625823+08:00,1789479659596019000,1789479659625823000,29804.000,29.804000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,254,17143DF47A8910DC1AC7B73AAAB5BE56D32665EFE1BC2DD72FDE274A5078
2026-09-15T21:41:00.138236+08:00,2026-09-15T21:41:00.167102+08:00,1789479660138236000,1789479660167102000,28866.000,28.866000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,255,1715F7130275AB5DD3FE3E5A916FEA95731E311808CBAA3DE3E58C540382
