tx_time,rx_time,tx_time_ns,rx_time_ns,latency_us,latency_ms,tx_port,rx_port,tx_local_tick,tx_local_us,rx_local_tick,rx_local_us,rx_seq,data_hex,tx_world_time,rx_world_time,tx_world_time_ns,rx_world_time_ns,physical_latency_us,physical_latency_ms,tx_ns_per_tick,rx_ns_per_tick
2026-09-15T22:39:11.167265+08:00,2026-09-15T22:39:11.179770+08:00,1789483151167265000,1789483151179770000,12505.000,12.505000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5059445,,4578584,,77,006285CA76C86649B767F9B90B8A57A22311A87B6EDF29C4FE58FEE23B9B,2026-09-15T22:37:58.398965+08:00,2026-09-15T22:38:06.575056+08:00,1789483078398964736,1789483086575055872,8176091.136,8176.091136,-29792.101906790,-25293.163336764
2026-09-15T22:39:11.708197+08:00,2026-09-15T22:39:11.719928+08:00,1789483151708197000,1789483151719928000,11731.000,11.731000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5111069,,4630172,,78,0063BDBF4A7FB61E3B4F04BEF5465536E1C9798B5966AB92CF90A209BD18,2026-09-15T22:37:56.860977+08:00,2026-09-15T22:38:05.270232+08:00,1789483076860977152,1789483085270232320,8409255.168,8409.255168,-29792.101906790,-25293.163336764
2026-09-15T22:39:12.249107+08:00,2026-09-15T22:39:12.260996+08:00,1789483152249107000,1789483152260996000,11889.000,11.889000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5162696,,4681759,,79,00645773506B95B7D48E4277DEDA6F313B7721189C99DDB0FD7DF52CDA22,2026-09-15T22:37:55.322900+08:00,2026-09-15T22:38:03.965434+08:00,1789483075322900224,1789483083965433856,8642533.632,8642.533632,-29792.101906790,-25293.163336764
2026-09-15T22:39:12.790138+08:00,2026-09-15T22:39:12.801738+08:00,1789483152790138000,1789483152801738000,11600.000,11.600000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5214327,,4733350,,80,0065958711C88D64952ADCA7D97A00CFF620001AA2333557D1B4DC89288D,2026-09-15T22:37:53.784704+08:00,2026-09-15T22:38:02.660534+08:00,1789483073784704256,1789483082660534272,8875830.016,8875.830016,-29792.101906790,-25293.163336764
2026-09-15T22:39:13.871994+08:00,2026-09-15T22:39:13.884167+08:00,1789483153871994000,1789483153884167000,12173.000,12.173000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5317582,,4836513,,81,0067CF8DF2CDBCC74DC54711D7D4EC480F50174CB2C9735BE9C2F02B322C,2026-09-15T22:37:50.708521+08:00,2026-09-15T22:38:00.051216+08:00,1789483070708520960,1789483080051215616,9342694.656,9342.694656,-29792.101906790,-25293.163336764
2026-09-15T22:39:14.412899+08:00,2026-09-15T22:39:14.424885+08:00,1789483154412899000,1789483154424885000,11986.000,11.986000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5369209,,4888098,,82,006896C910A60D347277E8B8E547B50C78A0C52B7328BCF3B79CD77EF38C,2026-09-15T22:37:49.170444+08:00,2026-09-15T22:37:58.746468+08:00,1789483069170444032,1789483078746467840,9576023.808,9576.023808,-29792.101906790,-25293.163336764
2026-09-15T22:39:14.953868+08:00,2026-09-15T22:39:14.966259+08:00,1789483154953868000,1789483154966259000,12391.000,12.391000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5420836,,4939686,,83,006900448CD993ED49EEEEF7C2C1BB0C8688FD200F3CDB4E66CF2F70962C,2026-09-15T22:37:47.632367+08:00,2026-09-15T22:37:57.441644+08:00,1789483067632367104,1789483077441644032,9809276.928,9809.276928,-29792.101906790,-25293.163336764
2026-09-15T22:39:15.494961+08:00,2026-09-15T22:39:15.507202+08:00,1789483155494961000,1789483155507202000,12241.000,12.241000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5472470,,4991273,,84,006ACE80D2F295B265F0384D5E60CA4DF7E40CBAC94275C6B2DE05A982FB,2026-09-15T22:37:46.094082+08:00,2026-09-15T22:37:56.136846+08:00,1789483066094081792,1789483076136845568,10042763.776,10042.763776,-29792.101906790,-25293.163336764
2026-09-15T22:39:16.035955+08:00,2026-09-15T22:39:16.048049+08:00,1789483156035955000,1789483156048049000,12094.000,12.094000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5524097,,5042852,,85,006BCA3D68B12F591FAD08EDD8AB5DE2E6B4FAAF2C18B3BB462B77767ABF,2026-09-15T22:37:44.556005+08:00,2026-09-15T22:37:54.832250+08:00,1789483064556004864,1789483074832249600,10276244.736,10276.244736,-29792.101906790,-25293.163336764
2026-09-15T22:39:35.410765+08:00,2026-09-15T22:39:35.422796+08:00,1789483175410765000,1789483175422796000,12031.000,12.031000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,825955,,43204,,0,00108C32D4DA7FD81657E1A6CE7DC1AE62BF13E4874C3AC1B30C59994758,2026-09-15T22:40:04.523530+08:00,2026-09-15T22:40:01.289163+08:00,1789483204523530240,1789483201289163008,-3234367.232,-3234.367232,-29792.101906790,-25293.163336764
2026-09-15T22:39:35.951807+08:00,2026-09-15T22:39:35.964271+08:00,1789483175951807000,1789483175964271000,12464.000,12.464000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,877571,,94877,,1,00115ABD787CBA5001ED1BEA8A4988EED61485ABB02CDE3593112D011CD7,2026-09-15T22:40:02.985781+08:00,2026-09-15T22:39:59.982190+08:00,1789483202985780992,1789483199982189568,-3003591.424,-3003.591424,-29792.101906790,-25293.163336764
2026-09-15T22:39:36.493267+08:00,2026-09-15T22:39:36.505075+08:00,1789483176493267000,1789483176505075000,11808.000,11.808000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,929195,,146535,,2,0012284330E7B008ED79991351D23A77AD3DB4F8C7CA0322D2C9C6270F04,2026-09-15T22:40:01.447794+08:00,2026-09-15T22:39:58.675595+08:00,1789483201447793664,1789483198675595264,-2772198.400,-2772.198400,-29792.101906790,-25293.163336764
2026-09-15T22:39:37.034536+08:00,2026-09-15T22:39:37.046310+08:00,1789483177034536000,1789483177046310000,11774.000,11.774000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,980810,,198193,,3,0013CE7A3FC0682CCF726A09C24200725E4134F896693FBD3A58918BE1CC,2026-09-15T22:39:59.910074+08:00,2026-09-15T22:39:57.369001+08:00,1789483199910074112,1789483197369000960,-2541073.152,-2541.073152,-29792.101906790,-25293.163336764
2026-09-15T22:39:37.575878+08:00,2026-09-15T22:39:37.587532+08:00,1789483177575878000,1789483177587532000,11654.000,11.654000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1032422,,249851,,4,0014A2B192DD77A135FEF34BBCB1E337110DC765BEF161E55E06FF35C776,2026-09-15T22:39:58.372444+08:00,2026-09-15T22:39:56.062407+08:00,1789483198372444160,1789483196062406656,-2310037.504,-2310.037504,-29792.101906790,-25293.163336764
2026-09-15T22:39:38.117335+08:00,2026-09-15T22:39:38.128748+08:00,1789483178117335000,1789483178128748000,11413.000,11.413000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1084047,,301524,,5,0015895DF46E4ACCB5547EF115C8A0998F5C700BEF14C6E50A9C19B41D4C,2026-09-15T22:39:56.834427+08:00,2026-09-15T22:39:54.755433+08:00,1789483196834426880,1789483194755433216,-2078993.664,-2078.993664,-29792.101906790,-25293.163336764
2026-09-15T22:39:38.658879+08:00,2026-09-15T22:39:38.669778+08:00,1789483178658879000,1789483178669778000,10899.000,10.899000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1135674,,353203,,6,0016CE5606DC421125E7966F0F213DDFF957470DDF2B6AFC778DD5E9D9F9,2026-09-15T22:39:55.296350+08:00,2026-09-15T22:39:53.448308+08:00,1789483195296350208,1789483193448307712,-1848042.496,-1848.042496,-29792.101906790,-25293.163336764
2026-09-15T22:39:39.200436+08:00,2026-09-15T22:39:39.210872+08:00,1789483179200436000,1789483179210872000,10436.000,10.436000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1187308,,404892,,7,0017B5E0EB72841A8E42141D8A6E5F923AFB0BE5F6E4C09F45D62A83BFB1,2026-09-15T22:39:53.758065+08:00,2026-09-15T22:39:52.140929+08:00,1789483193758064640,1789483192140929536,-1617135.104,-1617.135104,-29792.101906790,-25293.163336764
2026-09-15T22:39:39.741772+08:00,2026-09-15T22:39:39.756795+08:00,1789483179741772000,1789483179756795000,15023.000,15.023000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1238929,,456574,,8,0018CD6AC4BF8CDEDFB2F779F76057FC3B3D7B2ECB9C417B27A5E3485815,2026-09-15T22:39:52.220167+08:00,2026-09-15T22:39:50.833728+08:00,1789483192220166656,1789483190833728256,-1386438.400,-1386.438400,-29792.101906790,-25293.163336764
2026-09-15T22:39:40.283304+08:00,2026-09-15T22:39:40.295183+08:00,1789483180283304000,1789483180295183000,11879.000,11.879000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1290562,,508256,,9,00190717E0B9855F63A8F6291243006ADBEE6424528BC43B5DBB3518A2D3,2026-09-15T22:39:50.681911+08:00,2026-09-15T22:39:49.526527+08:00,1789483190681911040,1789483189526526976,-1155384.064,-1155.384064,-29792.101906790,-25293.163336764
2026-09-15T22:39:40.824918+08:00,2026-09-15T22:39:40.836593+08:00,1789483180824918000,1789483180836593000,11675.000,11.675000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1342184,,559930,,10,001A89FFB2A05930F2DBD5C14D6A4B369C5D78E6D0A3920DE59011B0860F,2026-09-15T22:39:49.143983+08:00,2026-09-15T22:39:48.219528+08:00,1789483189143983104,1789483188219527936,-924455.168,-924.455168,-29792.101906790,-25293.163336764
2026-09-15T22:39:41.366317+08:00,2026-09-15T22:39:41.377729+08:00,1789483181366317000,1789483181377729000,11412.000,11.412000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1393811,,611603,,11,001B413480A689BDE92F78470D5095871BBFE37F943736E46F39382F0C83,2026-09-15T22:39:47.605906+08:00,2026-09-15T22:39:46.912554+08:00,1789483187605906432,1789483186912554240,-693352.192,-693.352192,-29792.101906790,-25293.163336764
2026-09-15T22:39:41.908009+08:00,2026-09-15T22:39:41.918959+08:00,1789483181908009000,1789483181918959000,10950.000,10.950000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1445451,,663291,,12,001C3A85DF51BC48D956BB799579BDD448509DA9655D177C130B125C4F67,2026-09-15T22:39:46.067442+08:00,2026-09-15T22:39:45.605201+08:00,1789483186067442176,1789483185605201408,-462240.768,-462.240768,-29792.101906790,-25293.163336764
2026-09-15T22:39:42.449365+08:00,2026-09-15T22:39:42.460067+08:00,1789483182449365000,1789483182460067000,10702.000,10.702000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1497072,,714958,,13,001DB004E19E18B3003AFECBC41CF72B50387E4EBB13C520C3FE3DA4300F,2026-09-15T22:39:44.529544+08:00,2026-09-15T22:39:44.298379+08:00,1789483184529544192,1789483184298379520,-231164.672,-231.164672,-29792.101906790,-25293.163336764
2026-09-15T22:39:42.991199+08:00,2026-09-15T22:39:42.991330+08:00,1789483182991199000,1789483182991330000,131.000,0.131000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1548708,,766634,,14,001EE4470AE452017A17813180805F355A2D15CCB022152D80D1E6E4CC58,2026-09-15T22:39:42.991199+08:00,2026-09-15T22:39:42.991330+08:00,1789483182991199232,1789483182991330048,130.816,0.130816,-29792.101906790,-25293.163336764
