tx_time,rx_time,tx_time_ns,rx_time_ns,latency_us,latency_ms,tx_port,rx_port,tx_local_tick,tx_local_us,rx_local_tick,rx_local_us,rx_seq,data_hex,tx_world_time,rx_world_time,tx_world_time_ns,rx_world_time_ns,physical_latency_us,physical_latency_ms,tx_ns_per_tick,rx_ns_per_tick
2026-09-15T22:40:12.921145+08:00,2026-09-15T22:40:12.932074+08:00,1.78948E+18,1.78948E+18,10929,10.929,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1755194,,758623,,11,00222EF6A21A49DBA11D89A8DEF23856BA6BABCA535A53F66D1381AE1FA5,2026-09-15T22:40:12.920844+08:00,2026-09-15T22:40:12.932383+08:00,1.78948E+18,1.78948E+18,11538.944,11.538944,10487.4812,10478.90127
2026-09-15T22:40:13.462683+08:00,2026-09-15T22:40:13.477539+08:00,1.78948E+18,1.78948E+18,14856,14.856,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1806818,,810275,,12,0023FC4A3DD7450189E4A40098F6FB4D8664465F59ACF579362FEACA46AF,2026-09-15T22:40:13.462250+08:00,2026-09-15T22:40:13.473639+08:00,1.78948E+18,1.78948E+18,11389.184,11.389184,10487.4812,10478.90127
2026-09-15T22:40:14.004031+08:00,2026-09-15T22:40:14.015973+08:00,1.78948E+18,1.78948E+18,11942,11.942,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1858442,,861930,,13,002450466689214291B176D20D728DE358E39C17D1285863276E446B82A4,2026-09-15T22:40:14.003655+08:00,2026-09-15T22:40:14.014927+08:00,1.78948E+18,1.78948E+18,11271.168,11.271168,10487.4812,10478.90127
2026-09-15T22:40:14.545608+08:00,2026-09-15T22:40:14.557186+08:00,1.78948E+18,1.78948E+18,11578,11.578,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1910067,,913585,,14,0025BA9873FABBFF9C1A76F21F299962C87C5BFBF91A46FD59F6C5DB3CE9,2026-09-15T22:40:14.545072+08:00,2026-09-15T22:40:14.556214+08:00,1.78948E+18,1.78948E+18,11142.656,11.142656,10487.4812,10478.90127
2026-09-15T22:40:15.087016+08:00,2026-09-15T22:40:15.098502+08:00,1.78948E+18,1.78948E+18,11486,11.486,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1961691,,965243,,15,00267196D0711CD80D2C99D05A1251D0007587A84FBA66C092D5D0F7B486,2026-09-15T22:40:15.086477+08:00,2026-09-15T22:40:15.097533+08:00,1.78948E+18,1.78948E+18,11056.128,11.056128,10487.4812,10478.90127
2026-09-15T22:40:16.169868+08:00,2026-09-15T22:40:16.181047+08:00,1.78948E+18,1.78948E+18,11179,11.179,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2064949,,1068571,,16,002812FE7B90110699EAC77DD1F3F28CE725149CCE14FEFC196D213728B2,2026-09-15T22:40:16.169394+08:00,2026-09-15T22:40:16.180297+08:00,1.78948E+18,1.78948E+18,10903.552,10.903552,10487.4812,10478.90127
2026-09-15T22:40:16.711173+08:00,2026-09-15T22:40:16.711019+08:00,1.78948E+18,1.78948E+18,-154,-0.154,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2116573,,1120232,,17,002994330FB3E40A45CB9FA811E09F29B41817EF575C5F86B38D7F398289,2026-09-15T22:40:16.710799+08:00,2026-09-15T22:40:16.721648+08:00,1.78948E+18,1.78948E+18,10848.512,10.848512,10487.4812,10478.90127
2026-09-15T22:40:17.252805+08:00,2026-09-15T22:40:17.264748+08:00,1.78948E+18,1.78948E+18,11943,11.943,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2168198,,1171890,,18,002A7D71A9DC67D022461F11ABF1E99E306FB6EEF9752EA594597F69804D,2026-09-15T22:40:17.252216+08:00,2026-09-15T22:40:17.262967+08:00,1.78948E+18,1.78948E+18,10751.488,10.751488,10487.4812,10478.90127
2026-09-15T22:40:17.794244+08:00,2026-09-15T22:40:17.805595+08:00,1.78948E+18,1.78948E+18,11351,11.351,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2219828,,1223551,,19,002BE8859E590440581AD7FB8E3C9A0D45B9465F0ECEE2C638C28D24B556,2026-09-15T22:40:17.793684+08:00,2026-09-15T22:40:17.804317+08:00,1.78948E+18,1.78948E+18,10633.216,10.633216,10487.4812,10478.90127
2026-09-15T22:40:18.335954+08:00,2026-09-15T22:40:18.347107+08:00,1.78948E+18,1.78948E+18,11153,11.153,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2271458,,1275218,,20,002C4B3DCD0B8F5984168C9FCC243C2C6BCE2DF6AADA0E64C337FDA908B7,2026-09-15T22:40:18.335153+08:00,2026-09-15T22:40:18.345731+08:00,1.78948E+18,1.78948E+18,10577.92,10.57792,10487.4812,10478.90127
2026-09-15T22:40:18.877120+08:00,2026-09-15T22:40:18.887961+08:00,1.78948E+18,1.78948E+18,10841,10.841,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2323086,,1326870,,21,002D8EE4D38A9BF9317ECE2D4DF8EF839EB1EEDAD032B0C3730D9A2466E1,2026-09-15T22:40:18.876601+08:00,2026-09-15T22:40:18.886987+08:00,1.78948E+18,1.78948E+18,10386.432,10.386432,10487.4812,10478.90127
2026-09-15T22:40:19.418771+08:00,2026-09-15T22:40:19.418521+08:00,1.78948E+18,1.78948E+18,-250,-0.25,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2374710,,1378528,,22,002EDE8E020B885D062C4795455FFC77113704E6667B467DD6A1FB6D380B,2026-09-15T22:40:19.418006+08:00,2026-09-15T22:40:19.428306+08:00,1.78948E+18,1.78948E+18,10299.904,10.299904,10487.4812,10478.90127
2026-09-15T22:40:19.959982+08:00,2026-09-15T22:40:19.972129+08:00,1.78948E+18,1.78948E+18,12147,12.147,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2426338,,1430185,,23,002F401710035D6DBD78D3096576270AA16771B2E70BA3C0BB399A8E9553,2026-09-15T22:40:19.959454+08:00,2026-09-15T22:40:19.969615+08:00,1.78948E+18,1.78948E+18,10160.896,10.160896,10487.4812,10478.90127
2026-09-15T22:40:21.042775+08:00,2026-09-15T22:40:21.054498+08:00,1.78948E+18,1.78948E+18,11723,11.723,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2529580,,1533483,,24,0031448424804A3515433F78D89396FBD979BCD30ADEE55C8FC791D42C52,2026-09-15T22:40:21.042203+08:00,2026-09-15T22:40:21.052064+08:00,1.78948E+18,1.78948E+18,9861.632,9.861632,10487.4812,10478.90127
2026-09-15T22:40:21.584207+08:00,2026-09-15T22:40:21.595264+08:00,1.78948E+18,1.78948E+18,11057,11.057,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2581211,,1585147,,25,0032E0B76F709BD89D60FE445DEF47D62671FF9A6A7D0BE27F6C712A5290,2026-09-15T22:40:21.583682+08:00,2026-09-15T22:40:21.593446+08:00,1.78948E+18,1.78948E+18,9764.608,9.764608,10487.4812,10478.90127
2026-09-15T22:40:22.125668+08:00,2026-09-15T22:40:22.136544+08:00,1.78948E+18,1.78948E+18,10876,10.876,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2632841,,1636811,,26,0033EBADCA352EC3FD59F701152ADA0F0144CA47DBA767131C7A0B038281,2026-09-15T22:40:22.125150+08:00,2026-09-15T22:40:22.134828+08:00,1.78948E+18,1.78948E+18,9678.08,9.67808,10487.4812,10478.90127
2026-09-15T22:40:22.667240+08:00,2026-09-15T22:40:22.677505+08:00,1.78948E+18,1.78948E+18,10265,10.265,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2684468,,1688487,,27,003493B1BC60ED55DB8D66277916B178A718B68F98FB20440E6EA55E8826,2026-09-15T22:40:22.666587+08:00,2026-09-15T22:40:22.676336+08:00,1.78948E+18,1.78948E+18,9748.48,9.74848,10487.4812,10478.90127
2026-09-15T22:40:23.750136+08:00,2026-09-15T22:40:23.764457+08:00,1.78948E+18,1.78948E+18,14321,14.321,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2787729,,1791849,,28,00369174463A7E598C21F1C7E8F046F3B67BF4D19BED9B2D743DCF8B016F,2026-09-15T22:40:23.749535+08:00,2026-09-15T22:40:23.759456+08:00,1.78948E+18,1.78948E+18,9920.768,9.920768,10487.4812,10478.90127
2026-09-15T22:40:24.291448+08:00,2026-09-15T22:40:24.303633+08:00,1.78948E+18,1.78948E+18,12185,12.185,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2839360,,1843513,,29,0037A7C0518F044DED6EA17EC41BDF47DA204ED9AF82FB0770767C5CE0E3,2026-09-15T22:40:24.291014+08:00,2026-09-15T22:40:24.300838+08:00,1.78948E+18,1.78948E+18,9823.744,9.823744,10487.4812,10478.90127
2026-09-15T22:40:26.998960+08:00,2026-09-15T22:40:26.998726+08:00,1.78948E+18,1.78948E+18,-234,-0.234,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3097503,,2101857,,30,003C90EADD0F23FDBE1E6BB2BDD2D48E35CBA129421377CD321BA5D3AB7A,2026-09-15T22:40:26.998284+08:00,2026-09-15T22:40:27.007999+08:00,1.78948E+18,1.78948E+18,9714.944,9.714944,10487.4812,10478.90127
2026-09-15T22:40:27.540256+08:00,2026-09-15T22:40:27.552118+08:00,1.78948E+18,1.78948E+18,11862,11.862,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3149130,,2153521,,31,003D34BE9C66B214E4EEBF00C5FD54A9070FD650ECB0DF2CD7B9C705BB4A,2026-09-15T22:40:27.539721+08:00,2026-09-15T22:40:27.549381+08:00,1.78948E+18,1.78948E+18,9659.904,9.659904,10487.4812,10478.90127
2026-09-15T22:40:28.081708+08:00,2026-09-15T22:40:28.093276+08:00,1.78948E+18,1.78948E+18,11568,11.568,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3200755,,2205185,,32,003EF4924486E694C81101AFEC4B190B1649C0AE96974F9793B0B59BB73A,2026-09-15T22:40:28.081138+08:00,2026-09-15T22:40:28.090763+08:00,1.78948E+18,1.78948E+18,9625.6,9.6256,10487.4812,10478.90127
2026-09-15T22:40:28.623238+08:00,2026-09-15T22:40:28.634662+08:00,1.78948E+18,1.78948E+18,11424,11.424,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3252388,,2256865,,33,003F02019A02B2DCF0BABA2B717454B18BDD8B95CA3A85BA032494DC4403,2026-09-15T22:40:28.622638+08:00,2026-09-15T22:40:28.632313+08:00,1.78948E+18,1.78948E+18,9675.008,9.675008,10487.4812,10478.90127
2026-09-15T22:40:29.164755+08:00,2026-09-15T22:40:29.175734+08:00,1.78948E+18,1.78948E+18,10979,10.979,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3304016,,2308538,,34,0040FB6F7B4C8038E97AB6A844CE07FBAFC683155A5D6C17F9087DC4E66D,2026-09-15T22:40:29.164085+08:00,2026-09-15T22:40:29.173789+08:00,1.78948E+18,1.78948E+18,9703.68,9.70368,10487.4812,10478.90127
2026-09-15T22:40:29.706017+08:00,2026-09-15T22:40:29.716919+08:00,1.78948E+18,1.78948E+18,10902,10.902,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3355640,,2360199,,35,0041FE9715E189A0BBA89922BEECD8EEDB79257E993E67D0F1841408BAEB,2026-09-15T22:40:29.705491+08:00,2026-09-15T22:40:29.715140+08:00,1.78948E+18,1.78948E+18,9648.384,9.648384,10487.4812,10478.90127
2026-09-15T22:40:30.247523+08:00,2026-09-15T22:40:30.258159+08:00,1.78948E+18,1.78948E+18,10636,10.636,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3407264,,2411866,,36,004280C5D629E63F1F8238250F07A638318EF0A74B756C294816D6DDE808,2026-09-15T22:40:30.246897+08:00,2026-09-15T22:40:30.256553+08:00,1.78948E+18,1.78948E+18,9656.064,9.656064,10487.4812,10478.90127
2026-09-15T22:40:30.788866+08:00,2026-09-15T22:40:30.803622+08:00,1.78948E+18,1.78948E+18,14756,14.756,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3458889,,2463527,,37,0043DBE1261B64B46C12A34C791EDEF60E1FFEF25C9AD6CA2D783576D484,2026-09-15T22:40:30.788313+08:00,2026-09-15T22:40:30.797904+08:00,1.78948E+18,1.78948E+18,9590.528,9.590528,10487.4812,10478.90127
2026-09-15T22:40:31.871822+08:00,2026-09-15T22:40:31.884161+08:00,1.78948E+18,1.78948E+18,12339,12.339,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3562134,,2566876,,38,0045D6DC55C1BAC6530B27295E42333DEA47FC778027745E705DEF2F34CB,2026-09-15T22:40:31.871093+08:00,2026-09-15T22:40:31.880888+08:00,1.78948E+18,1.78948E+18,9794.304,9.794304,10487.4812,10478.90127
2026-09-15T22:40:35.120583+08:00,2026-09-15T22:40:35.135221+08:00,1.78948E+18,1.78948E+18,14638,14.638,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3871899,,2876961,,39,004B977EA63540B1869CFE21A534726CB07F7E435FC491C5AACFB199AA6B,2026-09-15T22:40:35.119748+08:00,2026-09-15T22:40:35.130238+08:00,1.78948E+18,1.78948E+18,10489.856,10.489856,10487.4812,10478.90127
2026-09-15T22:40:35.661741+08:00,2026-09-15T22:40:35.673434+08:00,1.78948E+18,1.78948E+18,11693,11.693,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3923520,,2928628,,40,004C4ACD4FA0B872C7AD96F4A9C4C43AE5883A816D4790F89FF7491C79F2,2026-09-15T22:40:35.661122+08:00,2026-09-15T22:40:35.671651+08:00,1.78948E+18,1.78948E+18,10529.024,10.529024,10487.4812,10478.90127
2026-09-15T22:40:36.203171+08:00,2026-09-15T22:40:36.214946+08:00,1.78948E+18,1.78948E+18,11775,11.775,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3975144,,2980292,,41,004DE3D27B719F465BCA10856B6966DCCB9078F04ECE939A2D4004886E8B,2026-09-15T22:40:36.202528+08:00,2026-09-15T22:40:36.213033+08:00,1.78948E+18,1.78948E+18,10505.216,10.505216,10487.4812,10478.90127
2026-09-15T22:40:36.744522+08:00,2026-09-15T22:40:36.755996+08:00,1.78948E+18,1.78948E+18,11474,11.474,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4026769,,3031956,,42,004E67951295AEE30106F0BEB682F730AAA3886482B870BBF73F53B08924,2026-09-15T22:40:36.743944+08:00,2026-09-15T22:40:36.754415+08:00,1.78948E+18,1.78948E+18,10470.912,10.470912,10487.4812,10478.90127
2026-09-15T22:40:37.286160+08:00,2026-09-15T22:40:37.297168+08:00,1.78948E+18,1.78948E+18,11008,11.008,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4078393,,3083620,,43,004F346CE3B8C3280D706A475462162FF97FC6EB9C91D48266F40614F914,2026-09-15T22:40:37.285350+08:00,2026-09-15T22:40:37.295797+08:00,1.78948E+18,1.78948E+18,10447.104,10.447104,10487.4812,10478.90127
2026-09-15T22:40:38.369039+08:00,2026-09-15T22:40:38.383866+08:00,1.78948E+18,1.78948E+18,14827,14.827,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4181657,,3186960,,44,005191736C836DB17489250E22BC977F87AD16E2BF4E3EDA962C786EF76C,2026-09-15T22:40:38.368329+08:00,2026-09-15T22:40:38.378686+08:00,1.78948E+18,1.78948E+18,10357.504,10.357504,10487.4812,10478.90127
2026-09-15T22:40:39.451881+08:00,2026-09-15T22:40:39.464160+08:00,1.78948E+18,1.78948E+18,12279,12.279,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4284909,,3290288,,45,00530C2791C92712164FE72004124743EE36239E1BC483DFA96AA7627DF6,2026-09-15T22:40:39.451182+08:00,2026-09-15T22:40:39.461451+08:00,1.78948E+18,1.78948E+18,10268.16,10.26816,10487.4812,10478.90127
2026-09-15T22:40:39.993337+08:00,2026-09-15T22:40:40.005306+08:00,1.78948E+18,1.78948E+18,11969,11.969,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4336533,,3341952,,46,0054D607F291E7CF3DBB8C39A20A625F58A2B9CF3D73232A3A36BE7F7425,2026-09-15T22:40:39.992588+08:00,2026-09-15T22:40:40.002832+08:00,1.78948E+18,1.78948E+18,10244.352,10.244352,10487.4812,10478.90127
2026-09-15T22:40:40.534875+08:00,2026-09-15T22:40:40.546762+08:00,1.78948E+18,1.78948E+18,11887,11.887,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4388154,,3393613,,47,00554165377DC9DAA3B461DF147A53CF537231837EADA228B7EBEEDB8F90,2026-09-15T22:40:40.533962+08:00,2026-09-15T22:40:40.544183+08:00,1.78948E+18,1.78948E+18,10220.288,10.220288,10487.4812,10478.90127
2026-09-15T22:40:41.076193+08:00,2026-09-15T22:40:41.087881+08:00,1.78948E+18,1.78948E+18,11688,11.688,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4439779,,3445277,,48,005647093167DD894E1AA076CC6DD3CE2E3E55CCC13DAE058C6BDC44F554,2026-09-15T22:40:41.075379+08:00,2026-09-15T22:40:41.085565+08:00,1.78948E+18,1.78948E+18,10186.24,10.18624,10487.4812,10478.90127
2026-09-15T22:40:42.159122+08:00,2026-09-15T22:40:42.170326+08:00,1.78948E+18,1.78948E+18,11204,11.204,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4543039,,3548618,,49,00583E1E8F6745863EE0A5BDE0647715F27A5AE6E582FB2A89B567D838E0,2026-09-15T22:40:42.158316+08:00,2026-09-15T22:40:42.168465+08:00,1.78948E+18,1.78948E+18,10149.12,10.14912,10487.4812,10478.90127
2026-09-15T22:40:42.700662+08:00,2026-09-15T22:40:42.711496+08:00,1.78948E+18,1.78948E+18,10834,10.834,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4594661,,3600276,,50,00591001C2E0A0AB1CDC8171C74529D7028F266EAFACEDAB054D6288FBD7,2026-09-15T22:40:42.699701+08:00,2026-09-15T22:40:42.709784+08:00,1.78948E+18,1.78948E+18,10083.328,10.083328,10487.4812,10478.90127
2026-09-15T22:40:43.242052+08:00,2026-09-15T22:40:43.257006+08:00,1.78948E+18,1.78948E+18,14954,14.954,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4646300,,3651955,,51,005A27D87027A56B1A06DBE5356BE95FE7735BBB752136C728D5C519FD8E,2026-09-15T22:40:43.241264+08:00,2026-09-15T22:40:43.251323+08:00,1.78948E+18,1.78948E+18,10059.52,10.05952,10487.4812,10478.90127
2026-09-15T22:40:43.783550+08:00,2026-09-15T22:40:43.795457+08:00,1.78948E+18,1.78948E+18,11907,11.907,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4697925,,3703610,,52,005B20A40FDF811EC5B24612BBC0C5C472CCD4C8B6A21361D3D3009A772D,2026-09-15T22:40:43.782680+08:00,2026-09-15T22:40:43.792611+08:00,1.78948E+18,1.78948E+18,9931.008,9.931008,10487.4812,10478.90127
2026-09-15T22:40:44.324925+08:00,2026-09-15T22:40:44.336643+08:00,1.78948E+18,1.78948E+18,11718,11.718,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4749543,,3755271,,53,005CB82665FD8EF9DF044DA3D03A4D6FBD44383F6AB79A254C0A2AC2B25D,2026-09-15T22:40:44.324023+08:00,2026-09-15T22:40:44.333961+08:00,1.78948E+18,1.78948E+18,9938.688,9.938688,10487.4812,10478.90127
2026-09-15T22:40:44.866084+08:00,2026-09-15T22:40:44.877791+08:00,1.78948E+18,1.78948E+18,11707,11.707,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4801164,,3806929,,54,005DDA5FB1ECA0CDD45102FC807D645E297511F937CC0B4EB6E493EEC0E3,2026-09-15T22:40:44.865397+08:00,2026-09-15T22:40:44.875280+08:00,1.78948E+18,1.78948E+18,9883.392,9.883392,10487.4812,10478.90127
2026-09-15T22:40:45.407648+08:00,2026-09-15T22:40:45.418894+08:00,1.78948E+18,1.78948E+18,11246,11.246,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4852789,,3858593,,55,005E77D5AA771E8DF14A5403E344D6280D849D47681CEB29428E16EAEE0A,2026-09-15T22:40:45.406813+08:00,2026-09-15T22:40:45.416662+08:00,1.78948E+18,1.78948E+18,9849.344,9.849344,10487.4812,10478.90127
2026-09-15T22:40:45.949301+08:00,2026-09-15T22:40:45.960005+08:00,1.78948E+18,1.78948E+18,10704,10.704,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4904416,,3910257,,56,005F17992B65D29355D9239C4D7FACC2298D61F29C4FD05724E73176F6C4,2026-09-15T22:40:45.948250+08:00,2026-09-15T22:40:45.958045+08:00,1.78948E+18,1.78948E+18,9794.048,9.794048,10487.4812,10478.90127
2026-09-15T22:40:46.490670+08:00,2026-09-15T22:40:46.501326+08:00,1.78948E+18,1.78948E+18,10656,10.656,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4956040,,3961921,,57,0060320BA9E37FA1A4C813F3493B4105DEC3810240E4FBD44617D585F68D,2026-09-15T22:40:46.489656+08:00,2026-09-15T22:40:46.499426+08:00,1.78948E+18,1.78948E+18,9770.24,9.77024,10487.4812,10478.90127
2026-09-15T22:40:47.031894+08:00,2026-09-15T22:40:47.046714+08:00,1.78948E+18,1.78948E+18,14820,14.82,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5007674,,4013597,,58,00613D596AA435A78026227B454412EE1F55D040BC4EAABABE00FD462315,2026-09-15T22:40:47.031167+08:00,2026-09-15T22:40:47.040934+08:00,1.78948E+18,1.78948E+18,9767.424,9.767424,10487.4812,10478.90127
2026-09-15T22:40:47.573575+08:00,2026-09-15T22:40:47.586237+08:00,1.78948E+18,1.78948E+18,12662,12.662,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5059310,,4065276,,59,006285CA76C86649B767F9B90B8A57A22311A87B6EDF29C4FE58FEE23B9B,2026-09-15T22:40:47.572698+08:00,2026-09-15T22:40:47.582473+08:00,1.78948E+18,1.78948E+18,9774.848,9.774848,10487.4812,10478.90127
2026-09-15T22:40:48.114991+08:00,2026-09-15T22:40:48.127359+08:00,1.78948E+18,1.78948E+18,12368,12.368,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5110935,,4116940,,60,0063BDBF4A7FB61E3B4F04BEF5465536E1C9798B5966AB92CF90A209BD18,2026-09-15T22:40:48.114115+08:00,2026-09-15T22:40:48.123855+08:00,1.78948E+18,1.78948E+18,9740.544,9.740544,10487.4812,10478.90127
