tx_time,rx_time,tx_time_ns,rx_time_ns,latency_us,latency_ms,tx_port,rx_port,tx_local_tick,tx_local_us,rx_local_tick,rx_local_us,rx_seq,data_hex
2026-09-15T22:40:13.462683+08:00,2026-09-15T22:40:13.477539+08:00,1789483213462683000,1789483213477539000,14856.000,14.856000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1806818,,810275,,12,0023FC4A3DD7450189E4A40098F6FB4D8664465F59ACF579362FEACA46AF
2026-09-15T22:40:14.004031+08:00,2026-09-15T22:40:14.015973+08:00,1789483214004031000,1789483214015973000,11942.000,11.942000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1858442,,861930,,13,002450466689214291B176D20D728DE358E39C17D1285863276E446B82A4
2026-09-15T22:40:14.545608+08:00,2026-09-15T22:40:14.557186+08:00,1789483214545608000,1789483214557186000,11578.000,11.578000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1910067,,913585,,14,0025BA9873FABBFF9C1A76F21F299962C87C5BFBF91A46FD59F6C5DB3CE9
2026-09-15T22:40:15.087016+08:00,2026-09-15T22:40:15.098502+08:00,1789483215087016000,1789483215098502000,11486.000,11.486000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,1961691,,965243,,15,00267196D0711CD80D2C99D05A1251D0007587A84FBA66C092D5D0F7B486
2026-09-15T22:40:16.169868+08:00,2026-09-15T22:40:16.181047+08:00,1789483216169868000,1789483216181047000,11179.000,11.179000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2064949,,1068571,,16,002812FE7B90110699EAC77DD1F3F28CE725149CCE14FEFC196D213728B2
2026-09-15T22:40:16.711173+08:00,2026-09-15T22:40:16.711019+08:00,1789483216711173000,1789483216711019000,-154.000,-0.154000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2116573,,1120232,,17,002994330FB3E40A45CB9FA811E09F29B41817EF575C5F86B38D7F398289
2026-09-15T22:40:17.252805+08:00,2026-09-15T22:40:17.264748+08:00,1789483217252805000,1789483217264748000,11943.000,11.943000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2168198,,1171890,,18,002A7D71A9DC67D022461F11ABF1E99E306FB6EEF9752EA594597F69804D
2026-09-15T22:40:17.794244+08:00,2026-09-15T22:40:17.805595+08:00,1789483217794244000,1789483217805595000,11351.000,11.351000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2219828,,1223551,,19,002BE8859E590440581AD7FB8E3C9A0D45B9465F0ECEE2C638C28D24B556
2026-09-15T22:40:18.335954+08:00,2026-09-15T22:40:18.347107+08:00,1789483218335954000,1789483218347107000,11153.000,11.153000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2271458,,1275218,,20,002C4B3DCD0B8F5984168C9FCC243C2C6BCE2DF6AADA0E64C337FDA908B7
2026-09-15T22:40:18.877120+08:00,2026-09-15T22:40:18.887961+08:00,1789483218877120000,1789483218887961000,10841.000,10.841000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2323086,,1326870,,21,002D8EE4D38A9BF9317ECE2D4DF8EF839EB1EEDAD032B0C3730D9A2466E1
2026-09-15T22:40:19.418771+08:00,2026-09-15T22:40:19.418521+08:00,1789483219418771000,1789483219418521000,-250.000,-0.250000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2374710,,1378528,,22,002EDE8E020B885D062C4795455FFC77113704E6667B467DD6A1FB6D380B
2026-09-15T22:40:19.959982+08:00,2026-09-15T22:40:19.972129+08:00,1789483219959982000,1789483219972129000,12147.000,12.147000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2426338,,1430185,,23,002F401710035D6DBD78D3096576270AA16771B2E70BA3C0BB399A8E9553
2026-09-15T22:40:21.042775+08:00,2026-09-15T22:40:21.054498+08:00,1789483221042775000,1789483221054498000,11723.000,11.723000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2529580,,1533483,,24,0031448424804A3515433F78D89396FBD979BCD30ADEE55C8FC791D42C52
2026-09-15T22:40:21.584207+08:00,2026-09-15T22:40:21.595264+08:00,1789483221584207000,1789483221595264000,11057.000,11.057000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2581211,,1585147,,25,0032E0B76F709BD89D60FE445DEF47D62671FF9A6A7D0BE27F6C712A5290
2026-09-15T22:40:22.125668+08:00,2026-09-15T22:40:22.136544+08:00,1789483222125668000,1789483222136544000,10876.000,10.876000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2632841,,1636811,,26,0033EBADCA352EC3FD59F701152ADA0F0144CA47DBA767131C7A0B038281
2026-09-15T22:40:22.667240+08:00,2026-09-15T22:40:22.677505+08:00,1789483222667240000,1789483222677505000,10265.000,10.265000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2684468,,1688487,,27,003493B1BC60ED55DB8D66277916B178A718B68F98FB20440E6EA55E8826
2026-09-15T22:40:23.750136+08:00,2026-09-15T22:40:23.764457+08:00,1789483223750136000,1789483223764457000,14321.000,14.321000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2787729,,1791849,,28,00369174463A7E598C21F1C7E8F046F3B67BF4D19BED9B2D743DCF8B016F
2026-09-15T22:40:24.291448+08:00,2026-09-15T22:40:24.303633+08:00,1789483224291448000,1789483224303633000,12185.000,12.185000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,2839360,,1843513,,29,0037A7C0518F044DED6EA17EC41BDF47DA204ED9AF82FB0770767C5CE0E3
2026-09-15T22:40:26.998960+08:00,2026-09-15T22:40:26.998726+08:00,1789483226998960000,1789483226998726000,-234.000,-0.234000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3097503,,2101857,,30,003C90EADD0F23FDBE1E6BB2BDD2D48E35CBA129421377CD321BA5D3AB7A
2026-09-15T22:40:27.540256+08:00,2026-09-15T22:40:27.552118+08:00,1789483227540256000,1789483227552118000,11862.000,11.862000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3149130,,2153521,,31,003D34BE9C66B214E4EEBF00C5FD54A9070FD650ECB0DF2CD7B9C705BB4A
2026-09-15T22:40:28.081708+08:00,2026-09-15T22:40:28.093276+08:00,1789483228081708000,1789483228093276000,11568.000,11.568000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3200755,,2205185,,32,003EF4924486E694C81101AFEC4B190B1649C0AE96974F9793B0B59BB73A
2026-09-15T22:40:28.623238+08:00,2026-09-15T22:40:28.634662+08:00,1789483228623238000,1789483228634662000,11424.000,11.424000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3252388,,2256865,,33,003F02019A02B2DCF0BABA2B717454B18BDD8B95CA3A85BA032494DC4403
2026-09-15T22:40:29.164755+08:00,2026-09-15T22:40:29.175734+08:00,1789483229164755000,1789483229175734000,10979.000,10.979000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3304016,,2308538,,34,0040FB6F7B4C8038E97AB6A844CE07FBAFC683155A5D6C17F9087DC4E66D
2026-09-15T22:40:29.706017+08:00,2026-09-15T22:40:29.716919+08:00,1789483229706017000,1789483229716919000,10902.000,10.902000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3355640,,2360199,,35,0041FE9715E189A0BBA89922BEECD8EEDB79257E993E67D0F1841408BAEB
2026-09-15T22:40:30.247523+08:00,2026-09-15T22:40:30.258159+08:00,1789483230247523000,1789483230258159000,10636.000,10.636000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3407264,,2411866,,36,004280C5D629E63F1F8238250F07A638318EF0A74B756C294816D6DDE808
2026-09-15T22:40:30.788866+08:00,2026-09-15T22:40:30.803622+08:00,1789483230788866000,1789483230803622000,14756.000,14.756000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3458889,,2463527,,37,0043DBE1261B64B46C12A34C791EDEF60E1FFEF25C9AD6CA2D783576D484
2026-09-15T22:40:31.871822+08:00,2026-09-15T22:40:31.884161+08:00,1789483231871822000,1789483231884161000,12339.000,12.339000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3562134,,2566876,,38,0045D6DC55C1BAC6530B27295E42333DEA47FC778027745E705DEF2F34CB
2026-09-15T22:40:35.120583+08:00,2026-09-15T22:40:35.135221+08:00,1789483235120583000,1789483235135221000,14638.000,14.638000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3871899,,2876961,,39,004B977EA63540B1869CFE21A534726CB07F7E435FC491C5AACFB199AA6B
2026-09-15T22:40:35.661741+08:00,2026-09-15T22:40:35.673434+08:00,1789483235661741000,1789483235673434000,11693.000,11.693000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3923520,,2928628,,40,004C4ACD4FA0B872C7AD96F4A9C4C43AE5883A816D4790F89FF7491C79F2
2026-09-15T22:40:36.203171+08:00,2026-09-15T22:40:36.214946+08:00,1789483236203171000,1789483236214946000,11775.000,11.775000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,3975144,,2980292,,41,004DE3D27B719F465BCA10856B6966DCCB9078F04ECE939A2D4004886E8B
2026-09-15T22:40:36.744522+08:00,2026-09-15T22:40:36.755996+08:00,1789483236744522000,1789483236755996000,11474.000,11.474000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4026769,,3031956,,42,004E67951295AEE30106F0BEB682F730AAA3886482B870BBF73F53B08924
2026-09-15T22:40:37.286160+08:00,2026-09-15T22:40:37.297168+08:00,1789483237286160000,1789483237297168000,11008.000,11.008000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4078393,,3083620,,43,004F346CE3B8C3280D706A475462162FF97FC6EB9C91D48266F40614F914
2026-09-15T22:40:38.369039+08:00,2026-09-15T22:40:38.383866+08:00,1789483238369039000,1789483238383866000,14827.000,14.827000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4181657,,3186960,,44,005191736C836DB17489250E22BC977F87AD16E2BF4E3EDA962C786EF76C
2026-09-15T22:40:39.451881+08:00,2026-09-15T22:40:39.464160+08:00,1789483239451881000,1789483239464160000,12279.000,12.279000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4284909,,3290288,,45,00530C2791C92712164FE72004124743EE36239E1BC483DFA96AA7627DF6
2026-09-15T22:40:39.993337+08:00,2026-09-15T22:40:40.005306+08:00,1789483239993337000,1789483240005306000,11969.000,11.969000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4336533,,3341952,,46,0054D607F291E7CF3DBB8C39A20A625F58A2B9CF3D73232A3A36BE7F7425
2026-09-15T22:40:40.534875+08:00,2026-09-15T22:40:40.546762+08:00,1789483240534875000,1789483240546762000,11887.000,11.887000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4388154,,3393613,,47,00554165377DC9DAA3B461DF147A53CF537231837EADA228B7EBEEDB8F90
2026-09-15T22:40:41.076193+08:00,2026-09-15T22:40:41.087881+08:00,1789483241076193000,1789483241087881000,11688.000,11.688000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4439779,,3445277,,48,005647093167DD894E1AA076CC6DD3CE2E3E55CCC13DAE058C6BDC44F554
2026-09-15T22:40:42.159122+08:00,2026-09-15T22:40:42.170326+08:00,1789483242159122000,1789483242170326000,11204.000,11.204000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4543039,,3548618,,49,00583E1E8F6745863EE0A5BDE0647715F27A5AE6E582FB2A89B567D838E0
2026-09-15T22:40:42.700662+08:00,2026-09-15T22:40:42.711496+08:00,1789483242700662000,1789483242711496000,10834.000,10.834000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4594661,,3600276,,50,00591001C2E0A0AB1CDC8171C74529D7028F266EAFACEDAB054D6288FBD7
2026-09-15T22:40:43.242052+08:00,2026-09-15T22:40:43.257006+08:00,1789483243242052000,1789483243257006000,14954.000,14.954000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4646300,,3651955,,51,005A27D87027A56B1A06DBE5356BE95FE7735BBB752136C728D5C519FD8E
2026-09-15T22:40:43.783550+08:00,2026-09-15T22:40:43.795457+08:00,1789483243783550000,1789483243795457000,11907.000,11.907000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4697925,,3703610,,52,005B20A40FDF811EC5B24612BBC0C5C472CCD4C8B6A21361D3D3009A772D
2026-09-15T22:40:44.324925+08:00,2026-09-15T22:40:44.336643+08:00,1789483244324925000,1789483244336643000,11718.000,11.718000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4749543,,3755271,,53,005CB82665FD8EF9DF044DA3D03A4D6FBD44383F6AB79A254C0A2AC2B25D
2026-09-15T22:40:44.866084+08:00,2026-09-15T22:40:44.877791+08:00,1789483244866084000,1789483244877791000,11707.000,11.707000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4801164,,3806929,,54,005DDA5FB1ECA0CDD45102FC807D645E297511F937CC0B4EB6E493EEC0E3
2026-09-15T22:40:45.407648+08:00,2026-09-15T22:40:45.418894+08:00,1789483245407648000,1789483245418894000,11246.000,11.246000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4852789,,3858593,,55,005E77D5AA771E8DF14A5403E344D6280D849D47681CEB29428E16EAEE0A
2026-09-15T22:40:45.949301+08:00,2026-09-15T22:40:45.960005+08:00,1789483245949301000,1789483245960005000,10704.000,10.704000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4904416,,3910257,,56,005F17992B65D29355D9239C4D7FACC2298D61F29C4FD05724E73176F6C4
2026-09-15T22:40:46.490670+08:00,2026-09-15T22:40:46.501326+08:00,1789483246490670000,1789483246501326000,10656.000,10.656000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,4956040,,3961921,,57,0060320BA9E37FA1A4C813F3493B4105DEC3810240E4FBD44617D585F68D
2026-09-15T22:40:47.031894+08:00,2026-09-15T22:40:47.046714+08:00,1789483247031894000,1789483247046714000,14820.000,14.820000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5007674,,4013597,,58,00613D596AA435A78026227B454412EE1F55D040BC4EAABABE00FD462315
2026-09-15T22:40:47.573575+08:00,2026-09-15T22:40:47.586237+08:00,1789483247573575000,1789483247586237000,12662.000,12.662000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5059310,,4065276,,59,006285CA76C86649B767F9B90B8A57A22311A87B6EDF29C4FE58FEE23B9B
2026-09-15T22:40:48.114991+08:00,2026-09-15T22:40:48.127359+08:00,1789483248114991000,1789483248127359000,12368.000,12.368000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5110935,,4116940,,60,0063BDBF4A7FB61E3B4F04BEF5465536E1C9798B5966AB92CF90A209BD18
2026-09-15T22:40:48.656565+08:00,2026-09-15T22:40:48.668434+08:00,1789483248656565000,1789483248668434000,11869.000,11.869000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5162568,,4168613,,61,00645773506B95B7D48E4277DEDA6F313B7721189C99DDB0FD7DF52CDA22
2026-09-15T22:40:49.197792+08:00,2026-09-15T22:40:49.209604+08:00,1789483249197792000,1789483249209604000,11812.000,11.812000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5214199,,4220277,,62,0065958711C88D64952ADCA7D97A00CFF620001AA2333557D1B4DC89288D
2026-09-15T22:40:49.739212+08:00,2026-09-15T22:40:49.750812+08:00,1789483249739212000,1789483249750812000,11600.000,11.600000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5265814,,4271932,,63,00665D40264C59B7129E76AEA28EEA06707BC81E1DDB0DF042B26AEA1BD0
2026-09-15T22:40:50.280519+08:00,2026-09-15T22:40:50.291766+08:00,1789483250280519000,1789483250291766000,11247.000,11.247000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5317435,,4323593,,64,0067CF8DF2CDBCC74DC54711D7D4EC480F50174CB2C9735BE9C2F02B322C
2026-09-15T22:40:50.821806+08:00,2026-09-15T22:40:50.832634+08:00,1789483250821806000,1789483250832634000,10828.000,10.828000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5369063,,4375260,,65,006896C910A60D347277E8B8E547B50C78A0C52B7328BCF3B79CD77EF38C
2026-09-15T22:40:51.363375+08:00,2026-09-15T22:40:51.373785+08:00,1789483251363375000,1789483251373785000,10410.000,10.410000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5420687,,4426921,,66,006900448CD993ED49EEEEF7C2C1BB0C8688FD200F3CDB4E66CF2F70962C
2026-09-15T22:40:52.446046+08:00,2026-09-15T22:40:52.460793+08:00,1789483252446046000,1789483252460793000,14747.000,14.747000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5523939,,4530237,,67,006BCA3D68B12F591FAD08EDD8AB5DE2E6B4FAAF2C18B3BB462B77767ABF
2026-09-15T22:40:53.529013+08:00,2026-09-15T22:40:53.541365+08:00,1789483253529013000,1789483253541365000,12352.000,12.352000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5627190,,4633568,,68,006D5BA67E17F6EA90C5D5A544798F6D62FDE4ADE7EA8988B2E2B274F194
2026-09-15T22:40:54.070402+08:00,2026-09-15T22:40:54.082304+08:00,1789483254070402000,1789483254082304000,11902.000,11.902000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5678821,,4685235,,69,006E63934D6D77D0D81E6DBEB2D3F6307F2D3F988903FE21B4DD3E8A252C
2026-09-15T22:40:54.612053+08:00,2026-09-15T22:40:54.623746+08:00,1789483254612053000,1789483254623746000,11693.000,11.693000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5730445,,4736905,,70,006FEBC8B14B1D5B0736246C9E0D58AC5C469DEB0BB5B87A7C3D55427954
2026-09-15T22:40:55.153394+08:00,2026-09-15T22:40:55.164869+08:00,1789483255153394000,1789483255164869000,11475.000,11.475000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5782076,,4788569,,71,0070D4A16C38D708D0F38D555B0FBBF1E81A8FA926D8244D034BD40BD663
2026-09-15T22:40:55.694714+08:00,2026-09-15T22:40:55.706057+08:00,1789483255694714000,1789483255706057000,11343.000,11.343000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5833697,,4840227,,72,007141894F8522C41FBECFAB66C48B7AE0B093D7CF7DEAAFA840E2CF7D25
2026-09-15T22:40:56.236044+08:00,2026-09-15T22:40:56.247189+08:00,1789483256236044000,1789483256247189000,11145.000,11.145000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5885318,,4891885,,73,00726A422D2D1B6D4DA901EBD57629298BF6EFC130D104976B7042B67936
2026-09-15T22:40:56.777489+08:00,2026-09-15T22:40:56.777281+08:00,1789483256777489000,1789483256777281000,-208.000,-0.208000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,5936949,,4943552,,74,00732FE8927C53171A533A668DF9470F27173FFB56C09123E02A66A9D42A
2026-09-15T22:40:58.401656+08:00,2026-09-15T22:40:58.414124+08:00,1789483258401656000,1789483258414124000,12468.000,12.468000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6091834,,5098538,,75,0076F015C7645FA06CD2A17CBB9AE27061A068FE531DA584BF18FC15B4A8
2026-09-15T22:40:58.943106+08:00,2026-09-15T22:40:58.955259+08:00,1789483258943106000,1789483258955259000,12153.000,12.153000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6143458,,5150199,,76,0077531590E65D962DB4A575CA315934BBF8DC96D01B09FD87E24883F143
2026-09-15T22:41:00.025956+08:00,2026-09-15T22:41:00.037740+08:00,1789483260025956000,1789483260037740000,11784.000,11.784000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6246713,,5253536,,77,0079E9F0DCB24B74A91CAC5F5A55EA7FD5567C2D261B3E262ADCFD2A0008
2026-09-15T22:41:00.567369+08:00,2026-09-15T22:41:00.578552+08:00,1789483260567369000,1789483260578552000,11183.000,11.183000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6298350,,5305210,,78,007AC2572F01DF42979ABADA19525CFD064DB9D74816BDFF53171B50C9D4
2026-09-15T22:41:01.108825+08:00,2026-09-15T22:41:01.119952+08:00,1789483261108825000,1789483261119952000,11127.000,11.127000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6349974,,5356883,,79,007BD587F0EA8AA1D4CB82F23B367A054D7930370066AF124517586AF461
2026-09-15T22:41:01.650115+08:00,2026-09-15T22:41:01.660983+08:00,1789483261650115000,1789483261660983000,10868.000,10.868000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6401604,,5408553,,80,007CB43A7819FB3C3A09634ACEB02A77E0BD62ECDD4A808461D9A227630F
2026-09-15T22:41:02.733197+08:00,2026-09-15T22:41:02.747665+08:00,1789483262733197000,1789483262747665000,14468.000,14.468000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6504862,,5511914,,81,007E6C0F3BB7F9EEF5C27A2F646D968B3FDDAD9724AFEAE28C6C0BD06FCA
2026-09-15T22:41:03.274596+08:00,2026-09-15T22:41:03.286848+08:00,1789483263274596000,1789483263286848000,12252.000,12.252000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6556493,,5563603,,82,007FF039B6A8E5C165C7AFF5854A582AD2ECBA162903CE2BB038B2B7C303
2026-09-15T22:41:03.815853+08:00,2026-09-15T22:41:03.828299+08:00,1789483263815853000,1789483263828299000,12446.000,12.446000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6608117,,5615279,,83,00807CBDA2E9C191DB75E33578F81E76E90051C6B0998ED8CE4660FEF1BD
2026-09-15T22:41:04.357575+08:00,2026-09-15T22:41:04.369454+08:00,1789483264357575000,1789483264369454000,11879.000,11.879000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6659744,,5666955,,84,0081DF425A66744690926DDCC67B40640D009FE93A1D3FFA952C684A46DD
2026-09-15T22:41:04.898977+08:00,2026-09-15T22:41:04.910595+08:00,1789483264898977000,1789483264910595000,11618.000,11.618000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6711378,,5718632,,85,00823D0780F6C9FA6ACBCD63D27D4C9291F2D245BC9888C58FD9F9BF1A5C
2026-09-15T22:41:05.440517+08:00,2026-09-15T22:41:05.451750+08:00,1789483265440517000,1789483265451750000,11233.000,11.233000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6763002,,5770308,,86,0083A2E3A9023C3EF49BC8580B6C5F0D0061B62C521273D11C783382026C
2026-09-15T22:41:05.981832+08:00,2026-09-15T22:41:05.992883+08:00,1789483265981832000,1789483265992883000,11051.000,11.051000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6814630,,5821966,,87,0084580CD6E3931C0EEB359CE76435D3557F003BB1F804212113FBFFC658
2026-09-15T22:41:06.523099+08:00,2026-09-15T22:41:06.534067+08:00,1789483266523099000,1789483266534067000,10968.000,10.968000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6866251,,5873627,,88,0085F799A90D32DA6378936C8ED10019EE0966E45F3E89E67EF98CEA172D
2026-09-15T22:41:07.606035+08:00,2026-09-15T22:41:07.620700+08:00,1789483267606035000,1789483267620700000,14665.000,14.665000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,6969503,,5976967,,89,0087A8FE4C981B2358F72BB4F55EBCD64AAB21323E756D4D9FC779A5169B
2026-09-15T22:41:08.147446+08:00,2026-09-15T22:41:08.159789+08:00,1789483268147446000,1789483268159789000,12343.000,12.343000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,7021124,,6028625,,90,0088B591CB18B0D6D88B65086F274BA7CA7D1BF5D6B95F989EA2BFF4784F
