Time [s],Tx,Rx1,Rx2
12.328557720,1,0,0
12.336688240,0,0,0
12.336969080,0,1,0
12.336970940,0,1,1
12.336988510,0,0,1
12.336990230,0,0,0
12.870597150,1,0,0
12.878718860,0,0,0
12.878999600,0,0,1
12.879000120,0,1,1
12.879018940,0,1,0
12.879019600,0,0,0
13.412574290,1,0,0
13.420696390,0,0,0
13.420976510,0,1,0
13.420978450,0,1,1
13.420995870,0,0,1
13.420997850,0,0,0
13.954682090,1,0,0
13.962808040,0,0,0
13.963087570,0,0,1
13.963087730,0,1,1
13.963106940,0,1,0
13.963107070,0,0,0
14.496754300,1,0,0
14.504877820,0,0,0
14.505156340,0,0,1
14.505159310,0,1,1
14.505175720,0,1,0
14.505178600,0,0,0
15.038858670,1,0,0
15.046981770,0,0,0
15.047264990,0,0,1
15.047265380,0,1,1
15.047284360,0,1,0
15.047284790,0,0,0
15.580985060,1,0,0
15.589115520,0,0,0
15.589396450,0,1,0
15.589415850,0,0,0
15.589465050,0,0,1
15.589484510,0,0,0
16.123022670,1,0,0
16.131144020,0,0,0
16.131427690,0,0,1
16.131447100,0,0,0
16.131485970,0,1,0
16.131505390,0,0,0
16.665028800,1,0,0
16.673150490,0,0,0
16.673431030,0,0,1
16.673434030,0,1,1
16.673450450,0,1,0
16.673453480,0,0,0
17.207148080,1,0,0
17.215265740,0,0,0
17.215550260,0,1,0
17.215550330,0,1,1
17.215569640,0,0,1
17.215636200,0,0,0
17.749160030,1,0,0
17.757283510,0,0,0
17.757564110,0,0,1
17.757566460,0,1,1
17.757583520,0,1,0
17.757585840,0,0,0
18.291261500,1,0,0
18.299385230,0,0,0
18.299667570,0,1,0
18.299667750,0,1,1
18.299686990,0,0,1
18.299687210,0,0,0
18.833418310,1,0,0
18.841547390,0,0,0
18.841828990,0,1,0
18.841848320,0,0,0
19.375552500,1,0,0
19.383675890,0,0,0
19.383954830,0,0,1
19.383954980,0,1,1
19.383974200,0,1,0
19.383974480,0,0,0
19.917622760,1,0,0
19.925746230,0,0,0
19.926026290,0,1,0
19.926028920,0,1,1
19.926045710,0,0,1
19.926048330,0,0,0
20.459743440,1,0,0
20.467864790,0,0,0
20.468147430,0,1,0
20.468147680,0,1,1
20.468166760,0,0,1
20.468167130,0,0,0
21.001786050,1,0,0
21.009908730,0,0,0
21.543843390,1,0,0
21.551965410,0,0,0
21.552244380,0,1,0
21.552244810,0,1,1
21.552263830,0,0,1
21.552264220,0,0,0
22.085938740,1,0,0
22.094066930,0,0,0
22.094348580,0,0,1
22.094350970,0,1,1
22.094368030,0,1,0
22.094370380,0,0,0
22.628030500,1,0,0
22.636152230,0,0,0
22.636431810,0,1,0
22.636432570,0,1,1
22.636451250,0,0,1
22.636451990,0,0,0
23.170077950,1,0,0
23.178198300,0,0,0
23.178478300,0,1,0
23.178481380,0,1,1
23.178497670,0,0,1
23.178500710,0,0,0
23.712218720,1,0,0
23.720347320,0,0,0
23.720628920,0,1,0
23.720629830,0,1,1
23.720648330,0,0,1
23.720649160,0,0,0
24.254292260,1,0,0
24.262415160,0,0,0
24.262695410,0,1,0
24.262698820,0,1,1
24.262714890,0,0,1
24.262718190,0,0,0
24.796353490,1,0,0
24.804472090,0,0,0
24.804752470,0,0,1
24.804756510,0,1,1
24.804771950,0,1,0
24.804775990,0,0,0
25.338475780,1,0,0
25.346606420,0,0,0
25.346887750,0,1,0
25.346891010,0,1,1
25.346907130,0,0,1
25.346910430,0,0,0
25.880505610,1,0,0
25.888626060,0,0,0
25.888904680,0,0,1
25.888909120,0,1,1
25.888924010,0,1,0
25.888928580,0,0,0
26.422533990,1,0,0
26.430656030,0,0,0
26.430938770,0,0,1
26.430940110,0,1,1
26.430958160,0,1,0
26.430959520,0,0,0
26.964647670,1,0,0
26.972775850,0,0,0
26.973062370,0,0,1
26.973081780,0,0,0
26.973119460,0,1,0
26.973138870,0,0,0
27.506706780,1,0,0
27.514829750,0,0,0
27.515111050,0,0,1
27.515112440,0,1,1
27.515130460,0,1,0
27.515131780,0,0,0
28.048771570,1,0,0
28.056891990,0,0,0
28.057173600,0,1,0
28.057174850,0,1,1
28.057192930,0,0,1
28.057194230,0,0,0
28.590910580,1,0,0
28.599029610,0,0,0
28.599309700,0,1,0
28.599313620,0,1,1
28.599329120,0,0,1
28.599332930,0,0,0
29.132909990,1,0,0
29.141032950,0,0,0
29.141312340,0,0,1
29.141315950,0,1,1
29.141331690,0,1,0
29.141335370,0,0,0
29.674917300,1,0,0
29.683037010,0,0,0
29.683316980,0,1,0
29.683321050,0,1,1
29.683336350,0,0,1
29.683340430,0,0,0
30.216977710,1,0,0
30.225099000,0,0,0
30.225379750,0,0,1
30.225383070,0,1,1
30.225399210,0,1,0
30.225402490,0,0,0
30.758984620,1,0,0
30.767105700,0,0,0
30.767388480,0,0,1
30.767389280,0,1,1
30.767407860,0,1,0
30.767408690,0,0,0
31.300981990,1,0,0
31.309102380,0,0,0
31.309385270,0,1,0
31.309387220,0,1,1
31.309404690,0,0,1
31.309406590,0,0,0
31.843059830,1,0,0
31.851206890,0,0,0
31.851485790,0,0,1
31.851505120,0,0,0
31.851544450,0,1,0
31.851563870,0,0,0
32.385075500,1,0,0
32.393195500,0,0,0
32.393477660,0,1,0
32.393479620,0,1,1
32.393496970,0,0,1
32.393498990,0,0,0
32.927144490,1,0,0
32.935271920,0,0,0
32.935553890,0,1,0
32.935558330,0,1,1
32.935573270,0,0,1
32.935577710,0,0,0
33.469259320,1,0,0
33.477324500,0,0,0
33.477607150,0,0,1
33.477609700,0,1,1
33.477626600,0,1,0
33.477629120,0,0,0
34.011223530,1,0,0
34.019346270,0,0,0
34.019625560,0,0,1
34.019626130,0,1,1
34.019645000,0,1,0
34.019645510,0,0,0
34.553260820,1,0,0
34.561384100,0,0,0
34.561663980,0,0,1
34.561667330,0,1,1
34.561683370,0,1,0
34.561686660,0,0,0
35.095461370,1,0,0
35.103580290,0,0,0
35.103862990,0,0,1
35.103863180,0,1,1
35.103882320,0,1,0
35.103882640,0,0,0
35.637572720,1,0,0
35.645694400,0,0,0
35.645974320,0,1,0
35.645977070,0,1,1
35.645993770,0,0,1
35.645996530,0,0,0
36.179659310,1,0,0
36.187781180,0,0,0
36.188060000,0,0,1
36.188060380,0,1,1
36.188079380,0,1,0
36.188079710,0,0,0
36.721842160,1,0,0
36.729980260,0,0,0
36.730259100,0,0,1
36.730261650,0,1,1
36.730278510,0,1,0
36.730281020,0,0,0
37.263911750,1,0,0
37.272031220,0,0,0
37.272312770,0,1,1
37.272332190,0,1,0
37.272332230,0,0,0
37.805977490,1,0,0
37.814100090,0,0,0
37.814379240,0,1,0
37.814381510,0,1,1
37.814398690,0,0,1
37.814400840,0,0,0
38.348059490,1,0,0
38.356182050,0,0,0
38.356464960,0,1,0
38.356465230,0,1,1
38.356484380,0,0,1
38.356484560,0,0,0
38.890125910,1,0,0
38.898249350,0,0,0
38.898529020,0,0,1
38.898530620,0,1,1
38.898548400,0,1,0
38.898550040,0,0,0
39.432219540,1,0,0
39.440350180,0,0,0
39.440632230,0,1,0
39.440632380,0,1,1
39.440651650,0,0,1
39.440651790,0,0,0
39.974318420,1,0,0
39.982454960,0,0,0
39.982736340,0,0,1
39.982738130,0,1,1
39.982755710,0,1,0
39.982757550,0,0,0
40.516369690,1,0,0
40.524490920,0,0,0
40.524774310,0,1,0
40.524775110,0,1,1
40.524793650,0,0,1
40.524794440,0,0,0
41.058404300,1,0,0
41.066526920,0,0,0
41.066808540,0,0,1
41.066810050,0,1,1
41.066828020,0,1,0
41.066829430,0,0,0
41.600513630,1,0,0
41.608637040,0,0,0
41.608916740,0,1,0
41.608917270,0,1,1
41.608936190,0,0,1
41.608936730,0,0,0
42.142613290,1,0,0
42.150735040,0,0,0
42.151015940,0,0,1
42.151017750,0,1,1
42.151035270,0,1,0
42.151037130,0,0,0
42.684607470,1,0,0
42.692729530,0,0,0
42.693009540,0,0,1
42.693013830,0,1,1
42.693028990,0,1,0
42.693033170,0,0,0
43.226705930,1,0,0
43.234827770,0,0,0
43.235108260,0,0,1
43.235109880,0,1,1
43.235127690,0,1,0
43.235129250,0,0,0
43.768758860,1,0,0
43.776879870,0,0,0
43.777161270,0,1,0
43.777162190,0,1,1
43.777180600,0,0,1
43.777181600,0,0,0
44.310781560,1,0,0
44.318904550,0,0,0
44.319185820,0,0,1
44.319187240,0,1,1
44.319205190,0,1,0
44.319206580,0,0,0
44.852890090,1,0,0
44.861021340,0,0,0
44.861303360,0,1,0
44.861304270,0,1,1
44.861322820,0,0,1
44.861323640,0,0,0
45.394919120,1,0,0
45.403041200,0,0,0
45.403323060,0,0,1
45.403324580,0,1,1
45.403342500,0,1,0
45.403344000,0,0,0
45.936933210,1,0,0
45.945055020,0,0,0
45.945334980,0,1,0
45.945336750,0,1,1
45.945354430,0,0,1
45.945356130,0,0,0
46.479070490,1,0,0
46.487200690,0,0,0
46.487480460,0,0,1
46.487481930,0,1,1
46.487499880,0,1,0
46.487501260,0,0,0
47.021148540,1,0,0
47.029271030,0,0,0
47.029552890,0,1,0
47.029554290,0,1,1
47.029572270,0,0,1
47.029573670,0,0,0
47.563207960,1,0,0
47.571327580,0,0,0
47.571612580,0,0,1
47.571613990,0,1,1
47.571631970,0,1,0
47.571633320,0,0,0
48.105330790,1,0,0
48.113397140,0,0,0
48.113680100,0,1,0
48.113681660,0,1,1
48.113699520,0,0,1
48.113701030,0,0,0
48.647353500,1,0,0
48.655474970,0,0,0
48.655755270,0,0,1
48.655756100,0,1,1
48.655774690,0,1,0
48.655775430,0,0,0
49.189407120,1,0,0
49.197530180,0,0,0
49.197808860,0,0,1
49.197812190,0,1,1
49.197828280,0,1,0
49.197831610,0,0,0
49.731549500,1,0,0
49.739685570,0,0,0
49.739968540,0,1,0
49.739972450,0,1,1
49.739988020,0,0,1
49.739991870,0,0,0
50.273573950,1,0,0
50.281693760,0,0,0
50.281976130,0,0,1
50.281995630,0,0,0
50.815562990,1,0,0
50.823684790,0,0,0
50.823966890,0,1,0
50.823986320,0,0,0
51.357680230,1,0,0
51.365801770,0,0,0
51.366083030,0,0,1
51.366083240,0,1,1
51.366102360,0,1,0
51.366102590,0,0,0
51.899737640,1,0,0
51.907857050,0,0,0
51.908139430,0,1,0
51.908141720,0,1,1
51.908158800,0,0,1
51.908161140,0,0,0
52.441754670,1,0,0
52.449876600,0,0,0
52.450160550,0,1,0
52.450160570,0,1,1
52.450180000,0,0,1
52.450180010,0,0,0
52.983840580,1,0,0
52.991970890,0,0,0
52.992251200,0,1,0
52.992254240,0,1,1
52.992270610,0,0,1
52.992273610,0,0,0
53.525865280,1,0,0
53.533988270,0,0,0
53.534267140,0,1,0
53.534268050,0,1,1
53.534286520,0,0,1
53.534287420,0,0,0
54.067885780,1,0,0
54.076006670,0,0,0
54.076288630,0,1,0
54.076291300,0,1,1
54.076308000,0,0,1
54.076310670,0,0,0
54.610015290,1,0,0
54.618144520,0,0,0
54.618405080,0,0,1
54.618424410,0,0,0
54.618424850,0,1,0
54.618444230,0,0,0
55.152108570,1,0,0
55.160229150,0,0,0
55.160510880,0,1,0
55.160513640,0,1,1
55.160530300,0,0,1
55.160533050,0,0,0
55.694117510,1,0,0
55.702239700,0,0,0
55.702522150,0,1,1
55.702541440,0,1,0
55.702541530,0,0,0
56.236250910,1,0,0
56.244370390,0,0,0
56.244627040,0,0,1
56.244646370,0,0,0
56.244653150,0,1,0
56.244672530,0,0,0
56.778331730,1,0,0
56.786453580,0,0,0
56.786734290,0,1,0
56.786734780,0,1,1
56.786753680,0,0,1
56.786754190,0,0,0
57.320393200,1,0,0
57.328514930,0,0,0
57.328761380,0,1,0
57.328780800,0,0,0
57.328798310,0,0,1
57.328817680,0,0,0
57.862495680,1,0,0
57.870594990,0,0,0
57.870876060,0,1,0
57.870895410,0,0,0
57.870943340,0,0,1
57.870962690,0,0,0
58.404591620,1,0,0
58.412721420,0,0,0
58.413002540,0,1,0
58.413005620,0,1,1
58.413022000,0,0,1
58.413025030,0,0,0
58.946659670,1,0,0
58.954781000,0,0,0
58.955063330,0,1,0
58.955064640,0,1,1
58.955082750,0,0,1
58.955084060,0,0,0
59.488788630,1,0,0
59.496887560,0,0,0
59.497169350,0,1,0
59.497188770,0,0,0
59.497234110,0,0,1
59.497253480,0,0,0
60.030773720,1,0,0
60.038895990,0,0,0
60.039175660,0,1,0
60.039176470,0,1,1
60.039195120,0,0,1
60.039195800,0,0,0
60.572887110,1,0,0
60.581012830,0,0,0
60.581294590,0,0,1
60.581296910,0,1,1
60.581314050,0,1,0
60.581316370,0,0,0
61.115071120,1,0,0
61.123201950,0,0,0
61.123482560,0,1,0
61.123483520,0,1,1
61.123501950,0,0,1
61.123502950,0,0,0
61.657166300,1,0,0
61.665288750,0,0,0
61.665568530,0,1,0
61.665572270,0,1,1
61.665588010,0,0,1
61.665591600,0,0,0
62.199209000,1,0,0
62.207346490,0,0,0
62.207625860,0,0,1
62.207629780,0,1,1
62.207645190,0,1,0
62.207649160,0,0,0
62.741337170,1,0,0
62.749466370,0,0,0
62.749749540,0,0,1
62.749751190,0,1,1
62.749768880,0,1,0
62.749770600,0,0,0
63.283431700,1,0,0
63.291553230,0,0,0
63.291832940,0,0,1
63.291836960,0,1,1
63.291852270,0,1,0
63.291856330,0,0,0
63.825504780,1,0,0
63.833626780,0,0,0
63.833906800,0,0,1
63.833908190,0,1,1
63.833926170,0,1,0
63.833927710,0,0,0
64.367642290,1,0,0
64.375767300,0,0,0
64.376049220,0,1,0
64.376050630,0,1,1
64.376068600,0,0,1
64.376070040,0,0,0
64.909729390,1,0,0
64.917848290,0,0,0
64.918129150,0,0,1
64.918130350,0,1,1
64.918148560,0,1,0
64.918149720,0,0,0
65.451740500,1,0,0
65.459861580,0,0,0
65.460141550,0,1,0
65.460142160,0,1,1
65.460160970,0,0,1
65.460161490,0,0,0
65.993856480,1,0,0
66.001978930,0,0,0
66.002261430,0,0,1
66.002262680,0,1,1
66.002280800,0,1,0
66.002282140,0,0,0
66.535874850,1,0,0
66.543996510,0,0,0
66.544278160,0,1,0
66.544279550,0,1,1
66.544297500,0,0,1
66.544298940,0,0,0
67.077941390,1,0,0
67.086064880,0,0,0
67.086343460,0,0,1
67.086344500,0,1,1
67.086362940,0,1,0
67.086363840,0,0,0
67.620098510,1,0,0
67.628234820,0,0,0
67.628516870,0,0,1
67.628536240,0,0,0
67.628562620,0,1,0
67.628581950,0,0,0
68.162161770,1,0,0
68.170285170,0,0,0
68.170565650,0,0,1
68.170566790,0,1,1
68.170585150,0,1,0
68.170586210,0,0,0
68.704166910,1,0,0
68.712290390,0,0,0
68.712569450,0,0,1
68.712572780,0,1,1
68.712588910,0,1,0
68.712592150,0,0,0
69.246325320,1,0,0
69.254446960,0,0,0
69.254728000,0,0,1
69.254728670,0,1,1
69.254747330,0,1,0
69.254748130,0,0,0
69.788438670,1,0,0
69.796559270,0,0,0
69.796839610,0,1,0
69.796841660,0,1,1
69.796859030,0,0,1
69.796861050,0,0,0
70.330590200,1,0,0
70.338720840,0,0,0
70.339000940,0,1,0
70.339005160,0,1,1
70.339020310,0,0,1
70.339024490,0,0,0
70.872766360,1,0,0
70.880865480,0,0,0
70.881146810,0,1,0
70.881149020,0,1,1
70.881166230,0,0,1
70.881168440,0,0,0
71.414832510,1,0,0
71.422953880,0,0,0
71.423237240,0,0,1
71.423237680,0,1,1
71.423256650,0,1,0
71.423257050,0,0,0
71.956885210,1,0,0
71.965006730,0,0,0
71.965289010,0,1,0
71.965291100,0,1,1
71.965308380,0,0,1
71.965310570,0,0,0
72.499006610,1,0,0
72.507132750,0,0,0
72.507414680,0,0,1
72.507415060,0,1,1
72.507434160,0,1,0
72.507434440,0,0,0
73.041059290,1,0,0
73.049187490,0,0,0
73.049468060,0,0,1
73.049471150,0,1,1
73.049487410,0,1,0
73.049490610,0,0,0
73.583074250,1,0,0
73.591198040,0,0,0
73.591476410,0,0,1
73.591477120,0,1,1
73.591495840,0,1,0
73.591496450,0,0,0
74.125141260,1,0,0
74.133266350,0,0,0
74.133550260,0,0,1
74.133569720,0,0,0
74.133614930,0,1,0
74.133634220,0,0,0
74.667169550,1,0,0
74.675292650,0,0,0
74.675569160,0,1,0
74.675573860,0,1,1
74.675588530,0,0,1
74.675593360,0,0,0
75.209214180,1,0,0
75.217343970,0,0,0
75.217622540,0,0,1
75.217625750,0,1,1
75.217641870,0,1,0
75.217645170,0,0,0
75.751273970,1,0,0
75.759405530,0,0,0
75.759686120,0,0,1
75.759686440,0,1,1
75.759705570,0,1,0
75.759705850,0,0,0
76.293289390,1,0,0
76.301410260,0,0,0
76.301692510,0,1,0
76.301694980,0,1,1
76.301711890,0,0,1
76.301714400,0,0,0
76.835232770,1,0,0
76.843354510,0,0,0
76.843638460,0,1,0
76.843638520,0,1,1
76.843657880,0,0,1
76.843657930,0,0,0
77.377299520,1,0,0
77.385421260,0,0,0
77.385704520,0,1,0
77.385723850,0,0,0
77.385759690,0,0,1
77.385779020,0,0,0
77.919336470,1,0,0
77.927466900,0,0,0
77.927750280,0,0,1
77.927750540,0,1,1
77.927769650,0,1,0
77.927769870,0,0,0
78.461365300,1,0,0
78.469499510,0,0,0
78.469779330,0,0,1
78.469781480,0,1,1
78.469798740,0,1,0
78.469800850,0,0,0
79.003438670,1,0,0
79.011539230,0,0,0
79.011817450,0,1,0
79.011817730,0,1,1
79.011836860,0,0,1
79.011837180,0,0,0
79.545401080,1,0,0
79.553524120,0,0,0
79.553803910,0,1,0
79.553806230,0,1,1
79.553823360,0,0,1
79.553825600,0,0,0
80.087382390,1,0,0
80.095505050,0,0,0
80.095784410,0,1,0
80.095785110,0,1,1
80.095803800,0,0,1
80.095804480,0,0,0
80.629462080,1,0,0
80.637592880,0,0,0
80.637872450,0,0,1
80.637876010,0,1,1
80.637891900,0,1,0
80.637895390,0,0,0
81.171455430,1,0,0
81.179577340,0,0,0
81.179857050,0,1,0
81.179857080,0,1,1
81.179876430,0,0,1
81.179876530,0,0,0
81.713487190,1,0,0
81.721606810,0,0,0
81.721885750,0,0,1
81.721887890,0,1,1
81.721905180,0,1,0
81.721907310,0,0,0
82.255511270,1,0,0
82.263642280,0,0,0
82.263924000,0,1,0
82.263924310,0,1,1
82.263943420,0,0,1
82.263943710,0,0,0
82.797510300,1,0,0
82.805631780,0,0,0
82.805882060,0,1,0
82.805901430,0,0,0
82.805913020,0,0,1
82.805932440,0,0,0
83.339505080,1,0,0
83.347626520,0,0,0
83.347905710,0,1,0
83.347906380,0,1,1
83.347925110,0,0,1
83.347925770,0,0,0
83.881575570,1,0,0
83.889697500,0,0,0
83.889980020,0,0,1
83.889981930,0,1,1
83.889999500,0,1,0
83.890001370,0,0,0
84.423601750,1,0,0
84.431723240,0,0,0
84.432002820,0,1,0
84.432003650,0,1,1
84.432022190,0,0,1
84.432023020,0,0,0
84.965578280,1,0,0
84.973701460,0,0,0
84.973982420,0,0,1
84.973984010,0,1,1
84.974001890,0,1,0
84.974003360,0,0,0
85.507717850,1,0,0
85.515844590,0,0,0
85.516125160,0,1,0
85.516125720,0,1,1
85.516144570,0,0,1
85.516145100,0,0,0
86.049797810,1,0,0
86.057920140,0,0,0
86.058201260,0,1,0
86.058204610,0,1,1
86.058220720,0,0,1
86.058223940,0,0,0
86.591800960,1,0,0
86.599922310,0,0,0
86.600203040,0,0,1
86.600207180,0,1,1
86.600222370,0,1,0
86.600226630,0,0,0
87.133921550,1,0,0
87.142053020,0,0,0
87.142331590,0,0,1
87.142332900,0,1,1
87.142351010,0,1,0
87.142352280,0,0,0
87.675995530,1,0,0
87.684118300,0,0,0
87.684400130,0,0,1
87.684408330,0,1,1
87.684419460,0,1,0
87.684427680,0,0,0
88.218057640,1,0,0
88.226176850,0,0,0
88.226460340,0,1,0
88.226463890,0,1,1
88.226479800,0,0,1
88.226483260,0,0,0
88.760185100,1,0,0
88.768313030,0,0,0
88.768596340,0,1,0
88.768597230,0,1,1
88.768615710,0,0,1
88.768616660,0,0,0
89.302235560,1,0,0
89.310355430,0,0,0
89.310637220,0,1,0
89.310640530,0,1,1
89.310656680,0,0,1
89.310659940,0,0,0
89.844274920,1,0,0
89.852396450,0,0,0
89.852678020,0,1,0
89.852679110,0,1,1
89.852697420,0,0,1
89.852698550,0,0,0
90.386311440,1,0,0
90.394441680,0,0,0
90.394722950,0,0,1
90.394724360,0,1,1
90.394742240,0,1,0
90.394743780,0,0,0
90.928340980,1,0,0
90.936462390,0,0,0
90.936745060,0,1,0
90.936746520,0,1,1
90.936764500,0,0,1
90.936765930,0,0,0
91.470386220,1,0,0
91.478522590,0,0,0
91.478801460,0,1,0
91.478805360,0,1,1
91.478820830,0,0,1
91.478824770,0,0,0
92.012525930,1,0,0
92.020648190,0,0,0
92.020928760,0,0,1
92.020932210,0,1,1
92.020948130,0,1,0
92.020951620,0,0,0
92.554588610,1,0,0
92.562710250,0,0,0
92.562992170,0,0,1
92.562993210,0,1,1
92.563011550,0,1,0
92.563012540,0,0,0
93.096683960,1,0,0
93.104803640,0,0,0
93.105089660,0,1,0
93.105090820,0,1,1
93.105109120,0,0,1
93.105110190,0,0,0
93.638803990,1,0,0
93.646933720,0,0,0
93.647223390,0,0,1
93.647242800,0,0,0
93.647281950,0,1,0
93.647301370,0,0,0
94.180861220,1,0,0
94.188983690,0,0,0
94.189266180,0,1,0
94.189268010,0,1,1
94.189285550,0,0,1
94.189287380,0,0,0
94.722944980,1,0,0
94.731066310,0,0,0
94.731346680,0,0,1
94.731347220,0,1,1
94.731366010,0,1,0
94.731366650,0,0,0
95.265046340,1,0,0
95.273177170,0,0,0
95.273458190,0,1,0
95.273460200,0,1,1
95.273477600,0,0,1
95.273479610,0,0,0
95.807105040,1,0,0
95.815227010,0,0,0
95.815508700,0,0,1
95.815509340,0,1,1
95.815528090,0,1,0
95.815528820,0,0,0
96.349118070,1,0,0
96.357239920,0,0,0
96.357520250,0,1,0
96.357522110,0,1,1
96.357539560,0,0,1
96.357541460,0,0,0
96.891251770,1,0,0
96.899350890,0,0,0
96.899630840,0,0,1
96.899630860,0,1,1
96.899650240,0,0,1
96.899650320,0,0,0
97.433236960,1,0,0
97.441360160,0,0,0
97.441638870,0,0,1
97.441642200,0,1,1
97.441658210,0,1,0
97.441661580,0,0,0
97.975283150,1,0,0
97.983406000,0,0,0
97.983687720,0,1,0
97.983687870,0,1,1
97.983707130,0,0,1
97.983707300,0,0,0
98.517352670,1,0,0
98.525471540,0,0,0
98.525753380,0,0,1
98.525754120,0,1,1
98.525772750,0,1,0
98.525773540,0,0,0
99.059396160,1,0,0
99.067514530,0,0,0
99.067794660,0,0,1
99.067795310,0,1,1
99.067813990,0,1,0
99.067814690,0,0,0
99.601418810,1,0,0
99.609539630,0,0,0
99.609821070,0,1,0
99.609823340,0,1,1
99.609840400,0,0,1
99.609842750,0,0,0
100.143517100,1,0,0
100.151635950,0,0,0
100.151916880,0,1,0
100.151936280,0,0,0
100.151975180,0,0,1
100.151994560,0,0,0
100.685562310,1,0,0
100.693680760,0,0,0
100.693960590,0,0,1
100.693963160,0,1,1
100.693980040,0,1,0
100.693982530,0,0,0
101.227654680,1,0,0
101.235775130,0,0,0
101.236058910,0,1,0
101.236059070,0,1,1
101.236078330,0,0,1
101.236078410,0,0,0
101.769794200,1,0,0
101.777914170,0,0,0
101.778197850,0,0,1
101.778200190,0,1,1
101.778217270,0,1,0
101.778219600,0,0,0
102.311846760,1,0,0
102.319968500,0,0,0
102.320251210,0,1,0
102.320251380,0,1,1
102.320270710,0,0,1
102.320270790,0,0,0
102.853869570,1,0,0
102.861990230,0,0,0
102.862269880,0,0,1
102.862271940,0,1,1
102.862289270,0,1,0
102.862291360,0,0,0
103.396002860,1,0,0
103.404131360,0,0,0
103.404413090,0,1,0
103.404418940,0,1,1
103.404432610,0,0,1
103.404438360,0,0,0
103.938072570,1,0,0
103.946193330,0,0,0
103.946473800,0,1,0
103.946476900,0,1,1
103.946493240,0,0,1
103.946496320,0,0,0
104.480103040,1,0,0
104.488224640,0,0,0
105.022255730,1,0,0
105.030386260,0,0,0
105.030670520,0,1,0
105.030689900,0,0,0
105.030706880,0,0,1
105.030726340,0,0,0
105.564341870,1,0,0
105.572464690,0,0,0
105.572746780,0,1,0
105.572747300,0,1,1
105.572766150,0,0,1
105.572766710,0,0,0
106.106394470,1,0,0
106.114515190,0,0,0
106.114795820,0,0,1
106.114797800,0,1,1
106.114815190,0,1,0
106.114817200,0,0,0
106.648502710,1,0,0
106.656638220,0,0,0
106.656918530,0,1,0
106.656937870,0,0,0
106.656977690,0,0,1
106.656997090,0,0,0
