Time [s],Tx,Rx1,Rx2
105.676014710,0,0,0
106.209670050,1,0,0
106.217789670,0,0,0
106.218073940,0,0,1
106.218074250,0,1,1
106.218093280,0,1,0
106.218093670,0,0,0
106.751717590,1,0,0
106.759840270,0,0,0
106.760120160,0,1,0
106.760122380,0,1,1
106.760139540,0,0,1
106.760141750,0,0,0
107.293710980,1,0,0
107.301831690,0,0,0
107.302110810,0,0,1
107.302111620,0,1,1
107.302130150,0,1,0
107.302130990,0,0,0
107.835758440,1,0,0
107.843888120,0,0,0
107.844169290,0,0,1
107.844172550,0,1,1
107.844188660,0,1,0
107.844191920,0,0,0
108.377770240,1,0,0
108.385891300,0,0,0
108.386172610,0,0,1
108.386173450,0,1,1
108.386192050,0,1,0
108.386192910,0,0,0
108.919739130,1,0,0
108.927869960,0,0,0
108.928149410,0,1,0
108.928151560,0,1,1
108.928168820,0,0,1
108.928170930,0,0,0
109.461823580,1,0,0
109.469953740,0,0,0
109.470235360,0,0,1
109.470235620,0,1,1
109.470254690,0,1,0
109.470255080,0,0,0
110.003799650,1,0,0
110.011936730,0,0,0
110.012216380,0,1,0
110.012218320,0,1,1
110.012235840,0,0,1
110.012237700,0,0,0
110.545846780,1,0,0
110.553966800,0,0,0
110.554252290,0,0,1
110.554252500,0,1,1
110.554271660,0,1,0
110.554271920,0,0,0
111.087967680,1,0,0
111.096097080,0,0,0
111.096378350,0,1,0
111.096380620,0,1,1
111.096397760,0,0,1
111.096400000,0,0,0
111.630026730,1,0,0
111.638145000,0,0,0
111.638429860,0,1,0
111.638449270,0,0,0
111.638495770,0,0,1
111.638515140,0,0,0
112.172077510,1,0,0
112.180200460,0,0,0
112.180480810,0,1,0
112.180483210,0,1,1
112.180500220,0,0,1
112.180502540,0,0,0
112.714135410,1,0,0
112.722233170,0,0,0
112.722516350,0,0,1
112.722516740,0,1,1
112.722535770,0,1,0
112.722536150,0,0,0
113.256091620,1,0,0
113.264215060,0,0,0
113.264495140,0,0,1
113.264497510,0,1,1
113.264514570,0,1,0
113.264516930,0,0,0
113.798121920,1,0,0
113.806243810,0,0,0
113.806523260,0,0,1
113.806523960,0,1,1
113.806542700,0,1,0
113.806543290,0,0,0
114.340225440,1,0,0
114.348348290,0,0,0
114.348630200,0,1,0
114.348632300,0,1,1
114.348649570,0,0,1
114.348651650,0,0,0
114.882275400,1,0,0
114.890394790,0,0,0
114.890675330,0,0,1
114.890675810,0,1,1
114.890694740,0,1,0
114.890695230,0,0,0
115.424265720,1,0,0
115.432388690,0,0,0
115.432669280,0,0,1
115.432671730,0,1,1
115.432688650,0,1,0
115.432691110,0,0,0
115.966317090,1,0,0
115.974439670,0,0,0
115.974722510,0,1,0
115.974722880,0,1,1
115.974741840,0,0,1
115.974742210,0,0,0
116.508375130,1,0,0
116.516496520,0,0,0
116.516776370,0,0,1
116.516779020,0,1,1
116.516795840,0,1,0
116.516798390,0,0,0
117.050377230,1,0,0
117.058499830,0,0,0
117.058779840,0,1,0
117.058780040,0,1,1
117.058799280,0,0,1
117.058799500,0,0,0
117.592468710,1,0,0
117.600586830,0,0,0
117.600870930,0,1,0
117.600873410,0,1,1
117.600890260,0,0,1
117.600892820,0,0,0
118.134518710,1,0,0
118.142640890,0,0,0
118.142919360,0,1,0
118.142922310,0,1,1
118.142938840,0,0,1
118.142941640,0,0,0
118.676558470,1,0,0
118.684681470,0,0,0
118.684960570,0,0,1
118.684963010,0,1,1
118.684979940,0,1,0
118.684982410,0,0,0
119.218617590,1,0,0
119.226717370,0,0,0
119.226998670,0,1,0
119.226999240,0,1,1
119.227018070,0,0,1
119.227018670,0,0,0
119.760609040,1,0,0
119.768730350,0,0,0
119.769009940,0,1,0
119.769012470,0,1,1
119.769029310,0,0,1
119.769031840,0,0,0
120.302617090,1,0,0
120.310738130,0,0,0
120.311020950,0,0,1
120.311020960,0,1,1
120.311040330,0,0,0
120.844694920,1,0,0
120.852790450,0,0,0
120.853072000,0,1,0
120.853075020,0,1,1
120.853091370,0,0,1
120.853094430,0,0,0
121.386637050,1,0,0
121.394755440,0,0,0
121.395038210,0,1,0
121.395038670,0,1,1
121.395057540,0,0,1
121.395058040,0,0,0
121.928611730,1,0,0
121.936734430,0,0,0
121.937014380,0,1,0
121.937017020,0,1,1
121.937033750,0,0,1
121.937036400,0,0,0
122.470709110,1,0,0
122.478829380,0,0,0
122.479110530,0,0,1
122.479115170,0,1,1
122.479129900,0,1,0
122.479134550,0,0,0
123.012728640,1,0,0
123.020851660,0,0,0
123.021131150,0,1,0
123.021150610,0,0,0
123.129036800,0,0,0
